transaction_id,source_account_id,destination_account_id,timestamp,amount,transaction_type,location_id,reference,network_id,synthetic_flag
TXN-012003,ACCT-000340,ACCT-003663,2023-09-08T03:50:00,6762.53,MERCHANT_PAYMENT,LOC-001983,SYNREF-00012003,NET-000023,true
TXN-012004,ACCT-006268,ACCT-000478,2023-06-07T23:25:00,13075.38,BILL_PAYMENT,LOC-001239,SYNREF-00012004,NET-000028,true
TXN-012005,ACCT-001038,ACCT-004582,2023-07-20T09:06:00,2878.83,TRANSFER,LOC-002056,SYNREF-00012005,NET-000008,true
TXN-012006,ACCT-007873,ACCT-001108,2023-03-06T02:45:00,2491.05,CASH_DEPOSIT,LOC-001195,SYNREF-00012006,NET-000026,true
TXN-012007,ACCT-001670,ACCT-003312,2023-03-09T17:22:00,1079434.4,REFUND,LOC-002768,SYNREF-00012007,NET-000009,true
TXN-012008,ACCT-002197,ACCT-008910,2023-11-28T01:24:00,2728.93,MERCHANT_PAYMENT,LOC-001177,SYNREF-00012008,NET-000025,true
TXN-012009,ACCT-006767,ACCT-006659,2024-02-10T22:13:00,6381.68,CASH_DEPOSIT,LOC-000767,SYNREF-00012009,NET-000025,true
TXN-012010,ACCT-000520,ACCT-005818,2022-11-05T18:03:00,11219.93,CASH_WITHDRAWAL,LOC-000480,SYNREF-00012010,,true
TXN-012011,ACCT-001637,ACCT-001777,2023-07-17T18:59:00,5032.81,CASH_WITHDRAWAL,LOC-001759,SYNREF-00012011,NET-000023,true
TXN-012012,ACCT-004218,ACCT-006508,2023-01-24T07:21:00,5510.63,CASH_WITHDRAWAL,LOC-000924,SYNREF-00012012,NET-000022,true
TXN-012013,ACCT-000941,ACCT-000312,2023-10-21T22:30:00,11869.45,MERCHANT_PAYMENT,LOC-002946,SYNREF-00012013,NET-000012,true
TXN-012014,ACCT-002599,ACCT-003401,2024-01-26T15:29:00,17128.24,MERCHANT_PAYMENT,LOC-000718,SYNREF-00012014,NET-000010,true
TXN-012015,ACCT-007022,ACCT-008458,2022-09-22T23:01:00,30298.02,CASH_WITHDRAWAL,LOC-001324,SYNREF-00012015,NET-000006,true
TXN-012016,ACCT-007029,ACCT-005927,2023-01-18T23:43:00,6073.37,REFUND,LOC-002764,SYNREF-00012016,NET-000013,true
TXN-012017,ACCT-008689,ACCT-004346,2023-04-06T12:22:00,205209.53,TRANSFER,LOC-000096,SYNREF-00012017,NET-000028,true
TXN-012018,ACCT-004490,ACCT-008404,2022-11-02T19:07:00,11423.49,MERCHANT_PAYMENT,LOC-001472,SYNREF-00012018,NET-000010,true
TXN-012019,ACCT-007533,ACCT-007817,2023-12-22T18:02:00,19794.6,CASH_WITHDRAWAL,LOC-000073,SYNREF-00012019,NET-000025,true
TXN-012020,ACCT-008994,ACCT-000317,2023-03-17T22:55:00,6832.91,CASH_DEPOSIT,LOC-001443,SYNREF-00012020,NET-000012,true
TXN-012021,ACCT-001710,ACCT-004721,2023-01-26T19:35:00,20431.84,CASH_WITHDRAWAL,LOC-002782,SYNREF-00012021,NET-000019,true
TXN-012022,ACCT-008486,ACCT-003065,2022-09-04T04:04:00,23376.97,CASH_DEPOSIT,LOC-000093,SYNREF-00012022,NET-000007,true
TXN-012023,ACCT-007036,ACCT-003193,2022-10-26T16:30:00,14239.89,REFUND,LOC-002696,SYNREF-00012023,NET-000004,true
TXN-012024,ACCT-004771,ACCT-004148,2023-06-01T19:00:00,7752.05,REFUND,LOC-000761,SYNREF-00012024,NET-000016,true
TXN-012025,ACCT-000134,ACCT-009392,2023-07-30T14:29:00,18372.83,CASH_WITHDRAWAL,LOC-002986,SYNREF-00012025,,true
TXN-012026,ACCT-007615,ACCT-008570,2023-12-09T21:49:00,184331.38,BILL_PAYMENT,LOC-002884,SYNREF-00012026,NET-000003,true
TXN-012027,ACCT-008458,ACCT-008254,2023-01-17T00:45:00,6736.87,CASH_WITHDRAWAL,LOC-002856,SYNREF-00012027,NET-000006,true
TXN-012028,ACCT-006926,ACCT-007324,2023-02-08T10:53:00,4126.38,REFUND,LOC-001200,SYNREF-00012028,NET-000009,true
TXN-012029,ACCT-007397,ACCT-003731,2024-01-25T23:28:00,18155.27,MERCHANT_PAYMENT,LOC-001029,SYNREF-00012029,,true
TXN-012030,ACCT-002699,ACCT-003772,2022-10-18T21:25:00,10500.62,CASH_DEPOSIT,LOC-002020,SYNREF-00012030,NET-000019,true
TXN-012031,ACCT-007079,ACCT-007083,2023-07-19T13:51:00,82561.93,CASH_WITHDRAWAL,LOC-000119,SYNREF-00012031,NET-000026,true
TXN-012032,ACCT-003534,ACCT-002442,2022-10-26T18:35:00,4342.67,MERCHANT_PAYMENT,LOC-000447,SYNREF-00012032,NET-000001,true
TXN-012033,ACCT-010291,ACCT-000681,2023-04-19T15:23:00,17425.07,BILL_PAYMENT,LOC-002635,SYNREF-00012033,,true
TXN-012034,ACCT-002094,ACCT-006156,2023-02-08T01:46:00,1861.25,CASH_WITHDRAWAL,LOC-000182,SYNREF-00012034,NET-000008,true
TXN-012035,ACCT-002237,ACCT-004001,2023-08-16T00:41:00,104686.17,CASH_WITHDRAWAL,LOC-001742,SYNREF-00012035,NET-000006,true
TXN-012036,ACCT-000973,ACCT-011238,2024-01-01T14:01:00,3502.19,REFUND,LOC-002055,SYNREF-00012036,,true
TXN-012037,ACCT-001671,ACCT-000588,2022-12-30T03:55:00,778785.23,CASH_DEPOSIT,LOC-002234,SYNREF-00012037,NET-000009,true
TXN-012038,ACCT-004062,ACCT-008354,2023-10-17T08:18:00,30502.36,TRANSFER,LOC-000677,SYNREF-00012038,NET-000003,true
TXN-012039,ACCT-006967,ACCT-002375,2023-06-07T22:17:00,53386.86,REFUND,LOC-002359,SYNREF-00012039,NET-000005,true
TXN-012040,ACCT-006839,ACCT-003744,2023-01-27T11:30:00,10560.02,TRANSFER,LOC-002344,SYNREF-00012040,NET-000014,true
TXN-012041,ACCT-008878,ACCT-005832,2023-09-09T13:27:00,16433.91,CASH_WITHDRAWAL,LOC-002322,SYNREF-00012041,,true
TXN-012042,ACCT-010966,ACCT-008285,2023-09-20T13:39:00,43706.71,CASH_WITHDRAWAL,LOC-001830,SYNREF-00012042,,true
TXN-012043,ACCT-007454,ACCT-005335,2023-12-29T15:20:00,19042.71,REFUND,LOC-001073,SYNREF-00012043,NET-000009,true
TXN-012044,ACCT-002569,ACCT-007118,2023-09-25T15:02:00,15115.36,REFUND,LOC-001026,SYNREF-00012044,NET-000002,true
TXN-012045,ACCT-005434,ACCT-002793,2023-04-26T22:29:00,2783.59,REFUND,LOC-000857,SYNREF-00012045,NET-000011,true
TXN-012046,ACCT-002120,ACCT-006582,2023-10-21T22:11:00,21161.81,TRANSFER,LOC-002803,SYNREF-00012046,NET-000015,true
TXN-012047,ACCT-003582,ACCT-004163,2023-03-20T02:11:00,14884.61,BILL_PAYMENT,LOC-002517,SYNREF-00012047,NET-000019,true
TXN-012048,ACCT-004126,ACCT-006640,2023-04-08T09:39:00,37827.57,REFUND,LOC-002961,SYNREF-00012048,NET-000014,true
TXN-012049,ACCT-001803,ACCT-009696,2022-08-17T20:03:00,12317.71,REFUND,LOC-000230,SYNREF-00012049,,true
TXN-012050,ACCT-007069,ACCT-009296,2023-10-29T15:44:00,2846.68,MERCHANT_PAYMENT,LOC-002474,SYNREF-00012050,NET-000004,true
TXN-012051,ACCT-009346,ACCT-007885,2022-08-12T23:42:00,8214.67,CASH_DEPOSIT,LOC-002106,SYNREF-00012051,,true
TXN-012052,ACCT-003472,ACCT-009842,2023-05-27T13:05:00,21557.38,CASH_DEPOSIT,LOC-001755,SYNREF-00012052,,true
TXN-012053,ACCT-001309,ACCT-007731,2023-03-06T10:35:00,6360.38,TRANSFER,LOC-001319,SYNREF-00012053,NET-000026,true
TXN-012054,ACCT-001128,ACCT-005448,2023-03-30T21:44:00,5276.0,CASH_WITHDRAWAL,LOC-000769,SYNREF-00012054,NET-000023,true
TXN-012055,ACCT-000468,ACCT-000531,2023-05-16T01:12:00,7686.27,CASH_DEPOSIT,LOC-001725,SYNREF-00012055,NET-000007,true
TXN-012056,ACCT-007523,ACCT-006600,2023-05-16T06:02:00,22455.1,BILL_PAYMENT,LOC-001173,SYNREF-00012056,NET-000022,true
TXN-012057,ACCT-006220,ACCT-004469,2023-11-20T04:30:00,10667.75,BILL_PAYMENT,LOC-002104,SYNREF-00012057,NET-000028,true
TXN-012058,ACCT-002863,ACCT-003646,2023-06-26T18:39:00,11472.1,TRANSFER,LOC-000790,SYNREF-00012058,NET-000004,true
TXN-012059,ACCT-010324,ACCT-006352,2023-09-21T13:55:00,133300.4,MERCHANT_PAYMENT,LOC-000994,SYNREF-00012059,,true
TXN-012060,ACCT-000091,ACCT-003403,2022-08-10T00:56:00,18166.58,CASH_DEPOSIT,LOC-002040,SYNREF-00012060,,true
TXN-012061,ACCT-005821,ACCT-006059,2023-05-01T06:31:00,7525.22,REFUND,LOC-000146,SYNREF-00012061,NET-000012,true
TXN-012062,ACCT-008800,ACCT-002579,2023-03-20T03:19:00,8630.12,TRANSFER,LOC-002687,SYNREF-00012062,,true
TXN-012063,ACCT-001636,ACCT-003266,2023-10-31T10:13:00,10339.99,CASH_WITHDRAWAL,LOC-001586,SYNREF-00012063,NET-000023,true
TXN-012064,ACCT-003810,ACCT-001290,2023-03-08T20:58:00,5340.98,BILL_PAYMENT,LOC-000683,SYNREF-00012064,NET-000011,true
TXN-012065,ACCT-001254,ACCT-004229,2022-09-22T08:46:00,1490.77,TRANSFER,LOC-000097,SYNREF-00012065,NET-000028,true
TXN-012066,ACCT-004344,ACCT-003771,2023-04-02T01:00:00,23479.58,MERCHANT_PAYMENT,LOC-001819,SYNREF-00012066,NET-000028,true
TXN-012067,ACCT-001371,ACCT-001666,2023-03-23T03:28:00,6667.57,CASH_DEPOSIT,LOC-001953,SYNREF-00012067,NET-000009,true
TXN-012068,ACCT-007912,ACCT-005978,2023-01-06T03:58:00,7329.42,TRANSFER,LOC-002369,SYNREF-00012068,NET-000002,true
TXN-012069,ACCT-008338,ACCT-003377,2022-12-07T22:11:00,10657.39,CASH_DEPOSIT,LOC-002478,SYNREF-00012069,NET-000019,true
TXN-012070,ACCT-002474,ACCT-001668,2022-11-14T01:33:00,21520.87,CASH_DEPOSIT,LOC-002553,SYNREF-00012070,NET-000009,true
TXN-012071,ACCT-001075,ACCT-000772,2022-11-06T23:35:00,7132.66,CASH_DEPOSIT,LOC-002985,SYNREF-00012071,NET-000012,true
TXN-012072,ACCT-004911,ACCT-004893,2022-12-06T14:49:00,74381.36,TRANSFER,LOC-001408,SYNREF-00012072,NET-000025,true
TXN-012073,ACCT-006630,ACCT-004187,2023-07-16T02:02:00,6481.36,MERCHANT_PAYMENT,LOC-000921,SYNREF-00012073,NET-000023,true
TXN-012074,ACCT-003780,ACCT-005499,2023-02-26T11:05:00,43429.9,BILL_PAYMENT,LOC-001941,SYNREF-00012074,NET-000003,true
TXN-012075,ACCT-003375,ACCT-000522,2022-12-27T07:16:00,523765.1,REFUND,LOC-000063,SYNREF-00012075,NET-000017,true
TXN-012076,ACCT-001035,ACCT-008873,2023-04-02T22:30:00,901126.52,REFUND,LOC-002832,SYNREF-00012076,NET-000008,true
TXN-012077,ACCT-003020,ACCT-004028,2023-05-23T11:24:00,3168.18,CASH_DEPOSIT,LOC-000426,SYNREF-00012077,NET-000021,true
TXN-012078,ACCT-000425,ACCT-005549,2023-06-14T19:24:00,3777.61,REFUND,LOC-002603,SYNREF-00012078,NET-000021,true
TXN-012079,ACCT-004754,ACCT-007424,2023-08-08T22:09:00,33317.29,TRANSFER,LOC-001630,SYNREF-00012079,NET-000006,true
TXN-012080,ACCT-000419,ACCT-000410,2023-12-01T21:15:00,10014.82,CASH_WITHDRAWAL,LOC-000836,SYNREF-00012080,NET-000028,true
TXN-012081,ACCT-002556,ACCT-003580,2023-01-31T09:05:00,10184.01,CASH_DEPOSIT,LOC-001433,SYNREF-00012081,NET-000019,true
TXN-012082,ACCT-006318,ACCT-002598,2023-08-18T06:49:00,6916.88,BILL_PAYMENT,LOC-000657,SYNREF-00012082,NET-000010,true
TXN-012083,ACCT-005133,ACCT-001579,2023-06-13T08:23:00,7225.78,TRANSFER,LOC-001237,SYNREF-00012083,NET-000020,true
TXN-012084,ACCT-001816,ACCT-003743,2023-06-09T20:43:00,2093.83,BILL_PAYMENT,LOC-000486,SYNREF-00012084,NET-000012,true
TXN-012085,ACCT-009114,ACCT-006152,2023-09-12T01:34:00,53841.2,CASH_DEPOSIT,LOC-003010,SYNREF-00012085,NET-000015,true
TXN-012086,ACCT-008870,ACCT-004850,2023-08-08T22:47:00,13873.62,CASH_WITHDRAWAL,LOC-002348,SYNREF-00012086,,true
TXN-012087,ACCT-002829,ACCT-002197,2022-09-15T16:20:00,4696.07,MERCHANT_PAYMENT,LOC-001964,SYNREF-00012087,NET-000025,true
TXN-012088,ACCT-008246,ACCT-005354,2022-10-26T05:23:00,6239.43,CASH_DEPOSIT,LOC-000874,SYNREF-00012088,NET-000015,true
TXN-012089,ACCT-005526,ACCT-005575,2023-12-05T19:11:00,12370.37,TRANSFER,LOC-001629,SYNREF-00012089,NET-000008,true
TXN-012090,ACCT-005135,ACCT-003548,2022-12-27T23:11:00,56356.72,MERCHANT_PAYMENT,LOC-002321,SYNREF-00012090,NET-000020,true
TXN-012091,ACCT-001543,ACCT-000581,2023-08-07T01:48:00,16351.31,CASH_WITHDRAWAL,LOC-002971,SYNREF-00012091,NET-000017,true
TXN-012092,ACCT-003451,ACCT-004014,2023-10-11T17:28:00,18757.83,CASH_WITHDRAWAL,LOC-002103,SYNREF-00012092,NET-000012,true
TXN-012093,ACCT-002816,ACCT-000220,2023-11-20T15:31:00,22011.17,MERCHANT_PAYMENT,LOC-001691,SYNREF-00012093,NET-000024,true
TXN-012094,ACCT-004131,ACCT-005984,2023-10-01T05:41:00,1317.54,REFUND,LOC-002047,SYNREF-00012094,NET-000014,true
TXN-012095,ACCT-002420,ACCT-010034,2022-09-28T12:59:00,12301.95,MERCHANT_PAYMENT,LOC-000219,SYNREF-00012095,,true
TXN-012096,ACCT-003229,ACCT-002783,2024-02-07T22:11:00,9501.19,REFUND,LOC-001443,SYNREF-00012096,NET-000018,true
TXN-012097,ACCT-004971,ACCT-006139,2024-01-27T01:29:00,17462.51,CASH_WITHDRAWAL,LOC-000144,SYNREF-00012097,NET-000024,true
TXN-012098,ACCT-007121,ACCT-007880,2023-05-25T08:19:00,3800.68,BILL_PAYMENT,LOC-000623,SYNREF-00012098,NET-000002,true
TXN-012099,ACCT-004652,ACCT-008313,2023-05-19T06:34:00,24735.82,REFUND,LOC-001695,SYNREF-00012099,,true
TXN-012100,ACCT-008075,ACCT-008080,2024-03-04T10:34:00,28563.58,CASH_WITHDRAWAL,LOC-000469,SYNREF-00012100,NET-000004,true
TXN-012101,ACCT-007106,ACCT-004809,2022-09-03T03:25:00,57368.77,REFUND,LOC-000265,SYNREF-00012101,NET-000008,true
TXN-012102,ACCT-002280,ACCT-000662,2023-09-19T04:21:00,6162.77,CASH_WITHDRAWAL,LOC-000790,SYNREF-00012102,NET-000007,true
TXN-012103,ACCT-001324,ACCT-002277,2023-04-27T08:54:00,14155.24,BILL_PAYMENT,LOC-000081,SYNREF-00012103,NET-000005,true
TXN-012104,ACCT-002333,ACCT-006458,2024-01-04T17:58:00,32173.07,TRANSFER,LOC-002072,SYNREF-00012104,,true
TXN-012105,ACCT-007653,ACCT-005575,2023-06-07T09:27:00,1113.86,MERCHANT_PAYMENT,LOC-002904,SYNREF-00012105,NET-000015,true
TXN-012106,ACCT-006400,ACCT-003262,2023-10-25T09:07:00,6564.33,REFUND,LOC-000532,SYNREF-00012106,NET-000006,true
TXN-012107,ACCT-005601,ACCT-001395,2023-05-27T23:09:00,6754.55,TRANSFER,LOC-001675,SYNREF-00012107,,true
TXN-012108,ACCT-006667,ACCT-008606,2023-05-13T07:25:00,43934.6,CASH_DEPOSIT,LOC-000579,SYNREF-00012108,NET-000004,true
TXN-012109,ACCT-002971,ACCT-011493,2024-03-23T18:11:00,1172884.3,CASH_DEPOSIT,LOC-002046,SYNREF-00012109,,true
TXN-012110,ACCT-003386,ACCT-004723,2023-08-18T06:02:00,5958.31,MERCHANT_PAYMENT,LOC-000552,SYNREF-00012110,NET-000019,true
TXN-012111,ACCT-001694,ACCT-005695,2023-10-16T23:06:00,130891.16,REFUND,LOC-001157,SYNREF-00012111,NET-000015,true
TXN-012112,ACCT-003106,ACCT-007754,2023-12-31T23:46:00,2482.4,REFUND,LOC-002610,SYNREF-00012112,NET-000007,true
TXN-012113,ACCT-000615,ACCT-000522,2023-02-16T08:00:00,22085.68,CASH_DEPOSIT,LOC-002636,SYNREF-00012113,NET-000017,true
TXN-012114,ACCT-000642,ACCT-001116,2023-01-31T08:40:00,10596.79,REFUND,LOC-001555,SYNREF-00012114,NET-000023,true
TXN-012115,ACCT-002403,ACCT-002410,2023-08-21T00:07:00,12714.5,CASH_WITHDRAWAL,LOC-001014,SYNREF-00012115,NET-000024,true
TXN-012116,ACCT-006834,ACCT-003088,2023-11-06T00:42:00,25682.82,CASH_DEPOSIT,LOC-002074,SYNREF-00012116,NET-000014,true
TXN-012117,ACCT-007094,ACCT-003152,2023-03-16T13:41:00,13663.95,TRANSFER,LOC-001157,SYNREF-00012117,NET-000012,true
TXN-012118,ACCT-009042,ACCT-007040,2023-09-18T00:20:00,93744.23,TRANSFER,LOC-002855,SYNREF-00012118,NET-000025,true
TXN-012119,ACCT-005084,ACCT-006873,2022-12-01T13:11:00,7306.76,CASH_DEPOSIT,LOC-002947,SYNREF-00012119,NET-000014,true
TXN-012120,ACCT-005488,ACCT-001134,2023-04-30T18:47:00,38584.11,TRANSFER,LOC-001291,SYNREF-00012120,NET-000007,true
TXN-012121,ACCT-001074,ACCT-006074,2023-07-31T11:20:00,2529.72,MERCHANT_PAYMENT,LOC-001881,SYNREF-00012121,NET-000012,true
TXN-012122,ACCT-007113,ACCT-006839,2023-07-22T07:41:00,13273.39,CASH_DEPOSIT,LOC-002213,SYNREF-00012122,NET-000014,true
TXN-012123,ACCT-008256,ACCT-003588,2023-08-08T09:26:00,5628.19,CASH_DEPOSIT,LOC-001883,SYNREF-00012123,NET-000013,true
TXN-012124,ACCT-005555,ACCT-007524,2023-05-09T17:57:00,96094.65,CASH_DEPOSIT,LOC-002530,SYNREF-00012124,NET-000022,true
TXN-012125,ACCT-000647,ACCT-005431,2024-02-19T02:29:00,8400.91,TRANSFER,LOC-002295,SYNREF-00012125,NET-000023,true
TXN-012126,ACCT-005082,ACCT-005989,2023-08-10T03:04:00,2701.54,BILL_PAYMENT,LOC-000465,SYNREF-00012126,NET-000014,true
TXN-012127,ACCT-005518,ACCT-008328,2023-01-20T00:14:00,6011.8,BILL_PAYMENT,LOC-001598,SYNREF-00012127,NET-000024,true
TXN-012128,ACCT-007485,ACCT-002953,2023-01-29T18:01:00,3147.08,CASH_WITHDRAWAL,LOC-001988,SYNREF-00012128,NET-000027,true
TXN-012129,ACCT-001631,ACCT-003660,2023-04-28T02:10:00,15487.22,MERCHANT_PAYMENT,LOC-000145,SYNREF-00012129,NET-000023,true
TXN-012130,ACCT-008353,ACCT-007623,2023-04-10T12:08:00,7996.39,BILL_PAYMENT,LOC-000419,SYNREF-00012130,NET-000003,true
TXN-012131,ACCT-008864,ACCT-006481,2023-04-11T12:51:00,3455.12,BILL_PAYMENT,LOC-002645,SYNREF-00012131,NET-000011,true
TXN-012132,ACCT-009256,ACCT-008835,2023-08-03T22:33:00,22416.24,REFUND,LOC-002930,SYNREF-00012132,NET-000018,true
TXN-012133,ACCT-007910,ACCT-007523,2023-09-11T05:07:00,7118.87,TRANSFER,LOC-000995,SYNREF-00012133,NET-000022,true
TXN-012134,ACCT-004190,ACCT-005290,2023-04-03T13:02:00,11456.93,TRANSFER,LOC-000933,SYNREF-00012134,NET-000015,true
TXN-012135,ACCT-008147,ACCT-007218,2023-03-18T11:32:00,24070.97,MERCHANT_PAYMENT,LOC-000622,SYNREF-00012135,NET-000010,true
TXN-012136,ACCT-006557,ACCT-003523,2023-01-22T10:47:00,461729.96,TRANSFER,LOC-002072,SYNREF-00012136,NET-000013,true
TXN-012137,ACCT-007402,ACCT-008864,2023-11-11T06:04:00,325261.46,CASH_DEPOSIT,LOC-002689,SYNREF-00012137,NET-000011,true
TXN-012138,ACCT-001390,ACCT-003087,2023-05-06T20:10:00,53314.33,MERCHANT_PAYMENT,LOC-000483,SYNREF-00012138,NET-000005,true
TXN-012139,ACCT-003109,ACCT-001323,2023-10-02T12:53:00,70298.53,TRANSFER,LOC-002323,SYNREF-00012139,NET-000005,true
TXN-012140,ACCT-005262,ACCT-005561,2023-04-08T09:27:00,9587.24,CASH_WITHDRAWAL,LOC-002665,SYNREF-00012140,NET-000013,true
TXN-012141,ACCT-004232,ACCT-008098,2023-08-07T00:23:00,19041.55,TRANSFER,LOC-000783,SYNREF-00012141,NET-000018,true
TXN-012142,ACCT-000754,ACCT-006293,2022-09-19T09:25:00,43505.99,CASH_WITHDRAWAL,LOC-000017,SYNREF-00012142,NET-000015,true
TXN-012143,ACCT-011649,ACCT-005062,2024-01-27T17:28:00,4474.76,CASH_DEPOSIT,LOC-002087,SYNREF-00012143,,true
TXN-012144,ACCT-003357,ACCT-010647,2023-02-11T14:16:00,8196.01,CASH_WITHDRAWAL,LOC-000265,SYNREF-00012144,,true
TXN-012145,ACCT-000885,ACCT-004809,2023-11-29T17:01:00,11601.22,CASH_WITHDRAWAL,LOC-000954,SYNREF-00012145,,true
TXN-012146,ACCT-010334,ACCT-002479,2023-12-19T06:43:00,12359.11,CASH_WITHDRAWAL,LOC-002672,SYNREF-00012146,,true
TXN-012147,ACCT-003329,ACCT-007773,2023-08-25T18:36:00,26951.33,CASH_DEPOSIT,LOC-002939,SYNREF-00012147,,true
TXN-012148,ACCT-008957,ACCT-008646,2023-07-12T03:48:00,18835.39,CASH_WITHDRAWAL,LOC-000145,SYNREF-00012148,,true
TXN-012149,ACCT-008592,ACCT-005094,2024-01-09T15:12:00,46805.02,TRANSFER,LOC-001604,SYNREF-00012149,NET-000017,true
TXN-012150,ACCT-008773,ACCT-002769,2023-07-04T05:16:00,17055.36,BILL_PAYMENT,LOC-002719,SYNREF-00012150,NET-000012,true
TXN-012151,ACCT-009033,ACCT-001933,2023-02-16T13:18:00,12443.61,TRANSFER,LOC-000506,SYNREF-00012151,NET-000004,true
TXN-012152,ACCT-003086,ACCT-008686,2023-12-14T13:19:00,9235.56,MERCHANT_PAYMENT,LOC-000850,SYNREF-00012152,NET-000027,true
TXN-012153,ACCT-000412,ACCT-003010,2024-02-17T19:15:00,921.44,CASH_WITHDRAWAL,LOC-001054,SYNREF-00012153,NET-000025,true
TXN-012154,ACCT-003145,ACCT-009196,2022-12-08T11:42:00,5339.56,REFUND,LOC-002676,SYNREF-00012154,,true
TXN-012155,ACCT-007524,ACCT-004787,2022-09-25T12:14:00,27289.06,MERCHANT_PAYMENT,LOC-001983,SYNREF-00012155,NET-000022,true
TXN-012156,ACCT-002730,ACCT-000873,2023-02-05T09:07:00,1998.35,BILL_PAYMENT,LOC-000989,SYNREF-00012156,NET-000005,true
TXN-012157,ACCT-005555,ACCT-009335,2022-07-26T16:21:00,16545.77,TRANSFER,LOC-001419,SYNREF-00012157,NET-000006,true
TXN-012158,ACCT-000260,ACCT-005301,2023-09-05T16:06:00,18498.01,CASH_DEPOSIT,LOC-002303,SYNREF-00012158,NET-000016,true
TXN-012159,ACCT-007311,ACCT-001505,2023-10-04T04:12:00,5116.74,TRANSFER,LOC-001587,SYNREF-00012159,NET-000012,true
TXN-012160,ACCT-000863,ACCT-011141,2023-08-22T17:01:00,13735.92,BILL_PAYMENT,LOC-000508,SYNREF-00012160,,true
TXN-012161,ACCT-004296,ACCT-003034,2023-08-25T22:10:00,1980.44,MERCHANT_PAYMENT,LOC-000338,SYNREF-00012161,NET-000022,true
TXN-012162,ACCT-007521,ACCT-000543,2023-11-28T15:27:00,15476.76,TRANSFER,LOC-001267,SYNREF-00012162,NET-000020,true
TXN-012163,ACCT-006597,ACCT-003618,2023-09-10T06:11:00,2876.65,CASH_DEPOSIT,LOC-000585,SYNREF-00012163,NET-000022,true
TXN-012164,ACCT-002299,ACCT-006486,2023-11-07T11:21:00,9186.68,TRANSFER,LOC-000351,SYNREF-00012164,NET-000021,true
TXN-012165,ACCT-001599,ACCT-000642,2023-08-11T03:53:00,14380.2,BILL_PAYMENT,LOC-002997,SYNREF-00012165,NET-000023,true
TXN-012166,ACCT-009678,ACCT-007969,2022-11-29T12:05:00,16702.72,REFUND,LOC-000377,SYNREF-00012166,,true
TXN-012167,ACCT-003387,ACCT-006368,2023-08-28T17:43:00,33300.72,CASH_DEPOSIT,LOC-002298,SYNREF-00012167,NET-000028,true
TXN-012168,ACCT-003279,ACCT-004838,2023-10-27T16:38:00,4405.05,MERCHANT_PAYMENT,LOC-001588,SYNREF-00012168,NET-000001,true
TXN-012169,ACCT-000131,ACCT-003772,2023-08-04T23:36:00,18071.32,BILL_PAYMENT,LOC-001113,SYNREF-00012169,,true
TXN-012170,ACCT-004485,ACCT-004047,2023-06-07T02:58:00,14735.47,TRANSFER,LOC-000638,SYNREF-00012170,NET-000018,true
TXN-012171,ACCT-005409,ACCT-007314,2024-01-09T12:48:00,5555.77,MERCHANT_PAYMENT,LOC-002232,SYNREF-00012171,NET-000012,true
TXN-012172,ACCT-005521,ACCT-002970,2023-07-05T08:19:00,28846.54,CASH_WITHDRAWAL,LOC-000662,SYNREF-00012172,NET-000024,true
TXN-012173,ACCT-004720,ACCT-002976,2023-09-04T03:54:00,17581.46,REFUND,LOC-002576,SYNREF-00012173,NET-000019,true
TXN-012174,ACCT-002756,ACCT-003769,2023-05-31T12:09:00,4737.5,CASH_DEPOSIT,LOC-001349,SYNREF-00012174,NET-000019,true
TXN-012175,ACCT-001954,ACCT-001259,2023-03-24T02:06:00,6532.62,REFUND,LOC-002266,SYNREF-00012175,NET-000006,true
TXN-012176,ACCT-002714,ACCT-001318,2023-01-02T06:02:00,14033.37,BILL_PAYMENT,LOC-002657,SYNREF-00012176,NET-000018,true
TXN-012177,ACCT-003617,ACCT-006763,2023-10-31T22:56:00,13142.31,TRANSFER,LOC-001540,SYNREF-00012177,NET-000022,true
TXN-012178,ACCT-003406,ACCT-003463,2022-12-28T01:34:00,14537.84,CASH_WITHDRAWAL,LOC-002662,SYNREF-00012178,NET-000010,true
TXN-012179,ACCT-010653,ACCT-010097,2023-10-22T20:49:00,42951.16,MERCHANT_PAYMENT,LOC-003018,SYNREF-00012179,,true
TXN-012180,ACCT-011511,ACCT-007648,2024-01-29T07:02:00,36604.91,MERCHANT_PAYMENT,LOC-000481,SYNREF-00012180,,true
TXN-012181,ACCT-000686,ACCT-008391,2023-09-30T23:07:00,5190.75,MERCHANT_PAYMENT,LOC-002881,SYNREF-00012181,NET-000020,true
TXN-012182,ACCT-003314,ACCT-000708,2023-11-01T13:07:00,24820.92,MERCHANT_PAYMENT,LOC-001060,SYNREF-00012182,NET-000007,true
TXN-012183,ACCT-001853,ACCT-002542,2022-10-06T06:16:00,29784.3,MERCHANT_PAYMENT,LOC-001695,SYNREF-00012183,NET-000018,true
TXN-012184,ACCT-006026,ACCT-005497,2023-11-15T22:20:00,17270.1,CASH_WITHDRAWAL,LOC-001091,SYNREF-00012184,NET-000003,true
TXN-012185,ACCT-006297,ACCT-006601,2023-01-04T04:27:00,5947.81,MERCHANT_PAYMENT,LOC-000745,SYNREF-00012185,NET-000015,true
TXN-012186,ACCT-004130,ACCT-005915,2023-08-30T16:30:00,7026.92,REFUND,LOC-002648,SYNREF-00012186,NET-000014,true
