device_id,device_type,person_id,os,first_seen,last_seen,synthetic_flag
DEVICE-005669,Feature Phone,PERSON-002675,Android,2023-04-21,2023-04-21,true
DEVICE-005670,Smartphone,PERSON-002998,iOS,2023-04-21,2023-04-21,true
DEVICE-005671,Tablet,PERSON-002835,Android,2023-04-21,2023-04-21,true
DEVICE-005672,Smartphone,PERSON-001315,Android,2023-04-21,2023-04-21,true
DEVICE-005673,Smartphone,PERSON-000106,iOS,2023-04-21,2023-04-21,true
DEVICE-005674,Smartphone,PERSON-000584,iOS,2023-04-21,2023-04-21,true
DEVICE-005675,Smartphone,PERSON-002715,iOS,2023-04-21,2023-04-21,true
DEVICE-005676,Smartphone,PERSON-002020,Android,2023-12-16,2023-12-16,true
DEVICE-005677,Smartphone,PERSON-002517,iOS,2023-12-16,2023-12-16,true
DEVICE-005678,Feature Phone,PERSON-000538,Android,2023-12-16,2023-12-16,true
DEVICE-005679,Smartphone,PERSON-001544,iOS,2023-12-16,2023-12-16,true
DEVICE-005680,Feature Phone,PERSON-001544,Android,2023-12-16,2023-12-16,true
DEVICE-005681,Feature Phone,PERSON-000921,Android,2023-12-16,2023-12-16,true
DEVICE-005682,Tablet,PERSON-001992,iOS,2023-12-16,2023-12-16,true
DEVICE-005683,Smartphone,PERSON-000083,Android,2023-12-16,2023-12-16,true
DEVICE-005684,Smartphone,PERSON-000703,iOS,2023-12-16,2023-12-16,true
DEVICE-005685,Feature Phone,PERSON-000621,Android,2023-12-16,2023-12-16,true
DEVICE-005686,Feature Phone,PERSON-000621,Android,2023-12-16,2023-12-16,true
DEVICE-005687,Smartphone,PERSON-002999,iOS,2023-12-16,2023-12-16,true
DEVICE-005688,Tablet,PERSON-001205,iOS,2023-12-16,2023-12-16,true
DEVICE-005689,Tablet,PERSON-001334,iOS,2023-11-28,2023-11-28,true
DEVICE-005690,Smartphone,PERSON-000245,Android,2023-11-28,2023-11-28,true
DEVICE-005691,Feature Phone,PERSON-000825,iOS,2023-11-28,2023-11-28,true
DEVICE-005692,Feature Phone,PERSON-000825,iOS,2023-11-28,2023-11-28,true
DEVICE-005693,Smartphone,PERSON-001780,iOS,2023-11-28,2023-11-28,true
DEVICE-005694,Feature Phone,PERSON-000943,iOS,2023-11-28,2023-11-28,true
DEVICE-005695,Feature Phone,PERSON-002397,Android,2023-11-28,2023-11-28,true
DEVICE-005696,Feature Phone,PERSON-001747,iOS,2023-11-28,2023-11-28,true
DEVICE-005697,Tablet,PERSON-002408,iOS,2023-11-28,2023-11-28,true
DEVICE-005698,Smartphone,PERSON-001578,iOS,2023-11-28,2023-11-28,true
DEVICE-005699,Smartphone,PERSON-001691,iOS,2023-11-28,2023-11-28,true
DEVICE-005700,Tablet,PERSON-002377,Android,2023-05-19,2023-05-19,true
DEVICE-005701,Smartphone,PERSON-002653,iOS,2023-05-19,2023-05-19,true
DEVICE-005702,Feature Phone,PERSON-002764,Android,2023-05-19,2023-05-19,true
DEVICE-005703,Feature Phone,PERSON-001478,iOS,2023-05-19,2023-05-19,true
DEVICE-005704,Feature Phone,PERSON-001311,Android,2023-05-19,2023-05-19,true
DEVICE-005705,Tablet,PERSON-001686,Android,2023-05-19,2023-05-19,true
DEVICE-005706,Tablet,PERSON-002124,iOS,2023-05-19,2023-05-19,true
DEVICE-005707,Feature Phone,PERSON-000683,Android,2023-05-19,2023-05-19,true
DEVICE-005708,Smartphone,PERSON-001860,Android,2023-05-19,2023-05-19,true
DEVICE-005709,Smartphone,PERSON-001860,Android,2023-05-19,2023-05-19,true
DEVICE-005710,Feature Phone,PERSON-001210,Android,2023-12-20,2023-12-20,true
DEVICE-005711,Tablet,PERSON-001210,Android,2023-12-20,2023-12-20,true
DEVICE-005712,Smartphone,PERSON-000146,Android,2023-12-20,2023-12-20,true
DEVICE-005713,Smartphone,PERSON-000146,iOS,2023-12-20,2023-12-20,true
DEVICE-005714,Tablet,PERSON-001558,iOS,2023-12-20,2023-12-20,true
DEVICE-005715,Tablet,PERSON-000351,iOS,2023-12-20,2023-12-20,true
DEVICE-005716,Smartphone,PERSON-001992,iOS,2023-12-20,2023-12-20,true
DEVICE-005717,Tablet,PERSON-001041,iOS,2023-12-20,2023-12-20,true
DEVICE-005718,Tablet,PERSON-001041,iOS,2023-12-20,2023-12-20,true
DEVICE-005719,Smartphone,PERSON-001589,Android,2023-12-20,2023-12-20,true
DEVICE-005720,Feature Phone,PERSON-001670,iOS,2023-12-20,2023-12-20,true
DEVICE-005721,Tablet,PERSON-001667,iOS,2023-05-15,2023-05-15,true
DEVICE-005722,Smartphone,PERSON-000146,iOS,2023-05-15,2023-05-15,true
DEVICE-005723,Tablet,PERSON-002750,Android,2023-05-15,2023-05-15,true
DEVICE-005724,Tablet,PERSON-001041,Android,2023-05-15,2023-05-15,true
DEVICE-005725,Smartphone,PERSON-001589,iOS,2023-05-15,2023-05-15,true
DEVICE-005726,Smartphone,PERSON-001589,Android,2023-05-15,2023-05-15,true
DEVICE-005727,Smartphone,PERSON-001670,iOS,2023-05-15,2023-05-15,true
DEVICE-005728,Tablet,PERSON-001334,iOS,2023-11-13,2023-11-13,true
DEVICE-005729,Smartphone,PERSON-000260,Android,2023-11-13,2023-11-13,true
DEVICE-005730,Tablet,PERSON-000260,Android,2023-11-13,2023-11-13,true
DEVICE-005731,Tablet,PERSON-000825,Android,2023-11-13,2023-11-13,true
DEVICE-005732,Feature Phone,PERSON-001610,Android,2023-11-13,2023-11-13,true
DEVICE-005733,Tablet,PERSON-002408,Android,2023-11-13,2023-11-13,true
DEVICE-005734,Feature Phone,PERSON-000374,Android,2023-11-13,2023-11-13,true
DEVICE-005735,Smartphone,PERSON-001578,Android,2023-11-13,2023-11-13,true
DEVICE-005736,Tablet,PERSON-001578,Android,2023-11-13,2023-11-13,true
DEVICE-005737,Tablet,PERSON-002393,iOS,2023-11-13,2023-11-13,true
DEVICE-005738,Smartphone,PERSON-001029,Android,2023-11-13,2023-11-13,true
DEVICE-005739,Smartphone,PERSON-001029,iOS,2023-11-13,2023-11-13,true
DEVICE-005740,Feature Phone,PERSON-002450,iOS,2023-11-25,2023-11-25,true
DEVICE-005741,Smartphone,PERSON-002450,iOS,2023-11-25,2023-11-25,true
DEVICE-005742,Tablet,PERSON-002039,iOS,2023-11-25,2023-11-25,true
DEVICE-005743,Tablet,PERSON-000506,Android,2023-11-25,2023-11-25,true
DEVICE-005744,Tablet,PERSON-000506,Android,2023-11-25,2023-11-25,true
DEVICE-005745,Tablet,PERSON-000769,Android,2023-11-25,2023-11-25,true
DEVICE-005746,Tablet,PERSON-000405,Android,2023-11-25,2023-11-25,true
DEVICE-005747,Smartphone,PERSON-002879,iOS,2023-11-25,2023-11-25,true
DEVICE-005748,Smartphone,PERSON-002879,iOS,2023-11-25,2023-11-25,true
DEVICE-005749,Feature Phone,PERSON-000063,iOS,2023-11-25,2023-11-25,true
DEVICE-005750,Tablet,PERSON-000063,iOS,2023-11-25,2023-11-25,true
DEVICE-005751,Smartphone,PERSON-001326,Android,2023-11-25,2023-11-25,true
DEVICE-005752,Tablet,PERSON-001873,iOS,2023-11-25,2023-11-25,true
DEVICE-005753,Tablet,PERSON-002457,Android,2023-11-25,2023-11-25,true
DEVICE-005754,Smartphone,PERSON-002457,Android,2023-11-25,2023-11-25,true
DEVICE-005755,Smartphone,PERSON-001894,Android,2023-11-25,2023-11-25,true
DEVICE-005756,Smartphone,PERSON-000081,Android,2023-09-04,2023-09-04,true
DEVICE-005757,Smartphone,PERSON-001259,iOS,2023-09-04,2023-09-04,true
DEVICE-005758,Smartphone,PERSON-000850,Android,2023-09-04,2023-09-04,true
DEVICE-005759,Smartphone,PERSON-001861,Android,2023-09-04,2023-09-04,true
DEVICE-005760,Smartphone,PERSON-001861,Android,2023-09-04,2023-09-04,true
DEVICE-005761,Feature Phone,PERSON-002574,Android,2023-09-04,2023-09-04,true
DEVICE-005762,Smartphone,PERSON-002757,Android,2023-09-04,2023-09-04,true
DEVICE-005763,Feature Phone,PERSON-002757,Android,2023-09-04,2023-09-04,true
DEVICE-005764,Tablet,PERSON-001589,Android,2023-09-04,2023-09-04,true
DEVICE-005765,Tablet,PERSON-000072,Android,2023-09-04,2023-09-04,true
DEVICE-005766,Smartphone,PERSON-000822,Android,2023-06-22,2023-06-22,true
DEVICE-005767,Feature Phone,PERSON-001780,iOS,2023-06-22,2023-06-22,true
DEVICE-005768,Tablet,PERSON-001780,iOS,2023-06-22,2023-06-22,true
DEVICE-005769,Tablet,PERSON-001747,iOS,2023-06-22,2023-06-22,true
DEVICE-005770,Smartphone,PERSON-002846,iOS,2023-06-22,2023-06-22,true
DEVICE-005771,Feature Phone,PERSON-002408,iOS,2023-06-22,2023-06-22,true
DEVICE-005772,Smartphone,PERSON-002304,Android,2023-06-22,2023-06-22,true
DEVICE-005773,Smartphone,PERSON-001334,Android,2023-01-14,2023-01-14,true
DEVICE-005774,Feature Phone,PERSON-000943,Android,2023-01-14,2023-01-14,true
DEVICE-005775,Smartphone,PERSON-000943,iOS,2023-01-14,2023-01-14,true
DEVICE-005776,Feature Phone,PERSON-001780,Android,2023-01-14,2023-01-14,true
DEVICE-005777,Smartphone,PERSON-001780,Android,2023-01-14,2023-01-14,true
DEVICE-005778,Tablet,PERSON-001747,Android,2023-01-14,2023-01-14,true
DEVICE-005779,Smartphone,PERSON-001691,Android,2023-01-14,2023-01-14,true
DEVICE-005780,Feature Phone,PERSON-001691,Android,2023-01-14,2023-01-14,true
DEVICE-005781,Tablet,PERSON-000374,iOS,2023-01-14,2023-01-14,true
DEVICE-005782,Tablet,PERSON-002304,iOS,2023-01-14,2023-01-14,true
DEVICE-005783,Tablet,PERSON-002393,iOS,2023-01-14,2023-01-14,true
DEVICE-005784,Feature Phone,PERSON-001847,Android,2023-01-14,2023-01-14,true
DEVICE-005785,Smartphone,PERSON-000146,iOS,2023-05-14,2023-05-14,true
DEVICE-005786,Feature Phone,PERSON-001210,iOS,2023-05-14,2023-05-14,true
DEVICE-005787,Smartphone,PERSON-001667,Android,2023-05-14,2023-05-14,true
DEVICE-005788,Smartphone,PERSON-001667,Android,2023-05-14,2023-05-14,true
DEVICE-005789,Tablet,PERSON-001558,iOS,2023-05-14,2023-05-14,true
DEVICE-005790,Feature Phone,PERSON-000351,iOS,2023-05-14,2023-05-14,true
DEVICE-005791,Feature Phone,PERSON-002750,iOS,2023-05-14,2023-05-14,true
DEVICE-005792,Smartphone,PERSON-002750,Android,2023-05-14,2023-05-14,true
DEVICE-005793,Smartphone,PERSON-001041,iOS,2023-05-14,2023-05-14,true
DEVICE-005794,Tablet,PERSON-001589,Android,2023-05-14,2023-05-14,true
DEVICE-005795,Tablet,PERSON-001670,Android,2023-05-14,2023-05-14,true
DEVICE-005796,Feature Phone,PERSON-002124,Android,2023-09-23,2023-09-23,true
DEVICE-005797,Feature Phone,PERSON-002124,Android,2023-09-23,2023-09-23,true
DEVICE-005798,Tablet,PERSON-002517,Android,2023-09-23,2023-09-23,true
DEVICE-005799,Feature Phone,PERSON-002279,Android,2023-09-23,2023-09-23,true
DEVICE-005800,Smartphone,PERSON-001544,Android,2023-09-23,2023-09-23,true
DEVICE-005801,Smartphone,PERSON-002873,iOS,2023-09-23,2023-09-23,true
DEVICE-005802,Feature Phone,PERSON-000120,Android,2023-09-23,2023-09-23,true
DEVICE-005803,Feature Phone,PERSON-000120,iOS,2023-09-23,2023-09-23,true
DEVICE-005804,Smartphone,PERSON-001898,Android,2023-09-23,2023-09-23,true
DEVICE-005805,Smartphone,PERSON-001898,Android,2023-09-23,2023-09-23,true
DEVICE-005806,Smartphone,PERSON-000621,iOS,2023-09-23,2023-09-23,true
DEVICE-005807,Tablet,PERSON-002901,iOS,2023-10-07,2023-10-07,true
DEVICE-005808,Smartphone,PERSON-000022,iOS,2023-10-07,2023-10-07,true
DEVICE-005809,Tablet,PERSON-000022,iOS,2023-10-07,2023-10-07,true
DEVICE-005810,Tablet,PERSON-000193,Android,2023-10-07,2023-10-07,true
DEVICE-005811,Tablet,PERSON-001861,iOS,2023-10-07,2023-10-07,true
DEVICE-005812,Tablet,PERSON-002725,iOS,2023-10-07,2023-10-07,true
DEVICE-005813,Tablet,PERSON-001846,Android,2023-10-07,2023-10-07,true
DEVICE-005814,Feature Phone,PERSON-001311,iOS,2023-10-07,2023-10-07,true
DEVICE-005815,Tablet,PERSON-000072,iOS,2023-10-07,2023-10-07,true
DEVICE-005816,Tablet,PERSON-002160,Android,2023-10-07,2023-10-07,true
DEVICE-005817,Tablet,PERSON-001334,iOS,2023-08-17,2023-08-17,true
DEVICE-005818,Feature Phone,PERSON-001334,iOS,2023-08-17,2023-08-17,true
DEVICE-005819,Tablet,PERSON-000499,iOS,2023-08-17,2023-08-17,true
DEVICE-005820,Smartphone,PERSON-000499,iOS,2023-08-17,2023-08-17,true
DEVICE-005821,Smartphone,PERSON-002397,iOS,2023-08-17,2023-08-17,true
DEVICE-005822,Smartphone,PERSON-001578,iOS,2023-08-17,2023-08-17,true
DEVICE-005823,Feature Phone,PERSON-000488,iOS,2023-08-17,2023-08-17,true
DEVICE-005824,Tablet,PERSON-000488,iOS,2023-08-17,2023-08-17,true
DEVICE-005825,Feature Phone,PERSON-002304,Android,2023-08-17,2023-08-17,true
DEVICE-005826,Feature Phone,PERSON-000233,iOS,2023-01-02,2023-01-02,true
DEVICE-005827,Tablet,PERSON-000492,iOS,2023-01-02,2023-01-02,true
DEVICE-005828,Tablet,PERSON-000144,Android,2023-01-02,2023-01-02,true
DEVICE-005829,Tablet,PERSON-002122,iOS,2023-01-02,2023-01-02,true
DEVICE-005830,Smartphone,PERSON-002964,Android,2023-01-02,2023-01-02,true
DEVICE-005831,Smartphone,PERSON-000305,Android,2023-01-02,2023-01-02,true
DEVICE-005832,Feature Phone,PERSON-002821,Android,2023-08-31,2023-08-31,true
DEVICE-005833,Smartphone,PERSON-001558,iOS,2023-08-31,2023-08-31,true
DEVICE-005834,Tablet,PERSON-001558,iOS,2023-08-31,2023-08-31,true
DEVICE-005835,Smartphone,PERSON-001474,iOS,2023-08-31,2023-08-31,true
DEVICE-005836,Smartphone,PERSON-001262,iOS,2023-08-31,2023-08-31,true
DEVICE-005837,Feature Phone,PERSON-001262,iOS,2023-08-31,2023-08-31,true
DEVICE-005838,Feature Phone,PERSON-000440,Android,2023-08-31,2023-08-31,true
DEVICE-005839,Feature Phone,PERSON-000440,iOS,2023-08-31,2023-08-31,true
DEVICE-005840,Smartphone,PERSON-000484,iOS,2023-08-31,2023-08-31,true
DEVICE-005841,Tablet,PERSON-000267,iOS,2023-08-31,2023-08-31,true
DEVICE-005842,Tablet,PERSON-000267,Android,2023-08-31,2023-08-31,true
DEVICE-005843,Smartphone,PERSON-000792,iOS,2023-08-31,2023-08-31,true
DEVICE-005844,Tablet,PERSON-000792,iOS,2023-08-31,2023-08-31,true
DEVICE-005845,Tablet,PERSON-002060,iOS,2023-08-31,2023-08-31,true
DEVICE-005846,Tablet,PERSON-002060,iOS,2023-08-31,2023-08-31,true
DEVICE-005847,Tablet,PERSON-001757,iOS,2023-08-31,2023-08-31,true
DEVICE-005848,Smartphone,PERSON-001558,iOS,2023-07-20,2023-07-20,true
DEVICE-005849,Tablet,PERSON-001558,Android,2023-07-20,2023-07-20,true
DEVICE-005850,Tablet,PERSON-002821,iOS,2023-07-20,2023-07-20,true
DEVICE-005851,Feature Phone,PERSON-001262,Android,2023-07-20,2023-07-20,true
DEVICE-005852,Tablet,PERSON-001262,iOS,2023-07-20,2023-07-20,true
DEVICE-005853,Tablet,PERSON-000180,iOS,2023-07-20,2023-07-20,true
DEVICE-005854,Tablet,PERSON-000792,iOS,2023-07-20,2023-07-20,true
DEVICE-005855,Smartphone,PERSON-000792,Android,2023-07-20,2023-07-20,true
DEVICE-005856,Smartphone,PERSON-000440,iOS,2023-07-20,2023-07-20,true
DEVICE-005857,Smartphone,PERSON-001757,Android,2023-07-20,2023-07-20,true
DEVICE-005858,Feature Phone,PERSON-001212,iOS,2023-07-20,2023-07-20,true
DEVICE-005859,Smartphone,PERSON-002517,Android,2023-11-30,2023-11-30,true
DEVICE-005860,Tablet,PERSON-000120,iOS,2023-11-30,2023-11-30,true
DEVICE-005861,Tablet,PERSON-002873,Android,2023-11-30,2023-11-30,true
DEVICE-005862,Smartphone,PERSON-001898,Android,2023-11-30,2023-11-30,true
DEVICE-005863,Smartphone,PERSON-001540,iOS,2023-11-30,2023-11-30,true
DEVICE-005864,Feature Phone,PERSON-000083,iOS,2023-11-30,2023-11-30,true
DEVICE-005865,Smartphone,PERSON-000083,iOS,2023-11-30,2023-11-30,true
DEVICE-005866,Tablet,PERSON-000357,iOS,2023-11-30,2023-11-30,true
DEVICE-005867,Feature Phone,PERSON-000357,Android,2023-11-30,2023-11-30,true
DEVICE-005868,Feature Phone,PERSON-001205,iOS,2023-11-30,2023-11-30,true
DEVICE-005869,Tablet,PERSON-000957,Android,2023-11-30,2023-11-30,true
DEVICE-005870,Smartphone,PERSON-000957,Android,2023-11-30,2023-11-30,true
DEVICE-005871,Feature Phone,PERSON-001664,iOS,2023-02-04,2023-02-04,true
DEVICE-005872,Smartphone,PERSON-002675,iOS,2023-02-04,2023-02-04,true
DEVICE-005873,Smartphone,PERSON-001343,Android,2023-02-04,2023-02-04,true
DEVICE-005874,Smartphone,PERSON-001343,Android,2023-02-04,2023-02-04,true
DEVICE-005875,Tablet,PERSON-000948,iOS,2023-02-04,2023-02-04,true
DEVICE-005876,Tablet,PERSON-000948,Android,2023-02-04,2023-02-04,true
DEVICE-005877,Smartphone,PERSON-000576,Android,2023-02-04,2023-02-04,true
DEVICE-005878,Tablet,PERSON-000576,iOS,2023-02-04,2023-02-04,true
DEVICE-005879,Tablet,PERSON-002757,iOS,2023-02-04,2023-02-04,true
DEVICE-005880,Smartphone,PERSON-002757,iOS,2023-02-04,2023-02-04,true
DEVICE-005881,Feature Phone,PERSON-000584,Android,2023-02-04,2023-02-04,true
DEVICE-005882,Tablet,PERSON-002715,Android,2023-02-04,2023-02-04,true
DEVICE-005883,Feature Phone,PERSON-002715,iOS,2023-02-04,2023-02-04,true
DEVICE-005884,Tablet,PERSON-000120,Android,2023-05-29,2023-05-29,true
DEVICE-005885,Tablet,PERSON-000921,iOS,2023-05-29,2023-05-29,true
DEVICE-005886,Smartphone,PERSON-001540,Android,2023-05-29,2023-05-29,true
DEVICE-005887,Tablet,PERSON-002745,Android,2023-05-29,2023-05-29,true
DEVICE-005888,Feature Phone,PERSON-000440,iOS,2023-05-29,2023-05-29,true
DEVICE-005889,Tablet,PERSON-002408,Android,2023-08-25,2023-08-25,true
DEVICE-005890,Smartphone,PERSON-002408,Android,2023-08-25,2023-08-25,true
DEVICE-005891,Tablet,PERSON-001747,Android,2023-08-25,2023-08-25,true
DEVICE-005892,Smartphone,PERSON-001747,Android,2023-08-25,2023-08-25,true
DEVICE-005893,Feature Phone,PERSON-002846,iOS,2023-08-25,2023-08-25,true
DEVICE-005894,Tablet,PERSON-001029,Android,2023-08-25,2023-08-25,true
DEVICE-005895,Tablet,PERSON-000604,iOS,2023-07-27,2023-07-27,true
DEVICE-005896,Feature Phone,PERSON-002704,iOS,2023-07-27,2023-07-27,true
DEVICE-005897,Tablet,PERSON-001908,Android,2023-07-27,2023-07-27,true
DEVICE-005898,Tablet,PERSON-000647,Android,2023-07-27,2023-07-27,true
DEVICE-005899,Feature Phone,PERSON-000997,Android,2023-07-27,2023-07-27,true
DEVICE-005900,Tablet,PERSON-000997,iOS,2023-07-27,2023-07-27,true
DEVICE-005901,Smartphone,PERSON-001258,Android,2023-07-27,2023-07-27,true
DEVICE-005902,Feature Phone,PERSON-000599,iOS,2023-07-27,2023-07-27,true
DEVICE-005903,Feature Phone,PERSON-001259,iOS,2023-08-12,2023-08-12,true
DEVICE-005904,Smartphone,PERSON-000850,Android,2023-08-12,2023-08-12,true
DEVICE-005905,Smartphone,PERSON-001861,Android,2023-08-12,2023-08-12,true
DEVICE-005906,Feature Phone,PERSON-001861,iOS,2023-08-12,2023-08-12,true
DEVICE-005907,Smartphone,PERSON-002574,iOS,2023-08-12,2023-08-12,true
DEVICE-005908,Smartphone,PERSON-000063,iOS,2023-08-12,2023-08-12,true
DEVICE-005909,Smartphone,PERSON-000863,Android,2023-08-12,2023-08-12,true
DEVICE-005910,Smartphone,PERSON-002757,Android,2023-08-12,2023-08-12,true
DEVICE-005911,Feature Phone,PERSON-001589,Android,2023-08-12,2023-08-12,true
DEVICE-005912,Feature Phone,PERSON-000049,iOS,2023-08-12,2023-08-12,true
DEVICE-005913,Smartphone,PERSON-001664,Android,2023-04-08,2023-04-08,true
DEVICE-005914,Feature Phone,PERSON-001343,Android,2023-04-08,2023-04-08,true
DEVICE-005915,Tablet,PERSON-001315,Android,2023-04-08,2023-04-08,true
DEVICE-005916,Tablet,PERSON-001315,Android,2023-04-08,2023-04-08,true
DEVICE-005917,Tablet,PERSON-002757,iOS,2023-04-08,2023-04-08,true
DEVICE-005918,Smartphone,PERSON-002757,Android,2023-04-08,2023-04-08,true
DEVICE-005919,Feature Phone,PERSON-002715,iOS,2023-04-08,2023-04-08,true
DEVICE-005920,Tablet,PERSON-002715,iOS,2023-04-08,2023-04-08,true
DEVICE-005921,Feature Phone,PERSON-001425,iOS,2023-03-09,2023-03-09,true
DEVICE-005922,Feature Phone,PERSON-000822,iOS,2023-03-09,2023-03-09,true
DEVICE-005923,Smartphone,PERSON-002986,iOS,2023-03-09,2023-03-09,true
DEVICE-005924,Feature Phone,PERSON-001071,iOS,2023-03-09,2023-03-09,true
DEVICE-005925,Smartphone,PERSON-000613,Android,2023-03-09,2023-03-09,true
DEVICE-005926,Smartphone,PERSON-001578,Android,2023-03-09,2023-03-09,true
DEVICE-005927,Feature Phone,PERSON-000274,iOS,2023-03-22,2023-03-22,true
DEVICE-005928,Tablet,PERSON-002060,Android,2023-03-22,2023-03-22,true
DEVICE-005929,Tablet,PERSON-001115,iOS,2023-03-22,2023-03-22,true
DEVICE-005930,Smartphone,PERSON-000540,Android,2023-03-22,2023-03-22,true
DEVICE-005931,Smartphone,PERSON-002517,iOS,2023-10-26,2023-10-26,true
DEVICE-005932,Smartphone,PERSON-002279,Android,2023-10-26,2023-10-26,true
DEVICE-005933,Feature Phone,PERSON-002887,iOS,2023-10-26,2023-10-26,true
DEVICE-005934,Feature Phone,PERSON-002887,Android,2023-10-26,2023-10-26,true
DEVICE-005935,Smartphone,PERSON-001544,iOS,2023-10-26,2023-10-26,true
DEVICE-005936,Feature Phone,PERSON-000120,Android,2023-10-26,2023-10-26,true
DEVICE-005937,Feature Phone,PERSON-002999,iOS,2023-10-26,2023-10-26,true
DEVICE-005938,Tablet,PERSON-002999,Android,2023-10-26,2023-10-26,true
DEVICE-005939,Smartphone,PERSON-001965,Android,2023-10-26,2023-10-26,true
DEVICE-005940,Feature Phone,PERSON-001965,iOS,2023-10-26,2023-10-26,true
DEVICE-005941,Tablet,PERSON-000863,iOS,2023-10-26,2023-10-26,true
DEVICE-005942,Tablet,PERSON-000083,iOS,2023-10-26,2023-10-26,true
DEVICE-005943,Feature Phone,PERSON-002745,iOS,2023-10-26,2023-10-26,true
DEVICE-005944,Feature Phone,PERSON-000488,Android,2023-10-26,2023-10-26,true
DEVICE-005945,Tablet,PERSON-000488,Android,2023-10-26,2023-10-26,true
DEVICE-005946,Feature Phone,PERSON-000765,iOS,2023-10-26,2023-10-26,true
DEVICE-005947,Tablet,PERSON-000357,iOS,2023-10-26,2023-10-26,true
DEVICE-005948,Feature Phone,PERSON-001478,Android,2023-01-19,2023-01-19,true
DEVICE-005949,Tablet,PERSON-002920,Android,2023-01-19,2023-01-19,true
DEVICE-005950,Feature Phone,PERSON-001615,iOS,2023-01-19,2023-01-19,true
DEVICE-005951,Tablet,PERSON-001615,iOS,2023-01-19,2023-01-19,true
DEVICE-005952,Feature Phone,PERSON-000302,iOS,2023-01-19,2023-01-19,true
DEVICE-005953,Feature Phone,PERSON-000144,Android,2023-01-19,2023-01-19,true
DEVICE-005954,Feature Phone,PERSON-000489,Android,2023-01-19,2023-01-19,true
DEVICE-005955,Smartphone,PERSON-000305,iOS,2023-01-19,2023-01-19,true
DEVICE-005956,Smartphone,PERSON-001830,iOS,2023-01-19,2023-01-19,true
DEVICE-005957,Feature Phone,PERSON-001369,iOS,2023-05-23,2023-05-23,true
DEVICE-005958,Tablet,PERSON-001369,iOS,2023-05-23,2023-05-23,true
DEVICE-005959,Tablet,PERSON-000181,iOS,2023-05-23,2023-05-23,true
DEVICE-005960,Smartphone,PERSON-000181,iOS,2023-05-23,2023-05-23,true
DEVICE-005961,Smartphone,PERSON-002132,iOS,2023-05-23,2023-05-23,true
DEVICE-005962,Tablet,PERSON-001262,iOS,2023-05-23,2023-05-23,true
DEVICE-005963,Tablet,PERSON-002771,iOS,2023-05-23,2023-05-23,true
DEVICE-005964,Feature Phone,PERSON-002020,Android,2023-05-01,2023-05-01,true
DEVICE-005965,Tablet,PERSON-002517,iOS,2023-05-01,2023-05-01,true
DEVICE-005966,Feature Phone,PERSON-001898,Android,2023-05-01,2023-05-01,true
DEVICE-005967,Tablet,PERSON-001898,iOS,2023-05-01,2023-05-01,true
DEVICE-005968,Smartphone,PERSON-000921,iOS,2023-05-01,2023-05-01,true
DEVICE-005969,Tablet,PERSON-000921,iOS,2023-05-01,2023-05-01,true
DEVICE-005970,Tablet,PERSON-001992,Android,2023-05-01,2023-05-01,true
