evidence_id,case_id,evidence_type,source,collected_at,location_id,related_person_id,related_vehicle_id,related_device_id,description,reliability,integrity_sha256,synthetic_flag
EVID-002790,CASE-000399,FINANCIAL,Synthetic Source,2023-05-28T16:44:00,LOC-001215,PERSON-001255,VEH-001886,DEVICE-003798,Synthetic evidence record,0.79,782ad37c4ebf87fc65c00e212d02bc1b1284c64538cebbe54b4e31a24bf8bb7c,true
EVID-002791,CASE-000399,PHONE,Synthetic Source,2023-05-28T16:44:00,LOC-001217,PERSON-000022,VEH-000806,DEVICE-003224,Synthetic evidence record,0.87,e5c8fb1751f54349a7f144cf6a3e4acf361b0abbedb891ef2e85accafe8a3dfb,true
EVID-002792,CASE-000400,DIGITAL,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001210,VEH-000884,DEVICE-000302,Synthetic evidence record,0.64,8a47149282d991e826e90cd48cc2b845fd44899560cdbe471f31f6f31465cfab,true
EVID-002793,CASE-000400,DOCUMENT,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001041,VEH-000173,DEVICE-000276,Synthetic evidence record,0.69,0f453cb6ab0066cca135cf1e54c7e2791db0b9b92dbeca009d0c67b6bd541ad5,true
EVID-002794,CASE-000400,PHYSICAL,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001687,VEH-001554,DEVICE-003806,Synthetic evidence record,0.78,112996dfbeb9552e7823ab5500f283d7daf7b3e37048c65f0c0accc93a319064,true
EVID-002795,CASE-000400,DOCUMENT,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001687,VEH-000950,DEVICE-001880,Synthetic evidence record,0.8,7ca945190d67ed0cdd23fca9e770ab29b597c51ef3608b6da9d58553a8554dd4,true
EVID-002796,CASE-000400,SURVEILLANCE,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001589,VEH-000685,DEVICE-000851,Synthetic evidence record,0.9,7622eaea427875261b79399f650755f9db73b3601dc2980f7f3c7b8a6c2f444c,true
EVID-002797,CASE-000400,DIGITAL,Synthetic Source,2023-03-29T18:40:00,LOC-001218,PERSON-001041,VEH-001011,DEVICE-003288,Synthetic evidence record,0.94,c449b85902f29f63d4d43e33ea41dc7df3162746a6824e2564234377c663952d,true
EVID-002798,CASE-000400,PHONE,Synthetic Source,2023-03-29T18:40:00,LOC-001218,PERSON-002750,VEH-000487,DEVICE-001450,Synthetic evidence record,0.67,8847d0551a941c82d01ab4302a9844905836510906c520d19cddff0116b92a6c,true
EVID-002799,CASE-000400,FINANCIAL,Synthetic Source,2023-03-29T18:40:00,LOC-001219,PERSON-001210,VEH-000709,DEVICE-003437,Synthetic evidence record,0.72,e006e1b192a2aa087371e2c570a2807fd524d6215797df2155440f2775ca48dc,true
EVID-002800,CASE-000401,DIGITAL,Synthetic Source,2023-08-05T19:01:00,LOC-001223,PERSON-000556,VEH-000365,DEVICE-003119,Synthetic evidence record,0.88,4129ea29b07bcdbb2ba5ef7e2ef3463b7827e4cf38a9d2e123b9c8665c5de7c0,true
EVID-002801,CASE-000401,SURVEILLANCE,Synthetic Source,2023-08-05T19:01:00,LOC-001222,PERSON-001768,VEH-000364,DEVICE-000034,Synthetic evidence record,0.66,beebf3038e477f0ef0cc33c5758352766da8a88ea11f4fb94c220e28b2f7dd6b,true
EVID-002802,CASE-000401,DIGITAL,Synthetic Source,2023-08-05T19:01:00,LOC-001221,PERSON-002964,VEH-000025,DEVICE-001123,Synthetic evidence record,0.83,1d4e855c30ba4917b80cc7cc44818b29bfadfc20248ba9068fed5c5f951f1341,true
EVID-002803,CASE-000401,SURVEILLANCE,Synthetic Source,2023-08-05T19:01:00,LOC-001220,PERSON-002938,VEH-001892,DEVICE-003813,Synthetic evidence record,0.96,b4d8e1f4d7931a96eff89a611031a5021c7c51c762a1d4f03b36384bb894908b,true
EVID-002804,CASE-000401,DOCUMENT,Synthetic Source,2023-08-05T19:01:00,LOC-001221,PERSON-002205,VEH-000918,DEVICE-000684,Synthetic evidence record,0.87,6782845e126f22f8cd312daa0318c84877a362a0f79ece232dc518acdcc600c5,true
EVID-002805,CASE-000402,FINANCIAL,Synthetic Source,2023-09-01T22:02:00,LOC-001225,PERSON-001861,VEH-000964,DEVICE-003257,Synthetic evidence record,0.94,2ea5c866a479b23c2b3310186dff7786173afef667bce4d77927d3f79c875a6c,true
EVID-002806,CASE-000402,DOCUMENT,Synthetic Source,2023-09-01T22:02:00,LOC-001224,PERSON-000484,VEH-000013,DEVICE-003830,Synthetic evidence record,0.62,c3228f688c4c14d201e0ead6a11b7a478c95a3ca6e8c9254000518762aa52fbf,true
EVID-002807,CASE-000402,DOCUMENT,Synthetic Source,2023-09-01T22:02:00,LOC-001224,PERSON-001043,VEH-000505,DEVICE-000697,Synthetic evidence record,0.95,9914adf86a678202ae10a019a2576499dcb30511a50e6b54bb300070b00f2814,true
EVID-002808,CASE-000402,DIGITAL,Synthetic Source,2023-09-01T22:02:00,LOC-001225,PERSON-000484,VEH-001303,DEVICE-002998,Synthetic evidence record,0.71,5e1abe3751a504e5784149e884f5cb749729f7e4547aacf41f09ec553d640906,true
EVID-002809,CASE-000402,PHONE,Synthetic Source,2023-09-01T22:02:00,LOC-001224,PERSON-002764,VEH-001898,DEVICE-000975,Synthetic evidence record,0.86,6235575a0d0c2940f961d2f6d6e9457f396aa0baaf3fd24105cb70bae383423a,true
EVID-002810,CASE-000403,PHONE,Synthetic Source,2023-04-21T14:07:00,LOC-001226,PERSON-000351,VEH-000315,DEVICE-002471,Synthetic evidence record,0.78,589416bc874979a63ab97faa7eb957286c77fd917a37898a7ed6adfb06be9ffd,true
EVID-002811,CASE-000403,DOCUMENT,Synthetic Source,2023-04-21T14:07:00,LOC-001228,PERSON-001558,VEH-001258,DEVICE-003085,Synthetic evidence record,0.78,cc4cf776c0a53d50952b58468e687f226adbc524989d13785b9020b263206133,true
EVID-002812,CASE-000403,DOCUMENT,Synthetic Source,2023-04-21T14:07:00,LOC-001227,PERSON-001670,VEH-000741,DEVICE-003291,Synthetic evidence record,0.8,f094379eceb558c87bc644761c8113becddb4ef624621d7bc28747bfad4394ca,true
EVID-002813,CASE-000403,CCTV,Synthetic Source,2023-04-21T14:07:00,LOC-001228,PERSON-001558,VEH-001860,DEVICE-000295,Synthetic evidence record,0.93,1f5a1f85245f3ffc024394432e74be3e46f05184a1aa1fd6f5b3c7265ed26c1c,true
EVID-002814,CASE-000403,PHONE,Synthetic Source,2023-04-21T14:07:00,LOC-001228,PERSON-001210,VEH-000709,DEVICE-000293,Synthetic evidence record,0.8,03222d47cb5f7dbceb6f5b820a4c75b0438e27f3c6d08d63ccadc31658835a54,true
EVID-002815,CASE-000403,PHYSICAL,Synthetic Source,2023-04-21T14:07:00,LOC-001226,PERSON-001670,VEH-000781,DEVICE-002017,Synthetic evidence record,0.92,c0cdda23c1ff0d9764dcbf99c3c607d50dc2dcde18dae39beb9348fb0d116a3b,true
EVID-002816,CASE-000403,CCTV,Synthetic Source,2023-04-21T14:07:00,LOC-001228,PERSON-000351,VEH-001889,DEVICE-001764,Synthetic evidence record,0.82,0cddc07681a494dc88a2e23573f9e538446a2932efb2aad4152d754bc1b1c5e6,true
EVID-002817,CASE-000404,DOCUMENT,Synthetic Source,2023-12-02T08:20:00,LOC-001230,PERSON-001861,VEH-000798,DEVICE-002342,Synthetic evidence record,0.85,01275e67b1309acd6d28170a57ee02871cd3cdc9f2af6701b09cb73a541ab087,true
EVID-002818,CASE-000404,PHYSICAL,Synthetic Source,2023-12-02T08:20:00,LOC-001230,PERSON-000850,VEH-000450,DEVICE-001717,Synthetic evidence record,0.68,5ec7a19e886ccc0661281cf3dadd76ff2d2bffa474801691c49f8215682abcbd,true
EVID-002819,CASE-000404,CCTV,Synthetic Source,2023-12-02T08:20:00,LOC-001229,PERSON-000063,VEH-000375,DEVICE-000666,Synthetic evidence record,0.79,617dc9a2053ba6699419ea8e93b70372df11a3553eb4f034441f53cfbc329ce8,true
EVID-002820,CASE-000404,SURVEILLANCE,Synthetic Source,2023-12-02T08:20:00,LOC-001229,PERSON-000850,VEH-001611,DEVICE-003169,Synthetic evidence record,0.73,009e25e09e7095919ed8401f9c1a399914fffc2a97d520e0946d471ae3a5a41d,true
EVID-002821,CASE-000404,FINANCIAL,Synthetic Source,2023-12-02T08:20:00,LOC-001230,PERSON-000063,VEH-000799,DEVICE-000513,Synthetic evidence record,0.72,ce7e2f7fc36e1d11a5170c72862bcf6d89dc4c53f2cf5e8262bc5bb39cbebd30,true
EVID-002822,CASE-000404,PHONE,Synthetic Source,2023-12-02T08:20:00,LOC-001229,PERSON-000850,VEH-001494,DEVICE-003572,Synthetic evidence record,0.71,1cba9858a986f885a1fad58da571afdec4496f8ce1fd904fdd4b90499f56f69f,true
EVID-002823,CASE-000404,DOCUMENT,Synthetic Source,2023-12-02T08:20:00,LOC-001230,PERSON-000863,VEH-001559,DEVICE-003171,Synthetic evidence record,0.88,21abac9fceae484649bcf7037b8d955b3c7d74876748c4cd8fbfeaef18d820de,true
EVID-002824,CASE-000404,PHYSICAL,Synthetic Source,2023-12-02T08:20:00,LOC-001229,PERSON-000850,VEH-001404,DEVICE-001570,Synthetic evidence record,0.61,d764e76018e7e6d2f270646ad7fefd008171bf01bf99c063beb79949a243b66f,true
EVID-002825,CASE-000405,FINANCIAL,Synthetic Source,2023-09-16T17:18:00,LOC-001231,PERSON-000042,VEH-000045,DEVICE-001555,Synthetic evidence record,0.89,98774baf2ca7c08d3b36d9864a34758ac3bcc20c5ae63eccb141aaa6e7d573e9,true
EVID-002826,CASE-000405,PHYSICAL,Synthetic Source,2023-09-16T17:18:00,LOC-001233,PERSON-001481,VEH-001910,DEVICE-003857,Synthetic evidence record,0.98,e0c088d7fafa9b7df0b8bf20b4b3e14c880773d1a736e84da7f51c8c34ead0e2,true
EVID-002827,CASE-000405,SURVEILLANCE,Synthetic Source,2023-09-16T17:18:00,LOC-001232,PERSON-001481,VEH-000048,DEVICE-000075,Synthetic evidence record,0.7,f1a463612b964962a5f0f7a342e2003291c8fe39e4f96bddf9a926c3f0b05417,true
EVID-002828,CASE-000405,CCTV,Synthetic Source,2023-09-16T17:18:00,LOC-001232,PERSON-002737,VEH-001767,DEVICE-001210,Synthetic evidence record,0.82,0a0e061f3dadefbfa84cdc437769ca41eae649c8f4c310406aeec4930f165bd5,true
EVID-002829,CASE-000405,PHYSICAL,Synthetic Source,2023-09-16T17:18:00,LOC-001233,PERSON-002068,VEH-001131,DEVICE-001972,Synthetic evidence record,0.88,5aa6ce178b2026d65caee123406e22eb25850ca63717170e4a1554ff94e9277f,true
EVID-002830,CASE-000405,DIGITAL,Synthetic Source,2023-09-16T17:18:00,LOC-001232,PERSON-002068,VEH-001131,DEVICE-001372,Synthetic evidence record,0.72,53dfd7e2b7185c94efd007e1730ea27db0ad72367100b6511ecaed513eddf4bb,true
EVID-002831,CASE-000406,CCTV,Synthetic Source,2023-12-09T20:56:00,LOC-001235,PERSON-002847,VEH-000839,DEVICE-002170,Synthetic evidence record,0.98,256328aa897cac2d9622a4b9e00a8205c26679a68091dc339c8c37742781b71a,true
EVID-002832,CASE-000406,FINANCIAL,Synthetic Source,2023-12-09T20:56:00,LOC-001234,PERSON-000886,VEH-001685,DEVICE-002923,Synthetic evidence record,0.85,be581a5998fd3295c6ed4eb184671b118bba7ecd9be57dc6e7c5eaa3071b858e,true
EVID-002833,CASE-000406,PHYSICAL,Synthetic Source,2023-12-09T20:56:00,LOC-001234,PERSON-000611,VEH-000419,DEVICE-000635,Synthetic evidence record,0.8,e7e967753e0cb53fdfe0370227661f03cec11c0fea28135b6afc36a671b1c150,true
EVID-002834,CASE-000406,SURVEILLANCE,Synthetic Source,2023-12-09T20:56:00,LOC-001236,PERSON-002847,VEH-001828,DEVICE-002304,Synthetic evidence record,0.61,d54c38ee5ad8e71ffac0b4bfa92acff278908c7c5a5f0d0e104d4d54f5c12a8f,true
EVID-002835,CASE-000406,DIGITAL,Synthetic Source,2023-12-09T20:56:00,LOC-001235,PERSON-000611,VEH-000419,DEVICE-001857,Synthetic evidence record,0.84,95bf736e59ecdc061972a4174149e3f126999b26af23e0a5d2127591b8dd56d6,true
EVID-002836,CASE-000406,PHYSICAL,Synthetic Source,2023-12-09T20:56:00,LOC-001236,PERSON-000611,VEH-000589,DEVICE-000635,Synthetic evidence record,0.8,4669305739a618449e2d28b6d7d98ed79d9780bf347f025660e04f8768e751c0,true
EVID-002837,CASE-000406,PHYSICAL,Synthetic Source,2023-12-09T20:56:00,LOC-001235,PERSON-002922,VEH-001083,DEVICE-001298,Synthetic evidence record,0.93,6646c5c8bc645f4165008c3f7a61057901ad469c110841938446148b055c30bc,true
EVID-002838,CASE-000407,DOCUMENT,Synthetic Source,2023-11-12T15:42:00,LOC-001240,PERSON-000146,VEH-000759,DEVICE-003357,Synthetic evidence record,0.72,a1af3f54b8856c11beb04c2becfdae2778afd2ab4422c2f2a4e17443b4d4dfee,true
EVID-002839,CASE-000407,CCTV,Synthetic Source,2023-11-12T15:42:00,LOC-001237,PERSON-001558,VEH-000548,DEVICE-003085,Synthetic evidence record,0.81,a5da74e857ab7c248be9c69a47316940f65c49bd45cf8beed7b8aa060c592c38,true
EVID-002840,CASE-000407,CCTV,Synthetic Source,2023-11-12T15:42:00,LOC-001238,PERSON-001210,VEH-001658,DEVICE-002467,Synthetic evidence record,0.73,175bc3d3317e141eea76e272973478fc4b1f76cf75679d80d21c15b600864f95,true
EVID-002841,CASE-000407,DIGITAL,Synthetic Source,2023-11-12T15:42:00,LOC-001237,PERSON-000351,VEH-001660,DEVICE-000236,Synthetic evidence record,0.62,fb38d0e4ecdb885f0275a935ce35889105059e0d935ecb4a8713b49b64a6ce30,true
EVID-002842,CASE-000407,DOCUMENT,Synthetic Source,2023-11-12T15:42:00,LOC-001239,PERSON-002750,VEH-000487,DEVICE-003053,Synthetic evidence record,0.65,251a1fc454b8d91a2eb42d116b3432f298c67c6c000fb0e916b116440bec6878,true
EVID-002843,CASE-000407,PHONE,Synthetic Source,2023-11-12T15:42:00,LOC-001238,PERSON-000351,VEH-000153,DEVICE-003754,Synthetic evidence record,0.63,4ea5cb82a06a5a614a0c05ca6113f27bcab28e0ccf57ec57d78ba5433bd00395,true
EVID-002844,CASE-000407,PHONE,Synthetic Source,2023-11-12T15:42:00,LOC-001238,PERSON-001041,VEH-001518,DEVICE-000296,Synthetic evidence record,0.63,82e9d25684601bc5b044a89bf2006a0670722471d185658bc927bf0e0754ac81,true
EVID-002845,CASE-000408,DOCUMENT,Synthetic Source,2023-06-04T02:22:00,LOC-001241,PERSON-000260,VEH-000082,DEVICE-000129,Synthetic evidence record,0.75,f5a8c5702843373c4a9c4e818b2511418e44565a4275a97db331bafed307d8ae,true
EVID-002846,CASE-000408,SURVEILLANCE,Synthetic Source,2023-06-04T02:22:00,LOC-001243,PERSON-002397,VEH-001342,DEVICE-000133,Synthetic evidence record,0.78,adc1b3ddb7456a6a16079da2029635e09e4e500a2c2adbd65aa82dac2fe2f63d,true
EVID-002847,CASE-000408,PHYSICAL,Synthetic Source,2023-06-04T02:22:00,LOC-001241,PERSON-001847,VEH-001082,DEVICE-002708,Synthetic evidence record,0.88,11c883875173ba705c6dcfef38a8c4a2d8cb7de1620b3eb078e89c9332e64426,true
EVID-002848,CASE-000408,SURVEILLANCE,Synthetic Source,2023-06-04T02:22:00,LOC-001243,PERSON-001780,VEH-000084,DEVICE-000132,Synthetic evidence record,0.9,b1985ad4a85c1be2954b7313683503638b289e54101ff23ce7fc9b02e5c53b17,true
EVID-002849,CASE-000408,DOCUMENT,Synthetic Source,2023-06-04T02:22:00,LOC-001243,PERSON-001780,VEH-000714,DEVICE-003116,Synthetic evidence record,0.68,dede6b3cfc88ce9a26455bb1fe538d2ed8a04548a8c6621f1045a9211e2a48bb,true
EVID-002850,CASE-000408,CCTV,Synthetic Source,2023-06-04T02:22:00,LOC-001244,PERSON-000499,VEH-000083,DEVICE-000131,Synthetic evidence record,0.94,eb816c9d3415bee193e405bd7a466be825f1dd1ce0b4db8837f04a3f88504837,true
EVID-002851,CASE-000409,CCTV,Synthetic Source,2023-07-30T21:57:00,LOC-001246,PERSON-000440,VEH-001501,DEVICE-003024,Synthetic evidence record,0.88,3f8cbbcedcf5dc208a6b0078e60cfcfe24dd894833efae08a85c17253b83b485,true
EVID-002852,CASE-000409,CCTV,Synthetic Source,2023-07-30T21:57:00,LOC-001248,PERSON-001558,VEH-000162,DEVICE-001763,Synthetic evidence record,0.84,50e4e8dc7c934c2868fdcefd3521b684f196e053150560f2d46d4441ad58619f,true
EVID-002853,CASE-000409,DIGITAL,Synthetic Source,2023-07-30T21:57:00,LOC-001246,PERSON-001558,VEH-001860,DEVICE-003771,Synthetic evidence record,0.88,87c388398ea40ba5ca99d257caff686ea071388be0de5fec860a090a3f1a6dec,true
EVID-002854,CASE-000409,CCTV,Synthetic Source,2023-07-30T21:57:00,LOC-001246,PERSON-000440,VEH-001756,DEVICE-001966,Synthetic evidence record,0.82,4568146cf6d34f2c64e31be3b581358f5dac014cba4b08a9cdb85f8fe44058ec,true
EVID-002855,CASE-000409,PHYSICAL,Synthetic Source,2023-07-30T21:57:00,LOC-001248,PERSON-001474,VEH-001067,DEVICE-001176,Synthetic evidence record,0.89,6b9993087660a0e53f91ada34fbc41bac15042ecd60754479a9d9831befcacd2,true
EVID-002856,CASE-000409,CCTV,Synthetic Source,2023-07-30T21:57:00,LOC-001248,PERSON-000267,VEH-001923,DEVICE-002319,Synthetic evidence record,0.78,907564d6854cb9f89bcb20e4cae9dc43be0786a151023b375c0507cab2ae7c2c,true
EVID-002857,CASE-000410,CCTV,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-000792,VEH-000547,DEVICE-001048,Synthetic evidence record,0.84,a0ef89d1fff2163e2ddd50e893abe22b2f322030b71c3c34f2eda647250f51ba,true
EVID-002858,CASE-000410,CCTV,Synthetic Source,2023-09-22T10:16:00,LOC-001249,PERSON-001780,VEH-000084,DEVICE-000132,Synthetic evidence record,0.7,ce9ff3f40f44973dec2442b8ffa88a47906fb5695d3f9ece78e78d9837c467c2,true
EVID-002859,CASE-000410,DIGITAL,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-000499,VEH-001638,DEVICE-001260,Synthetic evidence record,0.84,a36a217650194d04a3f4bb88a9a7e608f6c05d4d944bec1ef12a9d69d3cdd2a2,true
EVID-002860,CASE-000410,PHYSICAL,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-000499,VEH-000811,DEVICE-003348,Synthetic evidence record,0.96,0abcad78a18eb92d20ea2e4adc50d6daa9dbc596e0d4430bd34822fd386a286b,true
EVID-002861,CASE-000410,DIGITAL,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-000499,VEH-001927,DEVICE-003315,Synthetic evidence record,0.84,14a6434e33320cb31bdf41e0249f7f499d89e69cccfbcb2de2a3b19dea92844c,true
EVID-002862,CASE-000410,CCTV,Synthetic Source,2023-09-22T10:16:00,LOC-001249,PERSON-001780,VEH-001163,DEVICE-001394,Synthetic evidence record,0.92,f665809f5a4492646f118177d8cadf9b6545783ec864336821895d028438f04a,true
EVID-002863,CASE-000410,PHYSICAL,Synthetic Source,2023-09-22T10:16:00,LOC-001249,PERSON-001747,VEH-001921,DEVICE-001564,Synthetic evidence record,0.76,a84f3bae823494dfabe386fe1bb80a18560d5729bd42f99a139b8c5f5098dfc2,true
EVID-002864,CASE-000410,DIGITAL,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-001847,VEH-001139,DEVICE-001586,Synthetic evidence record,0.64,08ab6b6adbc38ddedd5fb542d4dbd05cf43867f0af6c17cf5c3e42a77fc78653,true
EVID-002865,CASE-000410,SURVEILLANCE,Synthetic Source,2023-09-22T10:16:00,LOC-001250,PERSON-001578,VEH-001344,DEVICE-003123,Synthetic evidence record,0.81,b357acfdd6963953fb06342b3dc767f19d4b8e9f4cbd8b98a76b2ed388b44fc9,true
EVID-002866,CASE-000411,PHONE,Synthetic Source,2023-12-27T22:56:00,LOC-001251,PERSON-000120,VEH-001255,DEVICE-002503,Synthetic evidence record,0.82,326d7a5341c9305e9b0a69d09777bb67e8b79717e8f6296fc5fe283f21269a99,true
EVID-002867,CASE-000411,DIGITAL,Synthetic Source,2023-12-27T22:56:00,LOC-001252,PERSON-001992,VEH-000286,DEVICE-001427,Synthetic evidence record,0.7,84c6086a52d0029049391f2dcd98ec9cbcf4ee42f8ed03483e141fc837345b09,true
EVID-002868,CASE-000411,CCTV,Synthetic Source,2023-12-27T22:56:00,LOC-001254,PERSON-001540,VEH-001329,DEVICE-002074,Synthetic evidence record,0.65,b91ca7bdabd43679cf4b99b46b22e2c720dd7bbd6ac50d267fa29de5a098ecb8,true
EVID-002869,CASE-000411,CCTV,Synthetic Source,2023-12-27T22:56:00,LOC-001254,PERSON-000120,VEH-001255,DEVICE-001841,Synthetic evidence record,0.93,9fd4017205aa3ca3c0884a6f3f3d1149126dfd6d534e3bd149729dc4795a6816,true
EVID-002870,CASE-000411,PHYSICAL,Synthetic Source,2023-12-27T22:56:00,LOC-001252,PERSON-001205,VEH-001878,DEVICE-003785,Synthetic evidence record,0.91,ab1f15d2c76d11eb87e57acf18d27b41ea8ac6818bccf826a98fcba6c82f3c2b,true
EVID-002871,CASE-000411,FINANCIAL,Synthetic Source,2023-12-27T22:56:00,LOC-001252,PERSON-001540,VEH-001675,DEVICE-001161,Synthetic evidence record,0.9,f3e125258b80650b34001ce5f477e682845613e466db8edc8883b0ac879bce0a,true
EVID-002872,CASE-000411,PHONE,Synthetic Source,2023-12-27T22:56:00,LOC-001251,PERSON-000120,VEH-000783,DEVICE-000724,Synthetic evidence record,0.63,5abbb1ba41eaa42f9105f6788d4de13f89b8c6cc49a3c883eb8228a8684343da,true
EVID-002873,CASE-000411,SURVEILLANCE,Synthetic Source,2023-12-27T22:56:00,LOC-001251,PERSON-000120,VEH-000927,DEVICE-002738,Synthetic evidence record,0.86,f85a5d196d0d98f6bd1ec6eb2d545e4b3e415887de94943462ebbea038240b2f,true
EVID-002874,CASE-000412,DIGITAL,Synthetic Source,2023-12-07T07:34:00,LOC-001257,PERSON-000792,VEH-001424,DEVICE-000435,Synthetic evidence record,0.72,d53cd78ae27edc3286ab895a8dce0ffe443e46b23f45725dd31a85f9d06296c7,true
EVID-002875,CASE-000412,PHYSICAL,Synthetic Source,2023-12-07T07:34:00,LOC-001256,PERSON-001610,VEH-001500,DEVICE-001179,Synthetic evidence record,0.93,d578bb0e9d349212b55d28d3b048dbb899c020510e355d7c384d5e9cec1bb9e7,true
EVID-002876,CASE-000412,PHYSICAL,Synthetic Source,2023-12-07T07:34:00,LOC-001257,PERSON-002060,VEH-000612,DEVICE-003559,Synthetic evidence record,0.91,0a520c34473e82722bcac49ba37278edf1d4de395b988f0561623744de5d056b,true
EVID-002877,CASE-000412,FINANCIAL,Synthetic Source,2023-12-07T07:34:00,LOC-001255,PERSON-002821,VEH-000880,DEVICE-002508,Synthetic evidence record,0.92,0f629dc22515cddc69c8c8295084ee30ad84c47189af3c780a23f99fe1bc0ce1,true
EVID-002878,CASE-000412,SURVEILLANCE,Synthetic Source,2023-12-07T07:34:00,LOC-001257,PERSON-000267,VEH-000552,DEVICE-003037,Synthetic evidence record,0.72,7d99d174576aaff2b0aaf3f74571591996b9892c6dd5a68094ab280954aaf85f,true
EVID-002879,CASE-000412,CCTV,Synthetic Source,2023-12-07T07:34:00,LOC-001256,PERSON-002900,VEH-001051,DEVICE-000203,Synthetic evidence record,0.8,dfce6bc7ec38623921f82cbf56feb69539f25792d97d755154e8f9b0b32dda18,true
EVID-002880,CASE-000412,DIGITAL,Synthetic Source,2023-12-07T07:34:00,LOC-001255,PERSON-000267,VEH-001043,DEVICE-003890,Synthetic evidence record,0.6,81016d258a2fec6a9f844765a36fb9b0915f5a4587a1c720f5e01a79aa18e5be,true
EVID-002881,CASE-000412,FINANCIAL,Synthetic Source,2023-12-07T07:34:00,LOC-001255,PERSON-000267,VEH-001161,DEVICE-001057,Synthetic evidence record,0.76,d20a346b4f20f462a985c1a638a328e563aca66f42ffd0abded2e392142f3c87,true
EVID-002882,CASE-000412,FINANCIAL,Synthetic Source,2023-12-07T07:34:00,LOC-001255,PERSON-000792,VEH-001502,DEVICE-002515,Synthetic evidence record,0.63,e1cc4ddff7ede1b23da0803bb152fac8d4e8e1a8f2a4b594d4936914b9c0589a,true
EVID-002883,CASE-000413,PHYSICAL,Synthetic Source,2023-10-31T11:24:00,LOC-001260,PERSON-000863,VEH-001780,DEVICE-003848,Synthetic evidence record,0.84,85b4c5ca3a1556caf2fcb47fa8fb7d985fcc5e0bae658285342e37afa051c74d,true
EVID-002884,CASE-000413,CCTV,Synthetic Source,2023-10-31T11:24:00,LOC-001258,PERSON-002574,VEH-001178,DEVICE-000172,Synthetic evidence record,0.97,41668985c6f82ec7314d7be3c8f06c77b9e85e504b69dd92c8544dfabf50ad24,true
EVID-002885,CASE-000413,DOCUMENT,Synthetic Source,2023-10-31T11:24:00,LOC-001258,PERSON-000850,VEH-001404,DEVICE-001848,Synthetic evidence record,0.8,2c4282bf97fbbaaba8342b3c9cc7f7a51e55a7e7a33570b92a42ad68a2831f64,true
EVID-002886,CASE-000413,PHONE,Synthetic Source,2023-10-31T11:24:00,LOC-001258,PERSON-000863,VEH-001436,DEVICE-001011,Synthetic evidence record,0.77,5027ee78d9f13be297c27d5bd8f31d5557dedabfe3d84e573cac8e30a8f603de,true
EVID-002887,CASE-000413,CCTV,Synthetic Source,2023-10-31T11:24:00,LOC-001258,PERSON-001861,VEH-001273,DEVICE-003148,Synthetic evidence record,0.7,70a7937e12cd854c0d6c98d9ffd1d9adad24d5d9a79e8fe4b206314b9e64e412,true
EVID-002888,CASE-000413,CCTV,Synthetic Source,2023-10-31T11:24:00,LOC-001258,PERSON-002574,VEH-000108,DEVICE-002867,Synthetic evidence record,0.6,ec7159b939bca2b6b918fe330d15da5dc5cc9ca9bde03933db3453b4bac86549,true
