vehicle_id,vehicle_type,registration_alias,owner_person_id,color,make,model,status,synthetic_flag
VEH-002931,Car,SYN-UT-02931,PERSON-000022,Grey,Maruti,Ertiga,Active,true
VEH-002932,Auto,SYN-GU-02932,PERSON-001131,White,Mahindra,Scorpio,Active,true
VEH-002933,Truck,SYN-UT-02933,PERSON-000405,Silver,Hyundai,i20,Transferred,true
VEH-002934,Truck,SYN-UT-02934,PERSON-000074,White,Hyundai,Creta,Active,true
VEH-002935,Van,SYN-UT-02935,PERSON-002499,White,Hyundai,Creta,Active,true
VEH-002936,Truck,SYN-GU-02936,PERSON-002215,Blue,Maruti,Ertiga,Active,true
VEH-002937,Motorcycle,SYN-TE-02937,PERSON-001558,Silver,Toyota,Innova,Active,true
VEH-002938,Van,SYN-WE-02938,PERSON-002821,White,Hyundai,Venue,Active,true
VEH-002939,Auto,SYN-GU-02939,PERSON-001115,Black,Hyundai,Creta,Active,true
VEH-002940,Auto,SYN-GU-02940,PERSON-001043,Red,Hyundai,Creta,Transferred,true
VEH-002941,SUV,SYN-KA-02941,PERSON-001757,White,Mahindra,XUV,Active,true
VEH-002942,Motorcycle,SYN-GU-02942,PERSON-002279,Red,Hyundai,Creta,Transferred,true
VEH-002943,Truck,SYN-WE-02943,PERSON-001965,White,Hyundai,Venue,Active,true
VEH-002944,Motorcycle,SYN-GU-02944,PERSON-000863,Grey,Hyundai,Creta,Transferred,true
VEH-002945,Car,SYN-KA-02945,PERSON-002998,White,Tata,Altroz,Active,true
VEH-002946,Motorcycle,SYN-TA-02946,PERSON-000948,Silver,Hyundai,Creta,Active,true
VEH-002947,Van,SYN-KE-02947,PERSON-002757,Black,Tata,Altroz,Active,true
VEH-002948,Motorcycle,SYN-GU-02948,PERSON-000634,Red,Hyundai,Creta,Active,true
VEH-002949,Auto,SYN-TE-02949,PERSON-000979,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-002950,Car,SYN-UT-02950,PERSON-002499,Blue,Mahindra,XUV,Transferred,true
VEH-002951,Van,SYN-DE-02951,PERSON-001397,White,Hyundai,i20,Active,true
VEH-002952,Motorcycle,SYN-GU-02952,PERSON-001861,Black,Maruti,Swift,Transferred,true
VEH-002953,SUV,SYN-GU-02953,PERSON-000063,Black,Maruti,Swift,Transferred,true
VEH-002954,Truck,SYN-MA-02954,PERSON-001589,Silver,Hyundai,Creta,Active,true
VEH-002955,Van,SYN-TE-02955,PERSON-001885,Black,Mahindra,Bolero,Active,true
VEH-002956,Auto,SYN-RA-02956,PERSON-002986,Black,Mahindra,Scorpio,Transferred,true
VEH-002957,Truck,SYN-MA-02957,PERSON-002759,Red,Tata,Punch,Transferred,true
VEH-002958,Car,SYN-MA-02958,PERSON-001071,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-002959,SUV,SYN-MA-02959,PERSON-000613,Blue,Toyota,Innova,Active,true
VEH-002960,Auto,SYN-KA-02960,PERSON-002068,White,Tata,Nexon,Transferred,true
VEH-002961,Car,SYN-GU-02961,PERSON-002879,Silver,Maruti,Ertiga,Active,true
VEH-002962,Motorcycle,SYN-TE-02962,PERSON-001326,Black,Maruti,Baleno,Active,true
VEH-002963,Van,SYN-RA-02963,PERSON-001894,White,Maruti,Ertiga,Active,true
VEH-002964,Auto,SYN-KA-02964,PERSON-002136,Red,Mahindra,Bolero,Active,true
VEH-002965,SUV,SYN-RA-02965,PERSON-000784,Silver,Toyota,Innova,Active,true
VEH-002966,Van,SYN-GU-02966,PERSON-001131,White,Hyundai,i20,Active,true
VEH-002967,Car,SYN-TA-02967,PERSON-002558,Grey,Hyundai,Venue,Transferred,true
VEH-002968,Truck,SYN-KE-02968,PERSON-000397,Blue,Mahindra,Scorpio,Active,true
VEH-002969,Car,SYN-DE-02969,PERSON-000904,Blue,Tata,Punch,Active,true
VEH-002970,Truck,SYN-UT-02970,PERSON-002499,Red,Hyundai,Creta,Active,true
VEH-002971,Truck,SYN-RA-02971,PERSON-000154,Black,Toyota,Innova,Active,true
VEH-002972,Truck,SYN-DE-02972,PERSON-000682,Blue,Mahindra,XUV,Transferred,true
VEH-002973,Auto,SYN-TE-02973,PERSON-002737,Blue,Tata,Nexon,Transferred,true
VEH-002974,Auto,SYN-GU-02974,PERSON-000473,Silver,Tata,Altroz,Active,true
VEH-002975,Auto,SYN-MA-02975,PERSON-000042,Black,Tata,Nexon,Transferred,true
VEH-002976,Car,SYN-KA-02976,PERSON-002068,Black,Toyota,Innova,Active,true
VEH-002977,Auto,SYN-KE-02977,PERSON-000165,Silver,Tata,Nexon,Transferred,true
VEH-002978,Car,SYN-RA-02978,PERSON-000032,Grey,Hyundai,Creta,Active,true
VEH-002979,Auto,SYN-KE-02979,PERSON-002020,Red,Toyota,Innova,Active,true
VEH-002980,Truck,SYN-WE-02980,PERSON-001965,Blue,Tata,Nexon,Active,true
VEH-002981,SUV,SYN-TA-02981,PERSON-001543,Grey,Hyundai,i20,Active,true
VEH-002982,Motorcycle,SYN-RA-02982,PERSON-002999,Blue,Tata,Nexon,Active,true
VEH-002983,Car,SYN-WE-02983,PERSON-001205,Silver,Mahindra,XUV,Transferred,true
VEH-002984,Motorcycle,SYN-KA-02984,PERSON-001478,Black,Mahindra,XUV,Active,true
VEH-002985,Van,SYN-GU-02985,PERSON-001861,Silver,Tata,Nexon,Active,true
VEH-002986,Van,SYN-RA-02986,PERSON-001846,Red,Mahindra,Scorpio,Active,true
VEH-002987,Truck,SYN-KA-02987,PERSON-000484,Red,Mahindra,Bolero,Active,true
VEH-002988,Truck,SYN-WE-02988,PERSON-002901,Grey,Maruti,Swift,Active,true
VEH-002989,Van,SYN-GU-02989,PERSON-001112,Blue,Toyota,Innova,Active,true
VEH-002990,SUV,SYN-MA-02990,PERSON-002442,Red,Tata,Punch,Active,true
VEH-002991,Motorcycle,SYN-MA-02991,PERSON-001007,Silver,Tata,Punch,Transferred,true
VEH-002992,SUV,SYN-UT-02992,PERSON-001679,White,Maruti,Swift,Transferred,true
VEH-002993,Motorcycle,SYN-UT-02993,PERSON-002728,Grey,Mahindra,Bolero,Active,true
VEH-002994,SUV,SYN-KA-02994,PERSON-001664,White,Mahindra,Scorpio,Active,true
VEH-002995,Truck,SYN-KE-02995,PERSON-000260,Blue,Hyundai,i20,Active,true
VEH-002996,Truck,SYN-TA-02996,PERSON-002675,Grey,Hyundai,Creta,Active,true
VEH-002997,Motorcycle,SYN-WE-02997,PERSON-002835,Black,Maruti,Ertiga,Active,true
VEH-002998,Truck,SYN-TA-02998,PERSON-000948,Grey,Tata,Punch,Active,true
VEH-002999,Van,SYN-KE-02999,PERSON-002757,Red,Tata,Nexon,Transferred,true
VEH-003000,Motorcycle,SYN-GU-03000,PERSON-000862,Red,Toyota,Innova,Active,true
VEH-003001,Car,SYN-DE-03001,PERSON-001701,Silver,Tata,Punch,Transferred,true
VEH-003002,SUV,SYN-UT-03002,PERSON-001674,White,Hyundai,Creta,Active,true
VEH-003003,Car,SYN-TA-03003,PERSON-002675,White,Toyota,Urban Cruiser,Active,true
VEH-003004,Truck,SYN-KE-03004,PERSON-001212,Red,Toyota,Urban Cruiser,Transferred,true
VEH-003005,Auto,SYN-WE-03005,PERSON-000047,Black,Toyota,Innova,Transferred,true
VEH-003006,Car,SYN-RA-03006,PERSON-002938,Grey,Mahindra,Scorpio,Transferred,true
VEH-003007,Motorcycle,SYN-MA-03007,PERSON-000217,White,Hyundai,Creta,Transferred,true
VEH-003008,Motorcycle,SYN-KE-03008,PERSON-002205,Blue,Maruti,Ertiga,Active,true
VEH-003009,Auto,SYN-DE-03009,PERSON-000682,Black,Tata,Nexon,Active,true
VEH-003010,SUV,SYN-KE-03010,PERSON-002576,White,Tata,Nexon,Transferred,true
VEH-003011,Truck,SYN-DE-03011,PERSON-000046,Black,Toyota,Urban Cruiser,Active,true
VEH-003012,SUV,SYN-TE-03012,PERSON-000390,Red,Hyundai,Venue,Active,true
VEH-003013,Auto,SYN-DE-03013,PERSON-002457,Grey,Hyundai,i20,Active,true
VEH-003014,Motorcycle,SYN-UT-03014,PERSON-000544,Silver,Tata,Punch,Transferred,true
VEH-003015,SUV,SYN-RA-03015,PERSON-002160,Blue,Tata,Altroz,Transferred,true
VEH-003016,Auto,SYN-KA-03016,PERSON-000193,Grey,Hyundai,Venue,Active,true
VEH-003017,SUV,SYN-GU-03017,PERSON-001861,Black,Tata,Nexon,Transferred,true
VEH-003018,Truck,SYN-TA-03018,PERSON-002725,Black,Tata,Punch,Active,true
VEH-003019,Auto,SYN-WE-03019,PERSON-000393,Black,Tata,Nexon,Active,true
VEH-003020,Truck,SYN-MA-03020,PERSON-001210,Blue,Mahindra,Scorpio,Active,true
VEH-003021,SUV,SYN-KE-03021,PERSON-001670,White,Toyota,Innova,Transferred,true
VEH-003022,SUV,SYN-WE-03022,PERSON-002393,Silver,Mahindra,Scorpio,Active,true
VEH-003023,Motorcycle,SYN-GU-03023,PERSON-000825,Black,Tata,Altroz,Active,true
VEH-003024,Auto,SYN-WE-03024,PERSON-001747,White,Mahindra,XUV,Transferred,true
VEH-003025,Motorcycle,SYN-KE-03025,PERSON-002846,Blue,Toyota,Urban Cruiser,Active,true
VEH-003026,Truck,SYN-TE-03026,PERSON-001691,Grey,Maruti,Swift,Transferred,true
VEH-003027,Car,SYN-KA-03027,PERSON-002740,Grey,Toyota,Urban Cruiser,Active,true
VEH-003028,Car,SYN-MA-03028,PERSON-000181,Blue,Toyota,Innova,Active,true
VEH-003029,Auto,SYN-MA-03029,PERSON-001994,White,Toyota,Urban Cruiser,Active,true
VEH-003030,Car,SYN-WE-03030,PERSON-000423,Red,Maruti,Baleno,Transferred,true
VEH-003031,Car,SYN-KE-03031,PERSON-002197,Blue,Toyota,Innova,Active,true
VEH-003032,Van,SYN-WE-03032,PERSON-000955,Black,Maruti,Baleno,Active,true
VEH-003033,Car,SYN-WE-03033,PERSON-000845,Blue,Tata,Punch,Active,true
VEH-003034,Auto,SYN-MA-03034,PERSON-000991,White,Tata,Altroz,Active,true
VEH-003035,Car,SYN-TA-03035,PERSON-000288,Grey,Hyundai,Venue,Active,true
VEH-003036,Car,SYN-TE-03036,PERSON-000140,Red,Maruti,Swift,Transferred,true
VEH-003037,SUV,SYN-GU-03037,PERSON-001131,Silver,Hyundai,Venue,Active,true
VEH-003038,Truck,SYN-KE-03038,PERSON-001234,White,Mahindra,Bolero,Active,true
VEH-003039,Truck,SYN-KE-03039,PERSON-001890,Blue,Maruti,Ertiga,Transferred,true
VEH-003040,Car,SYN-TE-03040,PERSON-001885,Black,Hyundai,Creta,Active,true
VEH-003041,Motorcycle,SYN-DE-03041,PERSON-000146,Red,Maruti,Baleno,Transferred,true
VEH-003042,Auto,SYN-MA-03042,PERSON-000217,Grey,Maruti,Baleno,Active,true
VEH-003043,Auto,SYN-MA-03043,PERSON-002223,Black,Maruti,Ertiga,Active,true
VEH-003044,Van,SYN-KE-03044,PERSON-000556,Red,Maruti,Swift,Active,true
VEH-003045,Truck,SYN-KA-03045,PERSON-000233,Silver,Mahindra,Scorpio,Active,true
VEH-003046,SUV,SYN-UT-03046,PERSON-001194,Black,Hyundai,Venue,Transferred,true
VEH-003047,Car,SYN-TE-03047,PERSON-000341,Grey,Toyota,Urban Cruiser,Active,true
VEH-003048,SUV,SYN-DE-03048,PERSON-001262,Grey,Maruti,Ertiga,Active,true
VEH-003049,Motorcycle,SYN-RA-03049,PERSON-002034,Blue,Toyota,Urban Cruiser,Active,true
VEH-003050,Van,SYN-UT-03050,PERSON-000009,Black,Mahindra,XUV,Active,true
VEH-003051,Van,SYN-MA-03051,PERSON-002633,Red,Toyota,Urban Cruiser,Transferred,true
VEH-003052,Auto,SYN-RA-03052,PERSON-002986,Black,Toyota,Urban Cruiser,Active,true
VEH-003053,SUV,SYN-MA-03053,PERSON-000613,Black,Mahindra,Bolero,Active,true
VEH-003054,Truck,SYN-UT-03054,PERSON-001578,Grey,Hyundai,i20,Active,true
VEH-003055,Motorcycle,SYN-KA-03055,PERSON-000233,Red,Hyundai,Venue,Active,true
VEH-003056,Car,SYN-KA-03056,PERSON-001478,Grey,Maruti,Swift,Active,true
VEH-003057,Truck,SYN-TE-03057,PERSON-000144,Blue,Mahindra,XUV,Active,true
VEH-003058,Car,SYN-TE-03058,PERSON-002122,Blue,Maruti,Baleno,Transferred,true
VEH-003059,Motorcycle,SYN-KA-03059,PERSON-001259,Grey,Maruti,Swift,Active,true
VEH-003060,Motorcycle,SYN-KE-03060,PERSON-002757,Black,Hyundai,i20,Transferred,true
VEH-003061,Motorcycle,SYN-KA-03061,PERSON-000540,White,Toyota,Urban Cruiser,Active,true
VEH-003062,Van,SYN-DE-03062,PERSON-001262,Blue,Mahindra,Scorpio,Transferred,true
VEH-003063,Motorcycle,SYN-MA-03063,PERSON-002060,Grey,Maruti,Baleno,Transferred,true
VEH-003064,Auto,SYN-TE-03064,PERSON-002618,White,Maruti,Baleno,Active,true
VEH-003065,Van,SYN-KA-03065,PERSON-001757,Silver,Maruti,Ertiga,Transferred,true
VEH-003066,Van,SYN-KA-03066,PERSON-000842,White,Tata,Nexon,Active,true
VEH-003067,SUV,SYN-GU-03067,PERSON-000850,Silver,Maruti,Baleno,Active,true
VEH-003068,Van,SYN-RA-03068,PERSON-002574,Silver,Hyundai,i20,Transferred,true
VEH-003069,Auto,SYN-GU-03069,PERSON-000081,Black,Hyundai,i20,Transferred,true
VEH-003070,Car,SYN-RA-03070,PERSON-002574,Blue,Maruti,Ertiga,Active,true
VEH-003071,SUV,SYN-GU-03071,PERSON-000863,Red,Tata,Punch,Transferred,true
VEH-003072,Auto,SYN-KE-03072,PERSON-002757,Grey,Toyota,Urban Cruiser,Active,true
VEH-003073,Truck,SYN-MA-03073,PERSON-001589,Silver,Maruti,Baleno,Transferred,true
VEH-003074,Auto,SYN-GU-03074,PERSON-000863,Black,Hyundai,i20,Active,true
VEH-003075,Car,SYN-GU-03075,PERSON-000063,Black,Toyota,Innova,Active,true
VEH-003076,Van,SYN-MA-03076,PERSON-001589,Black,Hyundai,Venue,Active,true
VEH-003077,Motorcycle,SYN-RA-03077,PERSON-002517,Silver,Toyota,Urban Cruiser,Active,true
VEH-003078,Motorcycle,SYN-DE-03078,PERSON-000538,Silver,Toyota,Urban Cruiser,Active,true
VEH-003079,Van,SYN-MA-03079,PERSON-000106,White,Mahindra,Scorpio,Active,true
VEH-003080,Auto,SYN-MA-03080,PERSON-000921,White,Maruti,Baleno,Active,true
VEH-003081,Car,SYN-WE-03081,PERSON-001205,White,Toyota,Innova,Active,true
VEH-003082,Truck,SYN-DE-03082,PERSON-002745,White,Mahindra,XUV,Active,true
VEH-003083,Car,SYN-WE-03083,PERSON-000488,Black,Tata,Nexon,Transferred,true
VEH-003084,Motorcycle,SYN-MA-03084,PERSON-000357,Black,Toyota,Urban Cruiser,Active,true
VEH-003085,Auto,SYN-GU-03085,PERSON-000943,White,Maruti,Baleno,Active,true
VEH-003086,Motorcycle,SYN-TE-03086,PERSON-001780,Silver,Tata,Nexon,Active,true
VEH-003087,Van,SYN-GU-03087,PERSON-000130,Silver,Hyundai,i20,Transferred,true
VEH-003088,Truck,SYN-MA-03088,PERSON-001542,Red,Hyundai,Creta,Transferred,true
VEH-003089,SUV,SYN-TA-03089,PERSON-002675,Silver,Hyundai,Venue,Active,true
VEH-003090,Truck,SYN-KE-03090,PERSON-000611,Grey,Maruti,Baleno,Active,true
VEH-003091,Truck,SYN-DE-03091,PERSON-000832,Blue,Mahindra,Bolero,Active,true
VEH-003092,SUV,SYN-TE-03092,PERSON-000635,Blue,Maruti,Baleno,Active,true
VEH-003093,Van,SYN-WE-03093,PERSON-002713,Blue,Tata,Altroz,Active,true
VEH-003094,Auto,SYN-UT-03094,PERSON-002847,Red,Hyundai,Venue,Active,true
VEH-003095,Van,SYN-TE-03095,PERSON-001480,Grey,Mahindra,XUV,Transferred,true
VEH-003096,Car,SYN-UT-03096,PERSON-002922,White,Mahindra,Scorpio,Active,true
VEH-003097,Car,SYN-TE-03097,PERSON-002428,Grey,Tata,Nexon,Active,true
VEH-003098,Auto,SYN-KA-03098,PERSON-000842,Black,Maruti,Baleno,Transferred,true
VEH-003099,Truck,SYN-TE-03099,PERSON-002256,Black,Hyundai,Creta,Transferred,true
VEH-003100,Truck,SYN-WE-03100,PERSON-000001,Blue,Tata,Nexon,Active,true
VEH-003101,Auto,SYN-TE-03101,PERSON-000245,Silver,Maruti,Baleno,Active,true
VEH-003102,Van,SYN-GU-03102,PERSON-000943,Black,Toyota,Urban Cruiser,Transferred,true
VEH-003103,SUV,SYN-WE-03103,PERSON-001747,Silver,Hyundai,i20,Transferred,true
VEH-003104,Auto,SYN-KE-03104,PERSON-002846,Blue,Tata,Nexon,Active,true
VEH-003105,Auto,SYN-TE-03105,PERSON-000374,White,Tata,Nexon,Active,true
VEH-003106,Auto,SYN-TE-03106,PERSON-002304,White,Toyota,Innova,Active,true
VEH-003107,Van,SYN-UT-03107,PERSON-001847,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-003108,Motorcycle,SYN-WE-03108,PERSON-001029,Silver,Mahindra,XUV,Transferred,true
VEH-003109,Auto,SYN-MA-03109,PERSON-001210,Blue,Tata,Nexon,Active,true
VEH-003110,Motorcycle,SYN-GU-03110,PERSON-002750,Black,Hyundai,i20,Active,true
VEH-003111,Van,SYN-TA-03111,PERSON-001041,Red,Hyundai,Venue,Transferred,true
VEH-003112,Van,SYN-MA-03112,PERSON-001589,Silver,Maruti,Ertiga,Transferred,true
VEH-003113,Truck,SYN-KE-03113,PERSON-001670,Blue,Tata,Altroz,Transferred,true
VEH-003114,Van,SYN-RA-03114,PERSON-001385,Grey,Maruti,Baleno,Active,true
VEH-003115,Van,SYN-KA-03115,PERSON-001664,Black,Toyota,Urban Cruiser,Transferred,true
VEH-003116,SUV,SYN-TA-03116,PERSON-002675,Grey,Maruti,Baleno,Transferred,true
VEH-003117,Car,SYN-KA-03117,PERSON-001343,Silver,Hyundai,i20,Active,true
VEH-003118,Car,SYN-KA-03118,PERSON-002998,White,Hyundai,i20,Active,true
VEH-003119,Auto,SYN-KA-03119,PERSON-000576,Red,Hyundai,Creta,Active,true
VEH-003120,Van,SYN-DE-03120,PERSON-002745,White,Mahindra,Bolero,Active,true
VEH-003121,Van,SYN-KE-03121,PERSON-000230,Black,Maruti,Swift,Active,true
VEH-003122,Auto,SYN-MA-03122,PERSON-002715,Grey,Mahindra,Bolero,Active,true
VEH-003123,Motorcycle,SYN-TA-03123,PERSON-000817,White,Toyota,Innova,Transferred,true
VEH-003124,Motorcycle,SYN-DE-03124,PERSON-001687,Black,Tata,Altroz,Active,true
VEH-003125,Van,SYN-GU-03125,PERSON-001381,Grey,Hyundai,i20,Active,true
VEH-003126,Truck,SYN-KE-03126,PERSON-002105,Black,Hyundai,i20,Active,true
VEH-003127,Van,SYN-KA-03127,PERSON-000111,White,Toyota,Innova,Active,true
VEH-003128,Auto,SYN-KA-03128,PERSON-001478,Red,Toyota,Urban Cruiser,Active,true
VEH-003129,Car,SYN-DE-03129,PERSON-001262,Red,Maruti,Ertiga,Active,true
VEH-003130,Van,SYN-WE-03130,PERSON-000712,Blue,Tata,Nexon,Active,true
VEH-003131,Auto,SYN-KE-03131,PERSON-000763,Blue,Mahindra,XUV,Active,true
VEH-003132,Car,SYN-RA-03132,PERSON-002770,Black,Maruti,Ertiga,Transferred,true
VEH-003133,Truck,SYN-KA-03133,PERSON-001259,Red,Hyundai,Venue,Active,true
VEH-003134,Auto,SYN-GU-03134,PERSON-001861,Red,Maruti,Baleno,Transferred,true
VEH-003135,Truck,SYN-RA-03135,PERSON-002574,Blue,Toyota,Innova,Active,true
VEH-003136,Car,SYN-KE-03136,PERSON-002757,Red,Toyota,Innova,Transferred,true
VEH-003137,Motorcycle,SYN-DE-03137,PERSON-001425,White,Hyundai,i20,Active,true
VEH-003138,Van,SYN-UT-03138,PERSON-000822,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-003139,SUV,SYN-MA-03139,PERSON-002759,White,Hyundai,Creta,Active,true
VEH-003140,Car,SYN-MA-03140,PERSON-000613,White,Maruti,Baleno,Active,true
VEH-003141,Truck,SYN-KA-03141,PERSON-002068,Grey,Mahindra,Bolero,Active,true
VEH-003142,Auto,SYN-TE-03142,PERSON-001558,Grey,Toyota,Urban Cruiser,Active,true
VEH-003143,Car,SYN-DE-03143,PERSON-000622,Silver,Maruti,Swift,Active,true
VEH-003144,Truck,SYN-MA-03144,PERSON-001589,Blue,Tata,Nexon,Active,true
VEH-003145,Motorcycle,SYN-UT-03145,PERSON-002277,Blue,Tata,Nexon,Active,true
VEH-003146,Car,SYN-KA-03146,PERSON-000233,Blue,Tata,Altroz,Active,true
VEH-003147,Van,SYN-KA-03147,PERSON-001478,Red,Tata,Nexon,Active,true
VEH-003148,Van,SYN-KE-03148,PERSON-000886,Silver,Toyota,Innova,Active,true
VEH-003149,Motorcycle,SYN-MA-03149,PERSON-000920,Grey,Tata,Punch,Active,true
VEH-003150,Car,SYN-TE-03150,PERSON-001830,Blue,Hyundai,Creta,Active,true
VEH-003151,Van,SYN-WE-03151,PERSON-002821,Silver,Tata,Punch,Active,true
VEH-003152,SUV,SYN-RA-03152,PERSON-001474,White,Maruti,Baleno,Active,true
VEH-003153,Motorcycle,SYN-DE-03153,PERSON-000146,Grey,Hyundai,Creta,Active,true
VEH-003154,Auto,SYN-RA-03154,PERSON-000351,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-003155,Auto,SYN-GU-03155,PERSON-002750,Grey,Tata,Nexon,Active,true
VEH-003156,Auto,SYN-MA-03156,PERSON-001589,Black,Tata,Nexon,Active,true
VEH-003157,Auto,SYN-KE-03157,PERSON-001670,Red,Maruti,Ertiga,Transferred,true
VEH-003158,Motorcycle,SYN-TE-03158,PERSON-001830,Grey,Tata,Punch,Active,true
VEH-003159,Car,SYN-TE-03159,PERSON-000449,White,Tata,Nexon,Active,true
VEH-003160,Van,SYN-TE-03160,PERSON-000341,Blue,Mahindra,Bolero,Active,true
VEH-003161,Auto,SYN-UT-03161,PERSON-001899,Blue,Maruti,Ertiga,Transferred,true
VEH-003162,Car,SYN-UT-03162,PERSON-002900,Silver,Mahindra,Scorpio,Transferred,true
VEH-003163,Auto,SYN-TA-03163,PERSON-002675,Blue,Toyota,Innova,Transferred,true
VEH-003164,Auto,SYN-KE-03164,PERSON-001782,Black,Tata,Punch,Transferred,true
VEH-003165,Car,SYN-TE-03165,PERSON-001810,Blue,Tata,Nexon,Active,true
VEH-003166,Van,SYN-KA-03166,PERSON-002915,Grey,Maruti,Swift,Active,true
VEH-003167,Auto,SYN-MA-03167,PERSON-000139,Silver,Hyundai,Creta,Active,true
VEH-003168,Van,SYN-MA-03168,PERSON-001124,Black,Toyota,Innova,Active,true
VEH-003169,Motorcycle,SYN-MA-03169,PERSON-001547,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-003170,Truck,SYN-WE-03170,PERSON-002821,Black,Toyota,Innova,Transferred,true
VEH-003171,Van,SYN-KA-03171,PERSON-000540,Blue,Maruti,Ertiga,Transferred,true
VEH-003172,Car,SYN-RA-03172,PERSON-001474,Red,Mahindra,Scorpio,Transferred,true
VEH-003173,Van,SYN-GU-03173,PERSON-001115,Red,Maruti,Ertiga,Active,true
VEH-003174,Truck,SYN-WE-03174,PERSON-001610,Blue,Toyota,Innova,Active,true
VEH-003175,Auto,SYN-UT-03175,PERSON-000259,Silver,Toyota,Urban Cruiser,Active,true
VEH-003176,Van,SYN-MA-03176,PERSON-002060,Silver,Mahindra,Bolero,Transferred,true
VEH-003177,Truck,SYN-TA-03177,PERSON-002558,Grey,Toyota,Urban Cruiser,Active,true
VEH-003178,Van,SYN-GU-03178,PERSON-000063,Black,Mahindra,Bolero,Transferred,true
VEH-003179,Motorcycle,SYN-TE-03179,PERSON-002737,Red,Mahindra,Bolero,Transferred,true
VEH-003180,Auto,SYN-GU-03180,PERSON-000473,Red,Tata,Nexon,Transferred,true
VEH-003181,SUV,SYN-MA-03181,PERSON-000042,White,Tata,Punch,Active,true
VEH-003182,SUV,SYN-TE-03182,PERSON-001481,Silver,Toyota,Innova,Active,true
VEH-003183,Car,SYN-RA-03183,PERSON-000275,Red,Maruti,Baleno,Active,true
VEH-003184,Truck,SYN-WE-03184,PERSON-000120,Grey,Maruti,Ertiga,Transferred,true
VEH-003185,Car,SYN-WE-03185,PERSON-001965,Blue,Hyundai,Venue,Transferred,true
VEH-003186,Motorcycle,SYN-GU-03186,PERSON-000863,Grey,Maruti,Baleno,Active,true
VEH-003187,Car,SYN-WE-03187,PERSON-001205,White,Hyundai,i20,Active,true
VEH-003188,SUV,SYN-RA-03188,PERSON-002986,White,Tata,Punch,Active,true
VEH-003189,Truck,SYN-MA-03189,PERSON-002759,Blue,Toyota,Urban Cruiser,Transferred,true
VEH-003190,Van,SYN-MA-03190,PERSON-001071,Red,Hyundai,Creta,Active,true
VEH-003191,Truck,SYN-WE-03191,PERSON-000366,Black,Maruti,Swift,Transferred,true
VEH-003192,Auto,SYN-WE-03192,PERSON-000407,Black,Toyota,Urban Cruiser,Transferred,true
VEH-003193,Auto,SYN-KA-03193,PERSON-000111,Blue,Hyundai,Venue,Active,true
VEH-003194,SUV,SYN-DE-03194,PERSON-000103,Blue,Mahindra,XUV,Transferred,true
VEH-003195,Auto,SYN-GU-03195,PERSON-000850,Black,Maruti,Ertiga,Transferred,true
VEH-003196,SUV,SYN-GU-03196,PERSON-001861,Black,Toyota,Innova,Active,true
VEH-003197,Car,SYN-GU-03197,PERSON-000063,Grey,Mahindra,Bolero,Transferred,true
VEH-003198,Auto,SYN-KE-03198,PERSON-002757,Red,Toyota,Innova,Active,true
VEH-003199,Motorcycle,SYN-UT-03199,PERSON-002277,Silver,Hyundai,Creta,Active,true
VEH-003200,Motorcycle,SYN-MA-03200,PERSON-002980,Red,Mahindra,Scorpio,Active,true
VEH-003201,SUV,SYN-WE-03201,PERSON-002887,Silver,Mahindra,XUV,Active,true
VEH-003202,Van,SYN-TE-03202,PERSON-001615,Black,Hyundai,Creta,Active,true
VEH-003203,SUV,SYN-TE-03203,PERSON-000607,White,Maruti,Ertiga,Active,true
VEH-003204,Car,SYN-TE-03204,PERSON-000792,Black,Tata,Nexon,Active,true
VEH-003205,Truck,SYN-TA-03205,PERSON-002675,Black,Hyundai,Creta,Transferred,true
VEH-003206,Motorcycle,SYN-KA-03206,PERSON-002998,Red,Hyundai,i20,Transferred,true
VEH-003207,Van,SYN-TA-03207,PERSON-000948,Blue,Toyota,Innova,Transferred,true
VEH-003208,Van,SYN-MA-03208,PERSON-000106,White,Maruti,Ertiga,Active,true
VEH-003209,Van,SYN-DE-03209,PERSON-000697,Blue,Tata,Punch,Active,true
VEH-003210,SUV,SYN-KE-03210,PERSON-000230,Black,Toyota,Urban Cruiser,Active,true
VEH-003211,SUV,SYN-TE-03211,PERSON-000792,Grey,Hyundai,Creta,Active,true
VEH-003212,SUV,SYN-TE-03212,PERSON-002618,Blue,Mahindra,Scorpio,Transferred,true
VEH-003213,Motorcycle,SYN-TA-03213,PERSON-000683,Silver,Mahindra,Scorpio,Active,true
VEH-003214,Motorcycle,SYN-MA-03214,PERSON-002653,Blue,Mahindra,Bolero,Transferred,true
VEH-003215,Van,SYN-TA-03215,PERSON-002764,White,Mahindra,Bolero,Transferred,true
VEH-003216,SUV,SYN-RA-03216,PERSON-000676,Grey,Hyundai,i20,Active,true
VEH-003217,Car,SYN-RA-03217,PERSON-002160,Grey,Mahindra,Scorpio,Active,true
VEH-003218,Car,SYN-TA-03218,PERSON-000072,Blue,Tata,Altroz,Active,true
