account_id,person_id,institution_type,account_type,masked_identifier,opened_date,status,synthetic_flag
ACCT-006464,PERSON-001262,Synthetic Bank C,Current,SYN-XXXX-6464,2022-09-22,Active,true
ACCT-006465,PERSON-001610,Synthetic Digital Bank,Current,SYN-XXXX-6465,2022-11-19,Dormant,true
ACCT-006466,PERSON-000792,Synthetic Cooperative Bank,Current,SYN-XXXX-6466,2022-03-16,Active,true
ACCT-006467,PERSON-002618,Synthetic Digital Bank,Savings,SYN-XXXX-6467,2022-07-22,Active,true
ACCT-006468,PERSON-000440,Synthetic Bank A,Savings,SYN-XXXX-6468,2023-03-13,Active,true
ACCT-006469,PERSON-000774,Synthetic Bank B,Savings,SYN-XXXX-6469,2022-10-24,Active,true
ACCT-006470,PERSON-000683,Synthetic Digital Bank,Current,SYN-XXXX-6470,2021-10-24,Active,true
ACCT-006471,PERSON-002653,Synthetic Digital Bank,Savings,SYN-XXXX-6471,2022-04-06,Dormant,true
ACCT-006472,PERSON-002764,Synthetic Bank A,Digital Wallet,SYN-XXXX-6472,2022-03-13,Dormant,true
ACCT-006473,PERSON-001659,Synthetic Bank B,Savings,SYN-XXXX-6473,2022-12-13,Active,true
ACCT-006474,PERSON-000216,Synthetic Bank B,Current,SYN-XXXX-6474,2021-09-15,Dormant,true
ACCT-006475,PERSON-001686,Synthetic Bank C,Savings,SYN-XXXX-6475,2022-03-13,Active,true
ACCT-006476,PERSON-000676,Synthetic Bank A,Savings,SYN-XXXX-6476,2022-11-22,Active,true
ACCT-006477,PERSON-002901,Synthetic Bank B,Current,SYN-XXXX-6477,2022-10-09,Dormant,true
ACCT-006478,PERSON-002901,Synthetic Digital Bank,Savings,SYN-XXXX-6478,2022-04-15,Active,true
ACCT-006479,PERSON-002160,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6479,2022-10-10,Active,true
ACCT-006480,PERSON-000072,Synthetic Bank C,Current,SYN-XXXX-6480,2022-03-07,Active,true
ACCT-006481,PERSON-000072,Synthetic Bank A,Digital Wallet,SYN-XXXX-6481,2022-02-09,Active,true
ACCT-006482,PERSON-001558,Synthetic Cooperative Bank,Savings,SYN-XXXX-6482,2023-02-09,Active,true
ACCT-006483,PERSON-002821,Synthetic Digital Bank,Current,SYN-XXXX-6483,2023-04-14,Active,true
ACCT-006484,PERSON-002821,Synthetic Bank C,Current,SYN-XXXX-6484,2022-11-10,Dormant,true
ACCT-006485,PERSON-001262,Synthetic Bank C,Savings,SYN-XXXX-6485,2022-10-19,Active,true
ACCT-006486,PERSON-001610,Synthetic Bank B,Current,SYN-XXXX-6486,2022-06-28,Active,true
ACCT-006487,PERSON-001610,Synthetic Cooperative Bank,Current,SYN-XXXX-6487,2022-05-13,Dormant,true
ACCT-006488,PERSON-002060,Synthetic Bank A,Current,SYN-XXXX-6488,2022-01-12,Active,true
ACCT-006489,PERSON-000440,Synthetic Cooperative Bank,Current,SYN-XXXX-6489,2023-02-24,Active,true
ACCT-006490,PERSON-000267,Synthetic Digital Bank,Current,SYN-XXXX-6490,2022-08-21,Active,true
ACCT-006491,PERSON-000267,Synthetic Bank C,Digital Wallet,SYN-XXXX-6491,2022-12-30,Active,true
ACCT-006492,PERSON-000792,Synthetic Bank B,Current,SYN-XXXX-6492,2022-12-28,Active,true
ACCT-006493,PERSON-000792,Synthetic Digital Bank,Current,SYN-XXXX-6493,2022-07-16,Active,true
ACCT-006494,PERSON-002900,Synthetic Cooperative Bank,Savings,SYN-XXXX-6494,2022-04-28,Active,true
ACCT-006495,PERSON-001757,Synthetic Bank C,Digital Wallet,SYN-XXXX-6495,2022-07-24,Active,true
ACCT-006496,PERSON-001542,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6496,2023-03-20,Dormant,true
ACCT-006497,PERSON-001542,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6497,2022-09-01,Active,true
ACCT-006498,PERSON-002438,Synthetic Bank B,Savings,SYN-XXXX-6498,2023-05-23,Dormant,true
ACCT-006499,PERSON-002675,Synthetic Cooperative Bank,Current,SYN-XXXX-6499,2023-10-31,Active,true
ACCT-006500,PERSON-000060,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6500,2023-01-20,Dormant,true
ACCT-006501,PERSON-000832,Synthetic Bank C,Current,SYN-XXXX-6501,2023-02-08,Active,true
ACCT-006502,PERSON-002106,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6502,2023-02-21,Active,true
ACCT-006503,PERSON-002106,Synthetic Bank B,Savings,SYN-XXXX-6503,2023-11-19,Active,true
ACCT-006504,PERSON-000497,Synthetic Cooperative Bank,Current,SYN-XXXX-6504,2022-12-07,Dormant,true
ACCT-006505,PERSON-002713,Synthetic Bank A,Savings,SYN-XXXX-6505,2023-07-29,Active,true
ACCT-006506,PERSON-001847,Synthetic Bank B,Current,SYN-XXXX-6506,2023-02-11,Active,true
ACCT-006507,PERSON-002922,Synthetic Cooperative Bank,Savings,SYN-XXXX-6507,2023-08-05,Dormant,true
ACCT-006508,PERSON-001774,Synthetic Bank A,Digital Wallet,SYN-XXXX-6508,2022-08-01,Dormant,true
ACCT-006509,PERSON-000081,Synthetic Cooperative Bank,Current,SYN-XXXX-6509,2021-12-06,Active,true
ACCT-006510,PERSON-001259,Synthetic Cooperative Bank,Savings,SYN-XXXX-6510,2022-08-30,Active,true
ACCT-006511,PERSON-001259,Synthetic Bank A,Current,SYN-XXXX-6511,2022-02-10,Active,true
ACCT-006512,PERSON-000850,Synthetic Bank C,Digital Wallet,SYN-XXXX-6512,2022-07-30,Active,true
ACCT-006513,PERSON-001861,Synthetic Bank A,Current,SYN-XXXX-6513,2022-05-05,Active,true
ACCT-006514,PERSON-001861,Synthetic Bank A,Digital Wallet,SYN-XXXX-6514,2023-01-09,Active,true
ACCT-006515,PERSON-002757,Synthetic Bank B,Current,SYN-XXXX-6515,2022-09-19,Active,true
ACCT-006516,PERSON-001589,Synthetic Bank C,Current,SYN-XXXX-6516,2022-01-10,Dormant,true
ACCT-006517,PERSON-000648,Synthetic Digital Bank,Current,SYN-XXXX-6517,2022-08-11,Dormant,true
ACCT-006518,PERSON-001536,Synthetic Bank C,Savings,SYN-XXXX-6518,2022-05-21,Active,true
ACCT-006519,PERSON-000943,Synthetic Bank C,Savings,SYN-XXXX-6519,2023-05-08,Dormant,true
ACCT-006520,PERSON-000647,Synthetic Bank C,Current,SYN-XXXX-6520,2022-08-04,Dormant,true
ACCT-006521,PERSON-000895,Synthetic Bank B,Digital Wallet,SYN-XXXX-6521,2023-09-18,Active,true
ACCT-006522,PERSON-000895,Synthetic Bank C,Savings,SYN-XXXX-6522,2023-04-04,Active,true
ACCT-006523,PERSON-001788,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6523,2022-12-18,Active,true
ACCT-006524,PERSON-000898,Synthetic Bank C,Savings,SYN-XXXX-6524,2022-07-05,Dormant,true
ACCT-006525,PERSON-000898,Synthetic Bank C,Savings,SYN-XXXX-6525,2022-08-24,Active,true
ACCT-006526,PERSON-000568,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6526,2023-06-15,Active,true
ACCT-006527,PERSON-000259,Synthetic Cooperative Bank,Current,SYN-XXXX-6527,2022-05-30,Dormant,true
ACCT-006528,PERSON-001318,Synthetic Bank C,Current,SYN-XXXX-6528,2023-02-13,Active,true
ACCT-006529,PERSON-000106,Synthetic Bank A,Savings,SYN-XXXX-6529,2023-05-17,Active,true
ACCT-006530,PERSON-000081,Synthetic Bank A,Digital Wallet,SYN-XXXX-6530,2023-09-15,Active,true
ACCT-006531,PERSON-000081,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6531,2022-08-05,Dormant,true
ACCT-006532,PERSON-002980,Synthetic Bank C,Current,SYN-XXXX-6532,2023-10-07,Active,true
ACCT-006533,PERSON-001259,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6533,2023-11-23,Active,true
ACCT-006534,PERSON-001259,Synthetic Bank A,Savings,SYN-XXXX-6534,2023-03-20,Dormant,true
ACCT-006535,PERSON-000850,Synthetic Bank A,Savings,SYN-XXXX-6535,2022-11-08,Active,true
ACCT-006536,PERSON-001861,Synthetic Digital Bank,Savings,SYN-XXXX-6536,2022-08-03,Active,true
ACCT-006537,PERSON-002574,Synthetic Bank A,Current,SYN-XXXX-6537,2023-06-06,Active,true
ACCT-006538,PERSON-000063,Synthetic Bank B,Current,SYN-XXXX-6538,2023-09-19,Dormant,true
ACCT-006539,PERSON-001664,Synthetic Bank B,Current,SYN-XXXX-6539,2021-12-12,Active,true
ACCT-006540,PERSON-001667,Synthetic Bank B,Digital Wallet,SYN-XXXX-6540,2021-11-16,Active,true
ACCT-006541,PERSON-000948,Synthetic Bank A,Digital Wallet,SYN-XXXX-6541,2022-03-08,Active,true
ACCT-006542,PERSON-000584,Synthetic Bank A,Savings,SYN-XXXX-6542,2022-07-05,Dormant,true
ACCT-006543,PERSON-000584,Synthetic Cooperative Bank,Current,SYN-XXXX-6543,2022-12-14,Active,true
ACCT-006544,PERSON-000697,Synthetic Bank B,Savings,SYN-XXXX-6544,2022-02-06,Active,true
ACCT-006545,PERSON-000697,Synthetic Cooperative Bank,Savings,SYN-XXXX-6545,2022-01-15,Active,true
ACCT-006546,PERSON-000538,Synthetic Bank B,Savings,SYN-XXXX-6546,2023-02-04,Active,true
ACCT-006547,PERSON-001544,Synthetic Bank B,Digital Wallet,SYN-XXXX-6547,2023-04-10,Active,true
ACCT-006548,PERSON-000120,Synthetic Bank C,Savings,SYN-XXXX-6548,2022-10-18,Active,true
ACCT-006549,PERSON-002873,Synthetic Bank A,Savings,SYN-XXXX-6549,2022-10-19,Active,true
ACCT-006550,PERSON-001898,Synthetic Digital Bank,Current,SYN-XXXX-6550,2022-12-15,Active,true
ACCT-006551,PERSON-000921,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6551,2022-07-18,Active,true
ACCT-006552,PERSON-000921,Synthetic Bank B,Digital Wallet,SYN-XXXX-6552,2022-08-21,Active,true
ACCT-006553,PERSON-001540,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6553,2022-05-26,Dormant,true
ACCT-006554,PERSON-000083,Synthetic Bank A,Current,SYN-XXXX-6554,2022-11-01,Dormant,true
ACCT-006555,PERSON-001543,Synthetic Bank B,Savings,SYN-XXXX-6555,2023-05-13,Active,true
ACCT-006556,PERSON-002017,Synthetic Bank A,Savings,SYN-XXXX-6556,2023-02-14,Active,true
ACCT-006557,PERSON-002017,Synthetic Bank A,Current,SYN-XXXX-6557,2022-11-30,Active,true
ACCT-006558,PERSON-000765,Synthetic Bank A,Digital Wallet,SYN-XXXX-6558,2022-11-06,Active,true
ACCT-006559,PERSON-001205,Synthetic Bank C,Savings,SYN-XXXX-6559,2022-10-15,Dormant,true
ACCT-006560,PERSON-002675,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6560,2022-07-19,Active,true
ACCT-006561,PERSON-000611,Synthetic Bank A,Digital Wallet,SYN-XXXX-6561,2023-04-21,Active,true
ACCT-006562,PERSON-000060,Synthetic Bank C,Digital Wallet,SYN-XXXX-6562,2023-10-26,Active,true
ACCT-006563,PERSON-000832,Synthetic Bank A,Savings,SYN-XXXX-6563,2023-04-28,Active,true
ACCT-006564,PERSON-000832,Synthetic Bank C,Current,SYN-XXXX-6564,2022-07-14,Dormant,true
ACCT-006565,PERSON-002847,Synthetic Bank A,Current,SYN-XXXX-6565,2023-07-19,Active,true
ACCT-006566,PERSON-002847,Synthetic Bank C,Current,SYN-XXXX-6566,2023-06-20,Active,true
ACCT-006567,PERSON-001367,Synthetic Bank A,Savings,SYN-XXXX-6567,2023-03-16,Active,true
ACCT-006568,PERSON-000635,Synthetic Digital Bank,Current,SYN-XXXX-6568,2023-10-13,Active,true
ACCT-006569,PERSON-002922,Synthetic Bank B,Digital Wallet,SYN-XXXX-6569,2022-12-04,Dormant,true
ACCT-006570,PERSON-002136,Synthetic Bank C,Current,SYN-XXXX-6570,2021-10-20,Active,true
ACCT-006571,PERSON-002136,Synthetic Bank C,Savings,SYN-XXXX-6571,2021-10-11,Dormant,true
ACCT-006572,PERSON-002558,Synthetic Cooperative Bank,Savings,SYN-XXXX-6572,2022-01-15,Active,true
ACCT-006573,PERSON-001234,Synthetic Digital Bank,Current,SYN-XXXX-6573,2022-03-28,Active,true
ACCT-006574,PERSON-001890,Synthetic Digital Bank,Current,SYN-XXXX-6574,2022-09-15,Active,true
ACCT-006575,PERSON-000622,Synthetic Bank A,Digital Wallet,SYN-XXXX-6575,2022-03-31,Active,true
ACCT-006576,PERSON-000074,Synthetic Cooperative Bank,Savings,SYN-XXXX-6576,2022-04-16,Dormant,true
ACCT-006577,PERSON-002499,Synthetic Bank B,Current,SYN-XXXX-6577,2021-11-15,Dormant,true
ACCT-006578,PERSON-000106,Synthetic Bank A,Current,SYN-XXXX-6578,2022-06-24,Dormant,true
ACCT-006579,PERSON-000106,Synthetic Digital Bank,Savings,SYN-XXXX-6579,2022-10-23,Dormant,true
ACCT-006580,PERSON-000154,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6580,2022-12-11,Dormant,true
ACCT-006581,PERSON-002954,Synthetic Bank B,Savings,SYN-XXXX-6581,2022-11-24,Dormant,true
ACCT-006582,PERSON-002684,Synthetic Bank B,Digital Wallet,SYN-XXXX-6582,2022-03-02,Active,true
ACCT-006583,PERSON-002684,Synthetic Digital Bank,Savings,SYN-XXXX-6583,2022-10-07,Active,true
ACCT-006584,PERSON-002937,Synthetic Cooperative Bank,Savings,SYN-XXXX-6584,2022-02-07,Active,true
ACCT-006585,PERSON-000222,Synthetic Bank B,Digital Wallet,SYN-XXXX-6585,2022-06-25,Active,true
ACCT-006586,PERSON-002558,Synthetic Bank C,Savings,SYN-XXXX-6586,2022-10-17,Active,true
ACCT-006587,PERSON-000397,Synthetic Bank C,Savings,SYN-XXXX-6587,2022-11-08,Active,true
ACCT-006588,PERSON-000784,Synthetic Bank C,Current,SYN-XXXX-6588,2022-10-27,Active,true
ACCT-006589,PERSON-000784,Synthetic Bank C,Savings,SYN-XXXX-6589,2023-01-26,Active,true
ACCT-006590,PERSON-001234,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6590,2023-01-27,Dormant,true
ACCT-006591,PERSON-002223,Synthetic Digital Bank,Current,SYN-XXXX-6591,2023-05-04,Active,true
ACCT-006592,PERSON-001182,Synthetic Bank A,Current,SYN-XXXX-6592,2022-12-17,Active,true
ACCT-006593,PERSON-001182,Synthetic Digital Bank,Savings,SYN-XXXX-6593,2022-09-19,Active,true
ACCT-006594,PERSON-001107,Synthetic Bank A,Digital Wallet,SYN-XXXX-6594,2023-04-29,Dormant,true
ACCT-006595,PERSON-001107,Synthetic Bank A,Current,SYN-XXXX-6595,2023-07-14,Active,true
ACCT-006596,PERSON-000419,Synthetic Digital Bank,Savings,SYN-XXXX-6596,2022-11-12,Dormant,true
ACCT-006597,PERSON-000419,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6597,2022-05-18,Active,true
ACCT-006598,PERSON-002737,Synthetic Bank B,Savings,SYN-XXXX-6598,2023-02-26,Active,true
ACCT-006599,PERSON-001758,Synthetic Bank B,Current,SYN-XXXX-6599,2023-03-04,Active,true
ACCT-006600,PERSON-002105,Synthetic Digital Bank,Savings,SYN-XXXX-6600,2023-02-03,Active,true
ACCT-006601,PERSON-002684,Synthetic Bank C,Savings,SYN-XXXX-6601,2022-08-23,Active,true
ACCT-006602,PERSON-000111,Synthetic Bank A,Digital Wallet,SYN-XXXX-6602,2023-03-03,Dormant,true
ACCT-006603,PERSON-000103,Synthetic Bank B,Savings,SYN-XXXX-6603,2022-12-18,Active,true
ACCT-006604,PERSON-000103,Synthetic Bank A,Current,SYN-XXXX-6604,2022-11-14,Active,true
ACCT-006605,PERSON-001869,Synthetic Cooperative Bank,Current,SYN-XXXX-6605,2022-11-28,Active,true
ACCT-006606,PERSON-001334,Synthetic Bank B,Current,SYN-XXXX-6606,2022-06-27,Active,true
ACCT-006607,PERSON-000499,Synthetic Bank C,Savings,SYN-XXXX-6607,2022-10-29,Dormant,true
ACCT-006608,PERSON-000473,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6608,2023-07-05,Active,true
ACCT-006609,PERSON-000943,Synthetic Bank A,Digital Wallet,SYN-XXXX-6609,2022-07-05,Active,true
ACCT-006610,PERSON-002397,Synthetic Bank C,Savings,SYN-XXXX-6610,2022-12-17,Active,true
ACCT-006611,PERSON-001747,Synthetic Bank A,Digital Wallet,SYN-XXXX-6611,2022-11-02,Dormant,true
ACCT-006612,PERSON-001747,Synthetic Bank C,Digital Wallet,SYN-XXXX-6612,2023-01-17,Dormant,true
ACCT-006613,PERSON-002846,Synthetic Bank A,Current,SYN-XXXX-6613,2023-03-04,Dormant,true
ACCT-006614,PERSON-001847,Synthetic Bank B,Savings,SYN-XXXX-6614,2023-07-03,Active,true
ACCT-006615,PERSON-001847,Synthetic Bank B,Savings,SYN-XXXX-6615,2023-03-30,Dormant,true
ACCT-006616,PERSON-000538,Synthetic Bank C,Digital Wallet,SYN-XXXX-6616,2022-03-21,Active,true
ACCT-006617,PERSON-002764,Synthetic Bank A,Savings,SYN-XXXX-6617,2022-08-19,Dormant,true
ACCT-006618,PERSON-000120,Synthetic Bank C,Digital Wallet,SYN-XXXX-6618,2022-07-25,Dormant,true
ACCT-006619,PERSON-002873,Synthetic Bank B,Digital Wallet,SYN-XXXX-6619,2023-03-16,Active,true
ACCT-006620,PERSON-001540,Synthetic Bank B,Current,SYN-XXXX-6620,2022-12-20,Active,true
ACCT-006621,PERSON-001965,Synthetic Bank C,Current,SYN-XXXX-6621,2022-04-26,Active,true
ACCT-006622,PERSON-001965,Synthetic Bank A,Digital Wallet,SYN-XXXX-6622,2022-11-15,Active,true
ACCT-006623,PERSON-001992,Synthetic Bank C,Digital Wallet,SYN-XXXX-6623,2022-09-21,Dormant,true
ACCT-006624,PERSON-001543,Synthetic Bank A,Digital Wallet,SYN-XXXX-6624,2022-11-05,Active,true
ACCT-006625,PERSON-002999,Synthetic Bank C,Current,SYN-XXXX-6625,2022-12-07,Active,true
ACCT-006626,PERSON-000765,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6626,2022-12-16,Active,true
ACCT-006627,PERSON-001205,Synthetic Bank C,Digital Wallet,SYN-XXXX-6627,2022-03-11,Active,true
ACCT-006628,PERSON-001205,Synthetic Cooperative Bank,Savings,SYN-XXXX-6628,2023-02-18,Active,true
ACCT-006629,PERSON-002159,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-6629,2021-11-05,Active,true
ACCT-006630,PERSON-001110,Synthetic Bank B,Digital Wallet,SYN-XXXX-6630,2021-11-30,Dormant,true
ACCT-006631,PERSON-000906,Synthetic Bank B,Digital Wallet,SYN-XXXX-6631,2021-11-29,Active,true
ACCT-006632,PERSON-000906,Synthetic Bank C,Digital Wallet,SYN-XXXX-6632,2022-10-02,Active,true
ACCT-006633,PERSON-001131,Synthetic Digital Bank,Savings,SYN-XXXX-6633,2022-06-19,Active,true
ACCT-006634,PERSON-000566,Synthetic Bank C,Current,SYN-XXXX-6634,2022-05-11,Dormant,true
ACCT-006635,PERSON-000955,Synthetic Digital Bank,Savings,SYN-XXXX-6635,2022-01-16,Dormant,true
ACCT-006636,PERSON-000622,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6636,2022-02-11,Active,true
ACCT-006637,PERSON-000622,Synthetic Bank B,Savings,SYN-XXXX-6637,2022-08-09,Active,true
ACCT-006638,PERSON-002847,Synthetic Bank A,Savings,SYN-XXXX-6638,2022-01-10,Dormant,true
ACCT-006639,PERSON-001552,Synthetic Digital Bank,Current,SYN-XXXX-6639,2022-05-25,Active,true
ACCT-006640,PERSON-002558,Synthetic Bank B,Digital Wallet,SYN-XXXX-6640,2022-04-10,Active,true
ACCT-006641,PERSON-000667,Synthetic Bank C,Current,SYN-XXXX-6641,2022-11-14,Active,true
ACCT-006642,PERSON-000667,Synthetic Bank A,Current,SYN-XXXX-6642,2022-08-08,Dormant,true
ACCT-006643,PERSON-001890,Synthetic Digital Bank,Savings,SYN-XXXX-6643,2022-11-10,Active,true
ACCT-006644,PERSON-002240,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6644,2022-04-27,Dormant,true
ACCT-006645,PERSON-002240,Synthetic Bank B,Current,SYN-XXXX-6645,2023-03-26,Active,true
ACCT-006646,PERSON-000622,Synthetic Bank A,Current,SYN-XXXX-6646,2022-09-03,Dormant,true
ACCT-006647,PERSON-002499,Synthetic Cooperative Bank,Current,SYN-XXXX-6647,2022-10-16,Active,true
ACCT-006648,PERSON-002020,Synthetic Digital Bank,Savings,SYN-XXXX-6648,2023-05-17,Dormant,true
ACCT-006649,PERSON-002020,Synthetic Bank A,Current,SYN-XXXX-6649,2023-09-11,Dormant,true
ACCT-006650,PERSON-002873,Synthetic Bank A,Current,SYN-XXXX-6650,2022-10-10,Active,true
ACCT-006651,PERSON-000863,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6651,2022-11-16,Active,true
ACCT-006652,PERSON-001992,Synthetic Cooperative Bank,Current,SYN-XXXX-6652,2023-06-01,Dormant,true
ACCT-006653,PERSON-001205,Synthetic Bank C,Savings,SYN-XXXX-6653,2023-02-18,Active,true
ACCT-006654,PERSON-001205,Synthetic Bank A,Savings,SYN-XXXX-6654,2023-03-13,Active,true
ACCT-006655,PERSON-001543,Synthetic Bank B,Digital Wallet,SYN-XXXX-6655,2022-12-21,Active,true
ACCT-006656,PERSON-000621,Synthetic Bank C,Savings,SYN-XXXX-6656,2022-10-14,Dormant,true
ACCT-006657,PERSON-002999,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6657,2023-02-16,Active,true
ACCT-006658,PERSON-002745,Synthetic Bank A,Digital Wallet,SYN-XXXX-6658,2023-06-17,Dormant,true
ACCT-006659,PERSON-000357,Synthetic Bank B,Digital Wallet,SYN-XXXX-6659,2022-09-26,Active,true
ACCT-006660,PERSON-000081,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6660,2021-12-29,Dormant,true
ACCT-006661,PERSON-000850,Synthetic Bank A,Current,SYN-XXXX-6661,2022-03-04,Active,true
ACCT-006662,PERSON-002839,Synthetic Bank A,Current,SYN-XXXX-6662,2022-01-05,Active,true
ACCT-006663,PERSON-002574,Synthetic Bank B,Savings,SYN-XXXX-6663,2022-11-21,Dormant,true
ACCT-006664,PERSON-001589,Synthetic Bank C,Current,SYN-XXXX-6664,2022-08-24,Dormant,true
ACCT-006665,PERSON-001558,Synthetic Digital Bank,Savings,SYN-XXXX-6665,2022-12-14,Active,true
ACCT-006666,PERSON-001474,Synthetic Cooperative Bank,Savings,SYN-XXXX-6666,2023-01-24,Active,true
ACCT-006667,PERSON-002060,Synthetic Bank B,Digital Wallet,SYN-XXXX-6667,2022-05-31,Active,true
ACCT-006668,PERSON-000440,Synthetic Cooperative Bank,Current,SYN-XXXX-6668,2022-11-05,Active,true
ACCT-006669,PERSON-000440,Synthetic Bank B,Savings,SYN-XXXX-6669,2022-02-22,Active,true
ACCT-006670,PERSON-001757,Synthetic Bank A,Savings,SYN-XXXX-6670,2021-12-26,Active,true
ACCT-006671,PERSON-000146,Synthetic Bank A,Current,SYN-XXXX-6671,2022-05-20,Active,true
ACCT-006672,PERSON-000146,Synthetic Cooperative Bank,Current,SYN-XXXX-6672,2023-06-22,Active,true
ACCT-006673,PERSON-001210,Synthetic Bank A,Savings,SYN-XXXX-6673,2023-04-12,Active,true
ACCT-006674,PERSON-001558,Synthetic Bank B,Digital Wallet,SYN-XXXX-6674,2022-10-09,Active,true
ACCT-006675,PERSON-001558,Synthetic Digital Bank,Savings,SYN-XXXX-6675,2023-01-20,Active,true
ACCT-006676,PERSON-000351,Synthetic Bank B,Savings,SYN-XXXX-6676,2022-12-17,Active,true
ACCT-006677,PERSON-002750,Synthetic Cooperative Bank,Savings,SYN-XXXX-6677,2023-08-27,Active,true
ACCT-006678,PERSON-002750,Synthetic Bank B,Current,SYN-XXXX-6678,2023-02-04,Active,true
ACCT-006679,PERSON-001041,Synthetic Digital Bank,Savings,SYN-XXXX-6679,2022-05-21,Dormant,true
ACCT-006680,PERSON-000647,Synthetic Cooperative Bank,Savings,SYN-XXXX-6680,2023-08-05,Active,true
ACCT-006681,PERSON-001589,Synthetic Bank B,Savings,SYN-XXXX-6681,2022-07-07,Active,true
ACCT-006682,PERSON-000233,Synthetic Bank C,Savings,SYN-XXXX-6682,2022-09-09,Active,true
ACCT-006683,PERSON-000233,Synthetic Bank B,Digital Wallet,SYN-XXXX-6683,2022-05-14,Active,true
ACCT-006684,PERSON-001478,Synthetic Bank B,Savings,SYN-XXXX-6684,2021-12-23,Dormant,true
ACCT-006685,PERSON-000886,Synthetic Bank B,Current,SYN-XXXX-6685,2022-09-21,Dormant,true
ACCT-006686,PERSON-001059,Synthetic Digital Bank,Savings,SYN-XXXX-6686,2022-02-18,Active,true
ACCT-006687,PERSON-001059,Synthetic Bank A,Current,SYN-XXXX-6687,2021-10-25,Active,true
ACCT-006688,PERSON-000144,Synthetic Bank A,Digital Wallet,SYN-XXXX-6688,2021-12-16,Active,true
ACCT-006689,PERSON-000144,Synthetic Digital Bank,Current,SYN-XXXX-6689,2022-12-10,Active,true
ACCT-006690,PERSON-000302,Synthetic Bank A,Savings,SYN-XXXX-6690,2022-09-30,Active,true
ACCT-006691,PERSON-000302,Synthetic Cooperative Bank,Savings,SYN-XXXX-6691,2021-12-02,Active,true
ACCT-006692,PERSON-002068,Synthetic Digital Bank,Current,SYN-XXXX-6692,2022-06-30,Dormant,true
ACCT-006693,PERSON-002122,Synthetic Bank C,Savings,SYN-XXXX-6693,2022-10-31,Active,true
ACCT-006694,PERSON-000305,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6694,2022-09-20,Dormant,true
ACCT-006695,PERSON-000233,Synthetic Digital Bank,Current,SYN-XXXX-6695,2022-08-19,Dormant,true
ACCT-006696,PERSON-000233,Synthetic Bank C,Savings,SYN-XXXX-6696,2022-09-10,Active,true
ACCT-006697,PERSON-001478,Synthetic Bank A,Savings,SYN-XXXX-6697,2023-02-08,Active,true
ACCT-006698,PERSON-000886,Synthetic Bank B,Current,SYN-XXXX-6698,2022-09-15,Active,true
ACCT-006699,PERSON-000886,Synthetic Bank A,Savings,SYN-XXXX-6699,2023-04-23,Active,true
ACCT-006700,PERSON-001059,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-6700,2022-07-20,Active,true
