cdr_id,caller_id,receiver_id,start_time,duration_seconds,call_type,location_id,case_id,evidence_id
CDR007878,PH03480,PH03472,2025-01-27T22:20:09,18,Incoming,L0254,C0320,nan
CDR007879,PH03494,PH03509,2025-04-08T06:06:42,63,Incoming,L0254,C0320,nan
CDR007880,PH03477,PH03475,2025-10-07T22:48:29,900,Incoming,L0203,C0320,nan
CDR007881,PH03482,PH03510,2025-01-10T02:19:22,25,Incoming,L0254,C0320,nan
CDR007882,PH03509,PH03469,2025-11-24T16:09:38,63,Incoming,L0254,C0320,nan
CDR007883,PH03479,PH03505,2025-07-20T03:16:54,47,Incoming,L0158,C0320,nan
CDR007884,PH03472,PH03482,2025-01-15T12:29:43,310,Incoming,L0254,C0320,nan
CDR007885,PH03483,PH03470,2025-09-07T00:11:16,720,Incoming,L0254,C0320,nan
CDR007886,PH03505,PH03474,2025-08-07T15:47:54,18,Outgoing,L0254,C0320,nan
CDR007887,PH03477,PH03507,2025-04-29T07:55:02,180,Incoming,L0203,C0320,nan
CDR007888,PH03487,PH03471,2025-12-14T18:23:06,47,Outgoing,L0203,C0320,nan
CDR007889,PH03518,PH03514,2025-03-01T22:29:11,90,Outgoing,L0520,C0321,nan
CDR007890,PH03513,PH03519,2025-07-12T11:23:06,310,Outgoing,L0270,C0321,nan
CDR007891,PH03515,PH03518,2025-01-31T20:30:20,720,Incoming,L0446,C0321,E08678
CDR007892,PH03511,PH03513,2025-06-13T12:53:23,240,Outgoing,L0446,C0321,nan
CDR007893,PH03512,PH03519,2025-04-11T09:10:51,32,Outgoing,L0083,C0321,E08679
CDR007894,PH03513,PH03520,2025-06-21T19:48:17,18,Incoming,L0083,C0321,nan
CDR007895,PH03513,PH03515,2025-02-15T00:35:30,63,Incoming,L0083,C0321,nan
CDR007896,PH03519,PH03517,2025-11-27T03:03:10,420,Incoming,L0520,C0321,nan
CDR007897,PH03518,PH03511,2025-01-10T01:50:26,512,Outgoing,L0270,C0321,E08680
CDR007898,PH03512,PH03519,2025-05-23T01:45:36,180,Incoming,L0270,C0321,nan
CDR007899,PH03515,PH03516,2025-10-22T14:15:35,25,Incoming,L0520,C0321,E08681
CDR007900,PH03520,PH03518,2025-09-20T06:24:05,812,Outgoing,L0083,C0321,E08682
CDR007901,PH03516,PH03517,2025-04-24T06:36:09,47,Incoming,L0083,C0321,nan
CDR007902,PH03518,PH03513,2025-11-15T21:13:26,512,Outgoing,L0446,C0321,nan
CDR007903,PH03519,PH03512,2025-07-15T09:17:32,63,Incoming,L0083,C0321,nan
CDR007904,PH03520,PH03511,2025-06-30T16:43:33,420,Incoming,L0446,C0321,E08683
CDR007905,PH03521,PH03523,2025-05-23T07:14:43,125,Outgoing,L0096,C0322,E08686
CDR007906,PH03523,PH03522,2025-04-28T03:02:05,600,Incoming,L0392,C0322,nan
CDR007907,PH03522,PH03521,2025-06-23T23:33:47,63,Incoming,L0355,C0322,nan
CDR007908,PH03522,PH03523,2025-04-30T12:36:43,720,Outgoing,L0355,C0322,nan
CDR007909,PH03523,PH03521,2025-07-08T22:58:50,25,Outgoing,L0392,C0322,nan
CDR007910,PH03523,PH03521,2025-08-07T03:04:48,25,Outgoing,L0355,C0322,nan
CDR007911,PH03522,PH03523,2025-03-14T19:29:05,720,Incoming,L0355,C0322,nan
CDR007912,PH03523,PH03521,2025-05-01T18:11:34,900,Incoming,L0392,C0322,nan
CDR007913,PH03522,PH03521,2025-05-06T05:31:51,420,Incoming,L0096,C0322,E08687
CDR007914,PH03523,PH03521,2025-08-18T04:56:14,125,Incoming,L0096,C0322,nan
CDR007915,PH03523,PH03522,2025-04-21T01:36:23,47,Incoming,L0392,C0322,nan
CDR007916,PH03522,PH03521,2025-04-24T09:05:13,125,Incoming,L0096,C0322,nan
CDR007917,PH03523,PH03522,2025-07-16T13:55:24,47,Outgoing,L0392,C0322,nan
CDR007918,PH03527,PH03526,2025-05-13T08:18:01,240,Incoming,L0206,C0323,nan
CDR007919,PH03524,PH03527,2025-04-11T22:00:06,420,Incoming,L0321,C0323,nan
CDR007920,PH03526,PH03527,2025-04-26T19:36:17,25,Outgoing,L0080,C0323,E08692
CDR007921,PH03527,PH03524,2025-07-06T19:18:48,240,Outgoing,L0232,C0323,nan
CDR007922,PH03527,PH03526,2025-06-15T11:43:55,512,Incoming,L0232,C0323,nan
CDR007923,PH03527,PH03525,2025-03-29T04:03:06,600,Outgoing,L0321,C0323,nan
CDR007924,PH03524,PH03527,2025-04-30T10:16:09,18,Incoming,L0206,C0323,E08693
CDR007925,PH03525,PH03524,2025-02-19T06:46:54,63,Incoming,L0080,C0323,nan
CDR007926,PH03526,PH03524,2025-08-15T19:04:12,600,Outgoing,L0232,C0323,E08694
CDR007927,PH03534,PH03535,2025-07-26T10:25:19,63,Incoming,L0576,C0324,nan
CDR007928,PH03535,PH03533,2025-06-14T12:41:42,32,Incoming,L0007,C0324,E08698
CDR007929,PH03530,PH03533,2025-01-10T16:10:20,420,Incoming,L0521,C0324,nan
CDR007930,PH03533,PH03535,2025-05-27T00:18:24,812,Outgoing,L0521,C0324,nan
CDR007931,PH03530,PH03534,2025-04-21T05:47:03,90,Incoming,L0521,C0324,nan
CDR007932,PH03531,PH03532,2025-11-06T17:22:14,600,Incoming,L0007,C0324,nan
CDR007933,PH03534,PH03530,2025-07-28T20:54:51,32,Outgoing,L0521,C0324,E08699
CDR007934,PH03535,PH03532,2025-07-21T09:46:42,512,Incoming,L0521,C0324,nan
CDR007935,PH03533,PH03528,2025-09-29T14:56:29,25,Outgoing,L0521,C0324,nan
CDR007936,PH03531,PH03533,2025-03-21T00:06:35,240,Incoming,L0521,C0324,E08700
CDR007937,PH03528,PH03534,2025-10-13T09:16:10,512,Incoming,L0521,C0324,nan
CDR007938,PH03528,PH03529,2025-06-29T04:41:15,125,Incoming,L0007,C0324,E08701
CDR007939,PH03530,PH03531,2025-08-23T05:20:23,900,Outgoing,L0521,C0324,nan
CDR007940,PH03534,PH03535,2025-03-28T04:42:35,32,Incoming,L0576,C0324,nan
CDR007941,PH03533,PH03531,2025-09-17T01:48:53,720,Outgoing,L0521,C0324,nan
CDR007942,PH03529,PH03533,2025-05-20T11:34:49,240,Incoming,L0521,C0324,E08702
CDR007943,PH03535,PH03532,2025-01-13T03:37:33,125,Incoming,L0412,C0324,nan
CDR007944,PH03534,PH03531,2025-08-29T15:46:29,420,Outgoing,L0007,C0324,nan
CDR007945,PH03532,PH03529,2025-01-23T17:24:35,512,Incoming,L0576,C0324,nan
CDR007946,PH03530,PH03529,2025-11-19T01:15:31,125,Outgoing,L0007,C0324,nan
CDR007947,PH03546,PH03537,2025-04-30T22:37:07,47,Incoming,L0083,C0325,nan
CDR007948,PH03551,PH03550,2025-06-26T08:37:35,812,Incoming,L0513,C0325,nan
CDR007949,PH03551,PH03546,2025-06-28T16:06:57,125,Outgoing,L0513,C0325,E08707
CDR007950,PH03549,PH03550,2025-04-22T00:18:24,63,Incoming,L0513,C0325,nan
CDR007951,PH03539,PH03541,2025-08-05T12:49:37,18,Outgoing,L0569,C0325,nan
CDR007952,PH03540,PH03541,2025-08-11T12:12:13,90,Outgoing,L0513,C0325,nan
CDR007953,PH03548,PH03539,2025-08-31T14:14:44,90,Incoming,L0569,C0325,nan
CDR007954,PH03554,PH03550,2025-07-13T17:35:37,47,Incoming,L0569,C0325,nan
CDR007955,PH03545,PH03554,2025-08-02T22:17:21,180,Incoming,L0553,C0325,nan
CDR007956,PH03543,PH03552,2025-07-10T07:43:59,125,Outgoing,L0569,C0325,E08708
CDR007957,PH03538,PH03536,2025-04-18T18:04:50,47,Incoming,L0083,C0325,nan
CDR007958,PH03546,PH03544,2025-04-13T23:17:05,25,Outgoing,L0553,C0325,nan
CDR007959,PH03546,PH03547,2025-07-03T17:55:55,420,Outgoing,L0513,C0325,nan
CDR007960,PH03537,PH03547,2025-08-20T04:59:02,125,Outgoing,L0553,C0325,nan
CDR007961,PH03536,PH03555,2025-08-22T15:12:14,125,Incoming,L0569,C0325,nan
CDR007962,PH03539,PH03548,2025-08-14T15:52:41,90,Outgoing,L0083,C0325,nan
CDR007963,PH03543,PH03537,2025-08-24T02:27:27,32,Outgoing,L0513,C0325,nan
CDR007964,PH03553,PH03540,2025-08-27T20:07:10,812,Outgoing,L0513,C0325,E08709
CDR007965,PH03542,PH03545,2025-04-24T16:14:11,18,Incoming,L0569,C0325,nan
CDR007966,PH03544,PH03537,2025-05-11T11:23:42,900,Incoming,L0553,C0325,nan
CDR007967,PH03538,PH03555,2025-08-13T21:38:53,125,Outgoing,L0083,C0325,nan
CDR007968,PH03539,PH03546,2025-06-12T19:21:06,125,Incoming,L0083,C0325,nan
CDR007969,PH03552,PH03555,2025-05-12T03:32:50,240,Incoming,L0569,C0325,nan
CDR007970,PH03540,PH03554,2025-07-20T18:57:42,32,Outgoing,L0553,C0325,nan
CDR007971,PH03551,PH03544,2025-06-03T18:41:47,63,Outgoing,L0083,C0325,nan
CDR007972,PH03540,PH03548,2025-08-25T01:10:55,32,Outgoing,L0083,C0325,nan
CDR007973,PH03541,PH03539,2025-07-30T05:41:25,600,Incoming,L0553,C0325,nan
CDR007974,PH03545,PH03548,2025-05-19T07:49:33,900,Outgoing,L0513,C0325,E08710
CDR007975,PH03547,PH03546,2025-05-28T12:56:17,512,Incoming,L0569,C0325,nan
CDR007976,PH03540,PH03537,2025-06-12T07:21:07,180,Outgoing,L0569,C0325,E08711
CDR007977,PH03538,PH03540,2025-06-03T05:49:15,420,Incoming,L0083,C0325,nan
CDR007978,PH03543,PH03546,2025-04-25T04:25:48,32,Outgoing,L0083,C0325,nan
CDR007979,PH03553,PH03552,2025-07-31T23:52:34,900,Incoming,L0513,C0325,nan
CDR007980,PH03548,PH03552,2025-05-20T18:14:37,512,Incoming,L0083,C0325,nan
CDR007981,PH03553,PH03551,2025-08-04T23:02:38,125,Outgoing,L0513,C0325,nan
CDR007982,PH03556,PH03557,2025-06-27T21:51:47,812,Incoming,L0266,C0326,nan
CDR007983,PH03557,PH03556,2025-03-06T23:39:55,32,Incoming,L0268,C0326,nan
CDR007984,PH03557,PH03556,2025-12-11T16:26:40,180,Outgoing,L0058,C0326,nan
CDR007985,PH03556,PH03557,2025-02-26T20:03:39,512,Incoming,L0416,C0326,nan
CDR007986,PH03556,PH03557,2025-02-06T00:28:23,420,Outgoing,L0416,C0326,nan
CDR007987,PH03556,PH03557,2025-12-28T10:02:41,47,Outgoing,L0268,C0326,nan
CDR007988,PH03556,PH03557,2025-07-24T18:33:49,600,Outgoing,L0058,C0326,nan
CDR007989,PH03559,PH03558,2025-01-09T12:44:18,600,Incoming,L0249,C0327,nan
CDR007990,PH03558,PH03559,2025-10-02T21:04:21,180,Outgoing,L0224,C0327,nan
CDR007991,PH03559,PH03558,2025-04-22T17:09:15,420,Incoming,L0208,C0327,E08720
CDR007992,PH03558,PH03559,2025-07-27T14:59:34,125,Incoming,L0224,C0327,nan
CDR007993,PH03559,PH03558,2025-07-18T17:17:57,720,Incoming,L0208,C0327,nan
CDR007994,PH03559,PH03558,2025-08-30T07:02:30,900,Incoming,L0224,C0327,nan
CDR007995,PH03558,PH03559,2025-08-07T02:27:34,512,Outgoing,L0208,C0327,nan
CDR007996,PH03591,PH03590,2025-08-27T12:18:44,420,Incoming,L0346,C0328,nan
CDR007997,PH03567,PH03591,2025-06-27T04:20:16,420,Outgoing,L0346,C0328,E08724
CDR007998,PH03597,PH03586,2025-07-30T14:13:35,25,Outgoing,L0313,C0328,nan
CDR007999,PH03571,PH03586,2025-06-14T06:08:29,310,Incoming,L0517,C0328,E08725
CDR008000,PH03571,PH03594,2025-07-13T13:02:30,25,Outgoing,L0517,C0328,nan
CDR008001,PH03587,PH03583,2025-07-23T05:06:43,600,Outgoing,L0517,C0328,nan
CDR008002,PH03566,PH03592,2025-07-24T22:50:21,512,Outgoing,L0313,C0328,nan
CDR008003,PH03586,PH03583,2025-08-30T03:12:47,90,Outgoing,L0517,C0328,nan
CDR008004,PH03593,PH03592,2025-07-01T17:13:52,240,Outgoing,L0346,C0328,nan
CDR008005,PH03598,PH03585,2025-07-14T04:39:19,240,Incoming,L0346,C0328,nan
CDR008006,PH03574,PH03591,2025-06-18T12:19:25,25,Incoming,L0242,C0328,nan
CDR008007,PH03598,PH03572,2025-08-17T10:47:41,180,Outgoing,L0242,C0328,nan
CDR008008,PH03566,PH03580,2025-08-14T07:24:37,125,Incoming,L0346,C0328,nan
CDR008009,PH03587,PH03590,2025-08-03T10:04:37,47,Outgoing,L0313,C0328,E08726
CDR008010,PH03572,PH03590,2025-07-18T14:24:20,32,Incoming,L0517,C0328,nan
CDR008011,PH03586,PH03598,2025-07-16T17:59:20,25,Outgoing,L0313,C0328,nan
CDR008012,PH03560,PH03594,2025-06-29T10:56:21,180,Outgoing,L0313,C0328,nan
CDR008013,PH03593,PH03589,2025-06-19T21:04:55,90,Outgoing,L0313,C0328,nan
CDR008014,PH03594,PH03586,2025-07-14T03:48:59,600,Incoming,L0242,C0328,nan
CDR008015,PH03598,PH03586,2025-07-09T13:48:33,25,Incoming,L0313,C0328,nan
CDR008016,PH03573,PH03563,2025-08-02T08:49:56,600,Incoming,L0313,C0328,nan
CDR008017,PH03588,PH03596,2025-07-07T19:00:55,32,Incoming,L0517,C0328,nan
CDR008018,PH03586,PH03596,2025-07-06T12:17:43,420,Outgoing,L0313,C0328,nan
CDR008019,PH03582,PH03590,2025-07-22T15:18:13,47,Outgoing,L0517,C0328,E08727
CDR008020,PH03588,PH03560,2025-06-23T00:53:45,18,Outgoing,L0346,C0328,nan
CDR008021,PH03581,PH03569,2025-07-11T20:02:34,420,Outgoing,L0313,C0328,nan
CDR008022,PH03593,PH03564,2025-08-06T21:29:27,25,Incoming,L0346,C0328,nan
CDR008023,PH03591,PH03560,2025-08-05T00:21:11,512,Incoming,L0313,C0328,nan
CDR008024,PH03577,PH03584,2025-08-21T16:54:54,720,Incoming,L0242,C0328,nan
CDR008025,PH03584,PH03567,2025-08-13T15:51:34,812,Incoming,L0517,C0328,nan
CDR008026,PH03574,PH03560,2025-07-25T21:47:30,90,Incoming,L0346,C0328,nan
CDR008027,PH03586,PH03588,2025-06-28T08:56:57,240,Outgoing,L0242,C0328,nan
CDR008028,PH03572,PH03581,2025-07-28T07:14:08,310,Incoming,L0346,C0328,nan
CDR008029,PH03564,PH03588,2025-06-20T18:23:06,420,Incoming,L0242,C0328,nan
CDR008030,PH03588,PH03563,2025-07-25T21:09:07,90,Outgoing,L0242,C0328,nan
CDR008031,PH03576,PH03564,2025-07-10T13:50:12,125,Incoming,L0346,C0328,nan
CDR008032,PH03587,PH03565,2025-06-16T07:08:55,18,Outgoing,L0313,C0328,nan
CDR008033,PH03573,PH03596,2025-08-12T15:08:16,125,Incoming,L0242,C0328,nan
CDR008034,PH03563,PH03591,2025-08-28T04:09:52,812,Incoming,L0242,C0328,nan
CDR008035,PH03569,PH03589,2025-08-04T12:05:25,310,Outgoing,L0517,C0328,nan
CDR008036,PH03590,PH03597,2025-07-04T13:06:45,90,Outgoing,L0313,C0328,E08728
CDR008037,PH03576,PH03574,2025-08-24T04:14:57,812,Incoming,L0517,C0328,nan
CDR008038,PH03594,PH03583,2025-07-05T13:50:07,812,Outgoing,L0346,C0328,nan
CDR008039,PH03568,PH03589,2025-07-13T13:29:30,600,Outgoing,L0517,C0328,nan
CDR008040,PH03584,PH03562,2025-08-17T14:48:21,512,Incoming,L0242,C0328,E08729
CDR008041,PH03586,PH03573,2025-07-29T23:32:00,310,Outgoing,L0517,C0328,nan
CDR008042,PH03577,PH03578,2025-08-12T14:31:46,18,Outgoing,L0346,C0328,nan
CDR008043,PH03582,PH03577,2025-07-15T00:21:13,720,Incoming,L0346,C0328,nan
CDR008044,PH03573,PH03582,2025-07-13T12:45:13,310,Outgoing,L0346,C0328,nan
CDR008045,PH03570,PH03586,2025-08-23T00:15:49,600,Incoming,L0517,C0328,nan
CDR008046,PH03581,PH03585,2025-07-14T19:05:34,25,Incoming,L0346,C0328,nan
CDR008047,PH03598,PH03564,2025-08-22T09:23:42,720,Incoming,L0346,C0328,E08730
CDR008048,PH03577,PH03561,2025-08-07T18:56:32,180,Incoming,L0517,C0328,nan
CDR008049,PH03585,PH03576,2025-08-31T01:08:11,812,Outgoing,L0346,C0328,nan
CDR008050,PH03571,PH03585,2025-08-05T08:03:51,90,Incoming,L0313,C0328,nan
CDR008051,PH03572,PH03590,2025-06-15T16:59:22,310,Outgoing,L0242,C0328,nan
CDR008052,PH03594,PH03562,2025-07-25T16:15:57,812,Outgoing,L0346,C0328,nan
CDR008053,PH03562,PH03579,2025-07-24T08:29:41,32,Incoming,L0242,C0328,nan
CDR008054,PH03587,PH03586,2025-06-22T18:51:03,63,Incoming,L0517,C0328,nan
CDR008055,PH03587,PH03595,2025-06-16T01:40:21,900,Incoming,L0517,C0328,nan
CDR008056,PH03585,PH03593,2025-06-13T04:53:38,18,Outgoing,L0313,C0328,nan
CDR008057,PH03590,PH03587,2025-08-03T10:43:57,25,Incoming,L0517,C0328,nan
CDR008058,PH03561,PH03573,2025-08-10T19:37:43,180,Incoming,L0517,C0328,nan
CDR008059,PH03568,PH03560,2025-07-22T22:35:03,720,Incoming,L0313,C0328,nan
CDR008060,PH03574,PH03596,2025-07-13T18:33:29,812,Outgoing,L0242,C0328,nan
CDR008061,PH03577,PH03597,2025-07-07T13:24:10,90,Outgoing,L0242,C0328,nan
CDR008062,PH03588,PH03575,2025-08-22T15:41:55,63,Outgoing,L0242,C0328,E08731
CDR008063,PH03581,PH03594,2025-06-22T07:44:55,310,Outgoing,L0242,C0328,nan
CDR008064,PH03593,PH03576,2025-08-11T23:00:58,125,Incoming,L0313,C0328,E08732
CDR008065,PH03590,PH03566,2025-07-18T00:23:20,900,Incoming,L0242,C0328,nan
CDR008066,PH03596,PH03571,2025-08-19T14:58:14,512,Outgoing,L0517,C0328,nan
CDR008067,PH03594,PH03577,2025-06-27T11:58:23,18,Incoming,L0242,C0328,nan
CDR008068,PH03570,PH03574,2025-06-20T16:29:47,600,Incoming,L0242,C0328,nan
CDR008069,PH03602,PH03600,2025-03-29T19:10:33,180,Outgoing,L0094,C0329,E08750
CDR008070,PH03600,PH03599,2025-05-16T08:39:09,240,Incoming,L0094,C0329,E08751
CDR008071,PH03599,PH03602,2025-07-06T01:11:21,90,Incoming,L0094,C0329,E08752
CDR008072,PH03601,PH03602,2025-10-21T12:30:00,63,Outgoing,L0300,C0329,nan
CDR008073,PH03601,PH03602,2025-05-29T22:36:43,310,Incoming,L0300,C0329,nan
CDR008074,PH03599,PH03602,2025-08-02T20:37:46,812,Incoming,L0300,C0329,E08753
CDR008075,PH03605,PH03603,2025-04-25T02:26:23,812,Outgoing,L0146,C0330,nan
CDR008076,PH03604,PH03605,2025-04-05T16:42:30,63,Incoming,L0118,C0330,nan
CDR008077,PH03603,PH03604,2025-03-04T09:27:02,180,Incoming,L0146,C0330,nan
CDR008078,PH03604,PH03603,2025-07-14T15:52:22,32,Incoming,L0549,C0330,nan
CDR008079,PH03605,PH03604,2025-04-20T10:32:44,900,Outgoing,L0549,C0330,nan
CDR008080,PH03605,PH03604,2025-04-23T21:43:13,600,Outgoing,L0523,C0330,nan
CDR008081,PH03603,PH03604,2025-07-08T01:13:51,18,Incoming,L0549,C0330,nan
CDR008082,PH03604,PH03605,2025-07-18T22:01:17,32,Incoming,L0549,C0330,nan
CDR008083,PH03605,PH03603,2025-04-05T06:25:11,47,Incoming,L0523,C0330,nan
CDR008084,PH03603,PH03605,2025-07-30T17:23:50,18,Outgoing,L0118,C0330,E08756
CDR008085,PH03608,PH03606,2025-08-22T17:26:04,63,Outgoing,L0044,C0331,nan
CDR008086,PH03607,PH03606,2025-06-22T17:42:28,18,Outgoing,L0044,C0331,nan
CDR008087,PH03606,PH03607,2025-07-31T11:12:57,420,Incoming,L0145,C0331,nan
CDR008088,PH03606,PH03607,2025-08-10T19:07:15,720,Incoming,L0189,C0331,nan
CDR008089,PH03606,PH03608,2025-08-25T21:24:06,900,Incoming,L0189,C0331,nan
CDR008090,PH03606,PH03607,2025-06-19T09:57:09,420,Outgoing,L0044,C0331,E08757
CDR008091,PH03606,PH03608,2025-07-16T00:00:46,32,Outgoing,L0537,C0331,nan
CDR008092,PH03606,PH03608,2025-06-20T01:08:54,90,Incoming,L0537,C0331,E08758
CDR008093,PH03608,PH03606,2025-07-17T01:56:05,720,Outgoing,L0537,C0331,nan
CDR008094,PH03629,PH03623,2025-09-08T19:27:18,180,Incoming,L0190,C0332,nan
CDR008095,PH03634,PH03628,2025-09-26T21:07:46,720,Incoming,L0264,C0332,nan
CDR008096,PH03623,PH03615,2025-11-27T17:49:42,32,Outgoing,L0190,C0332,nan
CDR008097,PH03629,PH03611,2025-03-06T20:38:35,18,Incoming,L0264,C0332,nan
CDR008098,PH03619,PH03623,2025-08-25T22:27:08,420,Incoming,L0341,C0332,nan
CDR008099,PH03627,PH03613,2025-12-17T00:08:28,720,Outgoing,L0407,C0332,nan
CDR008100,PH03616,PH03623,2025-08-04T14:59:15,240,Outgoing,L0264,C0332,E08762
CDR008101,PH03617,PH03625,2025-11-23T13:56:30,900,Outgoing,L0341,C0332,nan
CDR008102,PH03621,PH03619,2025-08-27T09:04:54,600,Outgoing,L0341,C0332,nan
CDR008103,PH03616,PH03623,2025-02-02T05:40:02,125,Outgoing,L0264,C0332,nan
CDR008104,PH03631,PH03620,2025-02-01T23:45:47,32,Outgoing,L0407,C0332,nan
CDR008105,PH03629,PH03635,2025-08-24T12:21:31,18,Incoming,L0341,C0332,nan
CDR008106,PH03616,PH03634,2025-06-28T08:14:51,63,Outgoing,L0264,C0332,nan
CDR008107,PH03631,PH03626,2025-08-17T01:45:39,600,Outgoing,L0190,C0332,nan
CDR008108,PH03614,PH03616,2025-02-02T17:17:20,310,Outgoing,L0407,C0332,E08763
CDR008109,PH03619,PH03632,2025-04-05T04:43:47,125,Outgoing,L0407,C0332,E08764
CDR008110,PH03628,PH03620,2025-02-08T11:30:15,25,Outgoing,L0190,C0332,E08765
CDR008111,PH03621,PH03609,2025-07-03T07:28:51,63,Outgoing,L0407,C0332,nan
CDR008112,PH03626,PH03615,2025-10-28T15:39:32,32,Outgoing,L0407,C0332,nan
CDR008113,PH03619,PH03631,2025-04-04T13:32:28,32,Incoming,L0190,C0332,nan
CDR008114,PH03611,PH03626,2025-08-24T05:14:09,240,Incoming,L0264,C0332,nan
CDR008115,PH03627,PH03615,2025-07-22T07:46:10,812,Outgoing,L0190,C0332,nan
CDR008116,PH03624,PH03626,2025-12-06T14:27:06,720,Outgoing,L0264,C0332,nan
CDR008117,PH03610,PH03612,2025-12-11T23:07:16,720,Outgoing,L0341,C0332,nan
CDR008118,PH03616,PH03632,2025-02-13T10:07:08,900,Outgoing,L0341,C0332,nan
CDR008119,PH03618,PH03630,2025-10-19T22:57:46,420,Outgoing,L0264,C0332,nan
CDR008120,PH03612,PH03615,2025-08-06T17:36:12,600,Incoming,L0407,C0332,nan
CDR008121,PH03630,PH03627,2025-07-30T04:51:54,240,Incoming,L0264,C0332,nan
CDR008122,PH03612,PH03622,2025-04-08T22:41:36,180,Outgoing,L0341,C0332,nan
CDR008123,PH03628,PH03622,2025-04-20T11:51:48,180,Outgoing,L0190,C0332,nan
CDR008124,PH03615,PH03625,2025-09-16T13:02:13,32,Outgoing,L0407,C0332,nan
CDR008125,PH03632,PH03612,2025-07-06T23:26:16,25,Incoming,L0190,C0332,nan
CDR008126,PH03609,PH03635,2025-04-12T15:35:59,32,Outgoing,L0341,C0332,nan
CDR008127,PH03611,PH03631,2025-05-18T01:57:18,25,Incoming,L0190,C0332,E08766
CDR008128,PH03616,PH03632,2025-12-01T17:27:36,900,Outgoing,L0190,C0332,E08767
CDR008129,PH03621,PH03619,2025-02-10T15:03:19,310,Outgoing,L0190,C0332,nan
CDR008130,PH03625,PH03620,2025-06-19T09:32:39,25,Outgoing,L0407,C0332,nan
CDR008131,PH03635,PH03611,2025-08-29T21:52:07,512,Outgoing,L0264,C0332,E08768
CDR008132,PH03634,PH03631,2025-08-05T15:37:21,90,Incoming,L0190,C0332,nan
CDR008133,PH03637,PH03636,2025-06-29T07:03:08,512,Outgoing,L0026,C0333,E08777
CDR008134,PH03636,PH03639,2025-07-07T18:59:34,900,Outgoing,L0026,C0333,nan
CDR008135,PH03637,PH03636,2025-06-20T09:10:45,420,Outgoing,L0026,C0333,nan
CDR008136,PH03636,PH03639,2025-03-05T12:02:32,812,Incoming,L0558,C0333,nan
CDR008137,PH03638,PH03636,2025-07-31T06:36:27,63,Outgoing,L0190,C0333,nan
CDR008138,PH03641,PH03640,2025-03-23T20:04:03,600,Outgoing,L0067,C0334,nan
CDR008139,PH03642,PH03641,2025-04-03T18:54:12,180,Incoming,L0188,C0334,nan
CDR008140,PH03641,PH03642,2025-07-16T14:47:18,18,Outgoing,L0067,C0334,nan
CDR008141,PH03642,PH03640,2025-07-21T05:39:32,25,Outgoing,L0188,C0334,nan
CDR008142,PH03640,PH03642,2025-04-30T05:29:03,32,Outgoing,L0067,C0334,nan
CDR008143,PH03640,PH03641,2025-01-26T01:56:21,125,Incoming,L0510,C0334,nan
CDR008144,PH03642,PH03640,2025-12-11T10:09:01,420,Outgoing,L0122,C0334,nan
CDR008145,PH03642,PH03640,2025-12-22T22:57:30,18,Incoming,L0122,C0334,nan
CDR008146,PH03642,PH03641,2025-12-21T20:11:51,63,Outgoing,L0067,C0334,E08780
CDR008147,PH03645,PH03646,2025-03-11T01:36:26,720,Outgoing,L0169,C0335,E08783
CDR008148,PH03644,PH03647,2025-06-27T12:42:47,512,Incoming,L0035,C0335,nan
CDR008149,PH03643,PH03648,2025-02-19T04:07:13,90,Outgoing,L0035,C0335,nan
CDR008150,PH03649,PH03648,2025-06-21T20:26:07,720,Incoming,L0169,C0335,nan
CDR008151,PH03647,PH03646,2025-10-10T15:38:07,125,Incoming,L0169,C0335,nan
CDR008152,PH03649,PH03645,2025-10-06T22:59:47,25,Outgoing,L0177,C0335,nan
CDR008153,PH03645,PH03644,2025-10-01T10:20:11,25,Incoming,L0035,C0335,E08784
CDR008154,PH03648,PH03649,2025-02-06T07:09:47,900,Incoming,L0297,C0335,nan
CDR008155,PH03645,PH03644,2025-03-01T05:50:15,720,Outgoing,L0169,C0335,E08785
CDR008156,PH03647,PH03644,2025-05-10T02:10:01,600,Outgoing,L0169,C0335,nan
CDR008157,PH03646,PH03647,2025-07-18T03:21:14,25,Incoming,L0297,C0335,E08786
CDR008158,PH03646,PH03645,2025-05-27T09:24:00,90,Outgoing,L0035,C0335,nan
CDR008159,PH03645,PH03646,2025-04-17T23:51:25,180,Outgoing,L0177,C0335,nan
CDR008160,PH03643,PH03644,2025-03-11T05:29:40,47,Outgoing,L0169,C0335,nan
CDR008161,PH03647,PH03649,2025-08-01T12:43:19,25,Outgoing,L0297,C0335,nan
CDR008162,PH03654,PH03651,2025-12-15T23:57:29,420,Outgoing,L0216,C0336,nan
CDR008163,PH03652,PH03651,2025-07-23T04:29:27,32,Incoming,L0454,C0336,nan
CDR008164,PH03653,PH03651,2025-10-13T18:24:06,32,Outgoing,L0515,C0336,nan
CDR008165,PH03651,PH03650,2025-07-02T04:45:24,512,Outgoing,L0454,C0336,nan
CDR008166,PH03650,PH03651,2025-04-11T02:49:45,90,Outgoing,L0171,C0336,nan
CDR008167,PH03650,PH03653,2025-11-05T12:55:46,63,Incoming,L0171,C0336,nan
CDR008168,PH03652,PH03653,2025-12-06T04:28:46,18,Incoming,L0454,C0336,nan
CDR008169,PH03653,PH03651,2025-07-03T15:41:10,180,Outgoing,L0454,C0336,nan
