relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,timestamp,case_id,evidence_id,confidence,source
R023398,P05414,person,EV03280,event,MEETING_ATTENDED,2026-07-14T22:33:39,C0388,nan,0.64,nan
R023399,P05416,person,EV03281,event,MEETING_ATTENDED,2026-04-07T08:41:12,C0388,nan,0.98,nan
R023400,P05416,person,EV03282,event,MEETING_ATTENDED,2026-05-31T21:43:07,C0388,nan,0.9,nan
R023401,P05416,person,EV03283,event,MEETING_ATTENDED,2026-04-04T18:09:37,C0388,nan,0.68,nan
R023402,P05413,person,EV03284,event,MEETING_ATTENDED,2026-06-28T00:58:51,C0388,nan,0.89,nan
R023403,P05416,person,EV03285,event,MEETING_ATTENDED,2026-05-31T07:01:39,C0388,nan,0.87,nan
R023404,P05442,person,EV03286,event,MEETING_ATTENDED,2026-05-21T14:51:13,C0389,nan,0.66,nan
R023405,P05431,person,EV03287,event,MEETING_ATTENDED,2026-07-17T06:33:21,C0389,nan,0.86,nan
R023406,P05434,person,EV03288,event,MEETING_ATTENDED,2026-06-18T18:18:02,C0389,nan,0.84,nan
R023407,P05445,person,EV03289,event,MEETING_ATTENDED,2026-08-08T11:15:42,C0389,nan,0.65,nan
R023408,P05435,person,EV03290,event,MEETING_ATTENDED,2026-05-28T09:04:53,C0389,nan,0.99,nan
R023409,P05443,person,EV03291,event,MEETING_ATTENDED,2026-05-19T01:49:01,C0389,nan,0.96,nan
R023410,P05423,person,EV03292,event,MEETING_ATTENDED,2026-08-07T05:57:36,C0389,nan,0.69,nan
R023411,P05426,person,EV03293,event,MEETING_ATTENDED,2026-06-17T17:50:30,C0389,nan,0.93,nan
R023412,P05426,person,EV03294,event,MEETING_ATTENDED,2026-05-15T15:01:57,C0389,nan,0.68,nan
R023413,P05435,person,EV03295,event,MEETING_ATTENDED,2026-05-07T21:14:22,C0389,nan,0.95,nan
R023414,P05443,person,EV03296,event,MEETING_ATTENDED,2026-08-19T13:51:11,C0389,nan,0.9,nan
R023415,P05432,person,EV03297,event,MEETING_ATTENDED,2026-05-16T01:28:21,C0389,nan,0.84,nan
R023416,P05451,person,EV03298,event,MEETING_ATTENDED,2026-05-22T00:56:05,C0390,nan,0.91,nan
R023417,P05467,person,EV03299,event,MEETING_ATTENDED,2026-02-15T06:08:21,C0390,nan,0.87,nan
R023418,P05451,person,EV03300,event,MEETING_ATTENDED,2026-02-13T08:21:39,C0390,nan,0.9,nan
R023419,P05463,person,EV03301,event,MEETING_ATTENDED,2026-06-14T02:19:11,C0390,nan,0.61,nan
R023420,P05472,person,EV03302,event,MEETING_ATTENDED,2026-12-02T02:04:58,C0390,nan,0.8,nan
R023421,P05463,person,EV03303,event,MEETING_ATTENDED,2026-08-18T08:05:56,C0390,nan,0.62,nan
R023422,P05460,person,EV03304,event,MEETING_ATTENDED,2026-01-04T07:28:15,C0390,nan,0.9,nan
R023423,P05466,person,EV03305,event,MEETING_ATTENDED,2026-09-14T14:35:24,C0390,nan,0.61,nan
R023424,P05447,person,EV03306,event,MEETING_ATTENDED,2026-01-10T06:18:25,C0390,nan,0.77,nan
R023425,P05449,person,EV03307,event,MEETING_ATTENDED,2026-04-11T21:23:54,C0390,nan,0.62,nan
R023426,P05470,person,EV03308,event,MEETING_ATTENDED,2026-11-05T19:14:29,C0390,nan,0.93,nan
R023427,P05448,person,EV03309,event,MEETING_ATTENDED,2026-07-12T05:57:31,C0390,nan,0.91,nan
R023428,P05446,person,EV03310,event,MEETING_ATTENDED,2026-07-04T04:30:56,C0390,nan,0.8,nan
R023429,P05464,person,EV03311,event,MEETING_ATTENDED,2026-02-27T01:53:14,C0390,nan,0.9,nan
R023430,P05448,person,EV03312,event,MEETING_ATTENDED,2026-03-27T23:28:37,C0390,nan,0.92,nan
R023431,P05473,person,EV03313,event,MEETING_ATTENDED,2026-06-22T13:39:20,C0391,nan,0.71,nan
R023432,P05473,person,EV03314,event,MEETING_ATTENDED,2026-08-15T14:50:49,C0391,nan,0.91,nan
R023433,P05499,person,EV03315,event,MEETING_ATTENDED,2026-05-14T06:56:48,C0392,nan,0.87,nan
R023434,P00820,person,EV03316,event,MEETING_ATTENDED,2026-02-01T21:26:56,C0392,nan,0.65,nan
R023435,P05492,person,EV03317,event,MEETING_ATTENDED,2026-03-10T12:13:22,C0392,nan,0.79,nan
R023436,P05496,person,EV03318,event,MEETING_ATTENDED,2026-08-20T18:27:16,C0392,nan,0.85,nan
R023437,P05489,person,EV03319,event,MEETING_ATTENDED,2026-01-12T18:55:14,C0392,nan,0.8,nan
R023438,P05479,person,EV03320,event,MEETING_ATTENDED,2026-04-11T16:56:05,C0392,nan,0.83,nan
R023439,P05491,person,EV03321,event,MEETING_ATTENDED,2026-08-30T09:25:50,C0392,nan,0.91,nan
R023440,P05487,person,EV03322,event,MEETING_ATTENDED,2026-01-19T05:03:25,C0392,nan,0.7,nan
R023441,P02829,person,EV03323,event,MEETING_ATTENDED,2026-07-05T01:21:28,C0392,nan,0.98,nan
R023442,P05481,person,EV03324,event,MEETING_ATTENDED,2026-06-25T12:07:34,C0392,nan,0.74,nan
R023443,P05479,person,EV03325,event,MEETING_ATTENDED,2026-07-02T23:58:14,C0392,nan,0.85,nan
R023444,P02829,person,EV03326,event,MEETING_ATTENDED,2026-07-24T09:58:29,C0392,nan,0.82,nan
R023445,P05502,person,EV03327,event,MEETING_ATTENDED,2026-03-19T09:50:46,C0392,nan,0.93,nan
R023446,P05489,person,EV03328,event,MEETING_ATTENDED,2026-01-09T00:52:14,C0392,nan,0.82,nan
R023447,P05485,person,EV03329,event,MEETING_ATTENDED,2026-02-26T14:09:16,C0392,nan,0.61,nan
R023448,P05483,person,EV03330,event,MEETING_ATTENDED,2026-02-06T17:13:28,C0392,nan,0.71,nan
R023449,P05479,person,EV03331,event,MEETING_ATTENDED,2026-02-18T03:18:37,C0392,nan,0.89,nan
R023450,P05520,person,EV03332,event,MEETING_ATTENDED,2026-07-05T22:18:34,C0393,nan,0.78,nan
R023451,P05518,person,EV03333,event,MEETING_ATTENDED,2026-11-07T22:24:01,C0393,nan,0.69,nan
R023452,P05503,person,EV03334,event,MEETING_ATTENDED,2026-06-17T18:09:27,C0393,nan,0.68,nan
R023453,P05509,person,EV03335,event,MEETING_ATTENDED,2026-06-10T04:02:18,C0393,nan,0.64,nan
R023454,P05517,person,EV03336,event,MEETING_ATTENDED,2026-09-19T07:09:02,C0393,nan,0.92,nan
R023455,P05516,person,EV03337,event,MEETING_ATTENDED,2026-08-14T10:45:06,C0393,nan,0.83,nan
R023456,P05510,person,EV03338,event,MEETING_ATTENDED,2026-06-03T19:37:24,C0393,nan,0.81,nan
R023457,P05507,person,EV03339,event,MEETING_ATTENDED,2026-07-08T17:05:06,C0393,nan,0.67,nan
R023458,P05507,person,EV03340,event,MEETING_ATTENDED,2026-05-10T15:20:38,C0393,nan,0.79,nan
R023459,P05505,person,EV03341,event,MEETING_ATTENDED,2026-03-18T15:51:29,C0393,nan,0.65,nan
R023460,P05505,person,EV03342,event,MEETING_ATTENDED,2026-07-31T02:49:03,C0393,nan,0.63,nan
R023461,P05515,person,EV03343,event,MEETING_ATTENDED,2026-07-29T00:41:50,C0393,nan,0.75,nan
R023462,P05534,person,EV03344,event,MEETING_ATTENDED,2026-08-05T04:43:27,C0394,nan,0.77,nan
R023463,P05548,person,EV03345,event,MEETING_ATTENDED,2026-06-01T17:32:13,C0394,nan,0.92,nan
R023464,P05523,person,EV03346,event,MEETING_ATTENDED,2026-08-15T11:06:27,C0394,nan,0.6,nan
R023465,P05525,person,EV03347,event,MEETING_ATTENDED,2026-03-22T02:03:14,C0394,nan,0.85,nan
R023466,P05549,person,EV03348,event,MEETING_ATTENDED,2026-04-08T05:04:39,C0394,nan,0.78,nan
R023467,P05536,person,EV03349,event,MEETING_ATTENDED,2026-06-05T01:00:12,C0394,nan,0.62,nan
R023468,P05535,person,EV03350,event,MEETING_ATTENDED,2026-06-18T02:53:05,C0394,nan,0.73,nan
R023469,P05534,person,EV03351,event,MEETING_ATTENDED,2026-07-31T14:20:00,C0394,nan,0.75,nan
R023470,P05545,person,EV03352,event,MEETING_ATTENDED,2026-07-12T03:53:04,C0394,nan,0.84,nan
R023471,P05529,person,EV03353,event,MEETING_ATTENDED,2026-05-06T19:17:09,C0394,nan,0.64,nan
R023472,P05540,person,EV03354,event,MEETING_ATTENDED,2026-04-04T09:34:01,C0394,nan,0.72,nan
R023473,P05550,person,EV03355,event,MEETING_ATTENDED,2026-05-06T20:36:00,C0394,nan,0.7,nan
R023474,P05538,person,EV03356,event,MEETING_ATTENDED,2026-08-24T18:58:01,C0394,nan,0.91,nan
R023475,P05529,person,EV03357,event,MEETING_ATTENDED,2026-05-12T17:14:52,C0394,nan,0.72,nan
R023476,P05536,person,EV03358,event,MEETING_ATTENDED,2026-06-25T04:54:19,C0394,nan,0.92,nan
R023477,P05532,person,EV03359,event,MEETING_ATTENDED,2026-08-06T01:09:44,C0394,nan,0.82,nan
R023478,P05541,person,EV03360,event,MEETING_ATTENDED,2026-06-07T00:58:05,C0394,nan,0.72,nan
R023479,P05546,person,EV03361,event,MEETING_ATTENDED,2026-06-27T12:38:20,C0394,nan,0.79,nan
R023480,P05540,person,EV03362,event,MEETING_ATTENDED,2026-04-30T02:03:26,C0394,nan,0.87,nan
R023481,P05527,person,EV03363,event,MEETING_ATTENDED,2026-04-22T12:15:28,C0394,nan,0.98,nan
R023482,P05532,person,EV03364,event,MEETING_ATTENDED,2026-07-31T21:32:18,C0394,nan,0.7,nan
R023483,P05537,person,EV03365,event,MEETING_ATTENDED,2026-07-20T10:33:04,C0394,nan,0.63,nan
R023484,P05541,person,EV03366,event,MEETING_ATTENDED,2026-04-14T02:32:14,C0394,nan,0.98,nan
R023485,P05562,person,EV03367,event,MEETING_ATTENDED,2026-05-14T04:58:35,C0395,nan,0.76,nan
R023486,P05559,person,EV03368,event,MEETING_ATTENDED,2026-04-18T02:22:48,C0395,nan,0.75,nan
R023487,P05561,person,EV03369,event,MEETING_ATTENDED,2026-04-04T02:42:36,C0395,nan,0.76,nan
R023488,P05554,person,EV03370,event,MEETING_ATTENDED,2026-07-03T06:56:51,C0395,nan,0.75,nan
R023489,P05575,person,EV03371,event,MEETING_ATTENDED,2026-08-17T16:19:25,C0396,nan,0.97,nan
R023490,P05573,person,EV03372,event,MEETING_ATTENDED,2026-08-31T16:29:47,C0396,nan,0.94,nan
R023491,P05568,person,EV03373,event,MEETING_ATTENDED,2026-05-23T09:47:49,C0396,nan,0.82,nan
R023492,P05572,person,EV03374,event,MEETING_ATTENDED,2026-04-22T16:19:44,C0396,nan,0.88,nan
R023493,P05567,person,EV03375,event,MEETING_ATTENDED,2026-04-24T06:20:53,C0396,nan,0.96,nan
R023494,P05575,person,EV03376,event,MEETING_ATTENDED,2026-08-25T20:02:04,C0396,nan,0.93,nan
R023495,P05566,person,EV03377,event,MEETING_ATTENDED,2026-05-18T03:59:05,C0396,nan,0.77,nan
R023496,P05574,person,EV03378,event,MEETING_ATTENDED,2026-06-16T05:24:16,C0396,nan,0.81,nan
R023497,P05568,person,EV03379,event,MEETING_ATTENDED,2026-08-31T11:46:58,C0396,nan,0.94,nan
R023498,P05569,person,EV03380,event,MEETING_ATTENDED,2026-08-26T10:14:00,C0396,nan,0.88,nan
R023499,P05571,person,EV03381,event,MEETING_ATTENDED,2026-04-02T11:09:30,C0396,nan,0.83,nan
R023500,P05607,person,EV03382,event,MEETING_ATTENDED,2026-07-26T16:32:21,C0397,nan,0.86,nan
R023501,P05603,person,EV03383,event,MEETING_ATTENDED,2026-06-12T08:55:43,C0397,nan,0.73,nan
R023502,P05602,person,EV03384,event,MEETING_ATTENDED,2026-03-13T07:34:43,C0397,nan,0.79,nan
R023503,P05594,person,EV03385,event,MEETING_ATTENDED,2026-09-16T16:09:08,C0397,nan,0.71,nan
R023504,P05585,person,EV03386,event,MEETING_ATTENDED,2026-11-20T00:38:32,C0397,nan,0.94,nan
R023505,P05592,person,EV03387,event,MEETING_ATTENDED,2026-01-24T22:04:40,C0397,nan,0.86,nan
R023506,P05595,person,EV03388,event,MEETING_ATTENDED,2026-09-18T17:39:23,C0397,nan,0.96,nan
R023507,P05588,person,EV03389,event,MEETING_ATTENDED,2026-03-18T22:15:50,C0397,nan,0.63,nan
R023508,P05589,person,EV03390,event,MEETING_ATTENDED,2026-01-27T17:25:03,C0397,nan,0.84,nan
R023509,P05583,person,EV03391,event,MEETING_ATTENDED,2026-11-05T01:23:21,C0397,nan,0.73,nan
R023510,P05604,person,EV03392,event,MEETING_ATTENDED,2026-02-13T04:17:06,C0397,nan,0.65,nan
R023511,P05597,person,EV03393,event,MEETING_ATTENDED,2026-10-01T11:06:17,C0397,nan,0.63,nan
R023512,P05602,person,EV03394,event,MEETING_ATTENDED,2026-11-17T17:44:11,C0397,nan,0.69,nan
R023513,P05601,person,EV03395,event,MEETING_ATTENDED,2026-10-25T15:27:39,C0397,nan,0.76,nan
R023514,P05594,person,EV03396,event,MEETING_ATTENDED,2026-05-15T11:29:13,C0397,nan,0.79,nan
R023515,P05602,person,EV03397,event,MEETING_ATTENDED,2026-05-17T23:12:01,C0397,nan,0.71,nan
R023516,P05592,person,EV03398,event,MEETING_ATTENDED,2026-10-20T23:30:32,C0397,nan,0.65,nan
R023517,P05585,person,EV03399,event,MEETING_ATTENDED,2026-10-19T20:42:35,C0397,nan,0.91,nan
R023518,P05608,person,EV03400,event,MEETING_ATTENDED,2026-09-23T19:42:52,C0397,nan,0.69,nan
R023519,P05585,person,EV03401,event,MEETING_ATTENDED,2026-08-07T09:09:19,C0397,nan,0.66,nan
R023520,P05585,person,EV03402,event,MEETING_ATTENDED,2026-01-18T19:44:56,C0397,nan,0.9,nan
R023521,P05583,person,EV03403,event,MEETING_ATTENDED,2026-04-10T04:32:17,C0397,nan,0.92,nan
R023522,P05596,person,EV03404,event,MEETING_ATTENDED,2026-04-15T08:23:50,C0397,nan,0.83,nan
R023523,P01840,person,EV03405,event,MEETING_ATTENDED,2026-05-16T05:25:56,C0397,nan,0.62,nan
R023524,P05612,person,EV03406,event,MEETING_ATTENDED,2026-12-02T14:27:59,C0398,nan,0.72,nan
R023525,P05611,person,EV03407,event,MEETING_ATTENDED,2026-07-07T16:53:58,C0398,nan,0.84,nan
R023526,P05609,person,EV03408,event,MEETING_ATTENDED,2026-05-13T09:17:12,C0398,nan,0.86,nan
R023527,P00295,person,EV03409,event,MEETING_ATTENDED,2026-07-22T19:59:40,C0399,nan,0.86,nan
R023528,P05624,person,EV03410,event,MEETING_ATTENDED,2026-07-23T13:37:12,C0399,nan,0.63,nan
R023529,P05621,person,EV03411,event,MEETING_ATTENDED,2026-07-02T10:34:57,C0399,nan,0.94,nan
R023530,P05615,person,EV03412,event,MEETING_ATTENDED,2026-07-03T11:55:28,C0399,nan,0.91,nan
R023531,P05617,person,EV03413,event,MEETING_ATTENDED,2026-07-31T18:05:12,C0399,nan,0.79,nan
R023532,P00589,person,EV03414,event,MEETING_ATTENDED,2026-06-28T01:33:39,C0399,nan,0.61,nan
R023533,P05615,person,EV03415,event,MEETING_ATTENDED,2026-06-23T19:55:42,C0399,nan,0.87,nan
R023534,P05620,person,EV03416,event,MEETING_ATTENDED,2026-06-15T15:59:35,C0399,nan,0.66,nan
R023535,P05631,person,EV03417,event,MEETING_ATTENDED,2026-08-07T04:04:48,C0400,nan,0.81,nan
R023536,P05630,person,EV03418,event,MEETING_ATTENDED,2026-05-25T23:06:23,C0400,nan,0.65,nan
R023537,P05635,person,EV03419,event,MEETING_ATTENDED,2026-07-30T14:14:42,C0400,nan,0.77,nan
R023538,P05627,person,EV03420,event,MEETING_ATTENDED,2026-05-01T19:16:09,C0400,nan,0.97,nan
R023539,P05633,person,EV03421,event,MEETING_ATTENDED,2026-08-11T00:47:29,C0400,nan,0.85,nan
R023540,P05626,person,EV03422,event,MEETING_ATTENDED,2026-04-25T03:04:46,C0400,nan,0.99,nan
R023541,P05629,person,EV03423,event,MEETING_ATTENDED,2026-07-12T11:59:23,C0400,nan,0.62,nan
R023542,P05634,person,EV03424,event,MEETING_ATTENDED,2026-07-12T20:16:55,C0400,nan,0.86,nan
R023543,P02269,person,EV03425,event,MEETING_ATTENDED,2026-05-14T04:23:41,C0401,nan,0.74,nan
R023544,P02269,person,EV03426,event,MEETING_ATTENDED,2026-06-03T12:26:05,C0401,nan,0.81,nan
R023545,P05646,person,EV03427,event,MEETING_ATTENDED,2026-02-11T14:18:22,C0402,nan,0.62,nan
R023546,P05645,person,EV03428,event,MEETING_ATTENDED,2026-09-20T02:51:17,C0402,nan,0.63,nan
R023547,P05642,person,EV03429,event,MEETING_ATTENDED,2026-12-23T06:01:24,C0402,nan,0.98,nan
R023548,P05642,person,EV03430,event,MEETING_ATTENDED,2026-12-28T09:35:39,C0402,nan,0.92,nan
R023549,P05638,person,EV03431,event,MEETING_ATTENDED,2026-11-04T16:00:13,C0402,nan,0.62,nan
R023550,P05638,person,EV03432,event,MEETING_ATTENDED,2026-12-28T05:51:17,C0402,nan,0.72,nan
R023551,P05649,person,EV03433,event,MEETING_ATTENDED,2026-03-01T16:16:10,C0402,nan,0.62,nan
R023552,P05647,person,EV03434,event,MEETING_ATTENDED,2026-08-09T19:20:45,C0402,nan,0.82,nan
R023553,P05641,person,EV03435,event,MEETING_ATTENDED,2026-02-23T23:59:42,C0402,nan,0.63,nan
R023554,P05701,person,EV03436,event,MEETING_ATTENDED,2026-05-11T12:58:05,C0403,nan,0.73,nan
R023555,P05652,person,EV03437,event,MEETING_ATTENDED,2026-03-06T04:56:25,C0403,nan,0.69,nan
R023556,P05709,person,EV03438,event,MEETING_ATTENDED,2026-07-07T08:33:44,C0403,nan,0.89,nan
R023557,P05709,person,EV03439,event,MEETING_ATTENDED,2026-04-14T08:56:46,C0403,nan,0.7,nan
R023558,P05653,person,EV03440,event,MEETING_ATTENDED,2026-03-27T05:42:36,C0403,nan,0.89,nan
R023559,P05652,person,EV03441,event,MEETING_ATTENDED,2026-08-22T21:39:02,C0403,nan,0.81,nan
R023560,P05666,person,EV03442,event,MEETING_ATTENDED,2026-03-11T16:44:47,C0403,nan,0.61,nan
R023561,P05657,person,EV03443,event,MEETING_ATTENDED,2026-06-21T07:09:35,C0403,nan,0.75,nan
R023562,P05684,person,EV03444,event,MEETING_ATTENDED,2026-05-03T20:24:56,C0403,nan,0.93,nan
R023563,P05654,person,EV03445,event,MEETING_ATTENDED,2026-08-06T18:40:58,C0403,nan,0.64,nan
R023564,P05692,person,EV03446,event,MEETING_ATTENDED,2026-03-10T06:24:13,C0403,nan,0.86,nan
R023565,P05696,person,EV03447,event,MEETING_ATTENDED,2026-05-24T16:41:37,C0403,nan,0.72,nan
R023566,P05654,person,EV03448,event,MEETING_ATTENDED,2026-05-25T19:34:36,C0403,nan,0.65,nan
R023567,P05662,person,EV03449,event,MEETING_ATTENDED,2026-07-23T12:38:38,C0403,nan,0.79,nan
R023568,P05694,person,EV03450,event,MEETING_ATTENDED,2026-03-17T05:41:11,C0403,nan,0.74,nan
R023569,P05698,person,EV03451,event,MEETING_ATTENDED,2026-04-10T02:46:52,C0403,nan,0.68,nan
R023570,P05656,person,EV03452,event,MEETING_ATTENDED,2026-03-07T05:25:28,C0403,nan,0.68,nan
R023571,P05677,person,EV03453,event,MEETING_ATTENDED,2026-05-11T13:33:46,C0403,nan,0.97,nan
R023572,P05667,person,EV03454,event,MEETING_ATTENDED,2026-04-27T17:15:33,C0403,nan,0.61,nan
R023573,P05668,person,EV03455,event,MEETING_ATTENDED,2026-07-10T08:29:56,C0403,nan,0.81,nan
R023574,P05666,person,EV03456,event,MEETING_ATTENDED,2026-03-23T00:34:37,C0403,nan,0.93,nan
R023575,P05652,person,EV03457,event,MEETING_ATTENDED,2026-03-04T16:23:53,C0403,nan,0.71,nan
R023576,P05703,person,EV03458,event,MEETING_ATTENDED,2026-03-11T16:21:12,C0403,nan,0.64,nan
R023577,P05698,person,EV03459,event,MEETING_ATTENDED,2026-02-26T01:51:07,C0403,nan,0.74,nan
R023578,P05664,person,EV03460,event,MEETING_ATTENDED,2026-07-11T08:52:25,C0403,nan,0.62,nan
R023579,P05691,person,EV03461,event,MEETING_ATTENDED,2026-06-02T11:51:35,C0403,nan,0.96,nan
R023580,P05655,person,EV03462,event,MEETING_ATTENDED,2026-03-11T00:36:50,C0403,nan,0.76,nan
R023581,P05693,person,EV03463,event,MEETING_ATTENDED,2026-05-04T05:32:30,C0403,nan,0.66,nan
R023582,P05711,person,EV03464,event,MEETING_ATTENDED,2026-10-04T04:33:15,C0404,nan,0.97,nan
R023583,P05713,person,EV03465,event,MEETING_ATTENDED,2026-10-17T11:01:41,C0404,nan,0.72,nan
R023584,P05720,person,EV03466,event,MEETING_ATTENDED,2026-06-11T15:50:21,C0405,nan,0.97,nan
R023585,P05720,person,EV03467,event,MEETING_ATTENDED,2026-07-06T02:05:08,C0405,nan,0.64,nan
R023586,P05715,person,EV03468,event,MEETING_ATTENDED,2026-07-11T14:11:46,C0405,nan,0.82,nan
R023587,P05718,person,EV03469,event,MEETING_ATTENDED,2026-08-13T22:40:41,C0405,nan,0.83,nan
R023588,P05722,person,EV03470,event,MEETING_ATTENDED,2026-06-28T02:07:51,C0406,nan,0.97,nan
R023589,P05723,person,EV03471,event,MEETING_ATTENDED,2026-11-21T15:09:30,C0406,nan,0.68,nan
R023590,P05724,person,EV03472,event,MEETING_ATTENDED,2026-07-15T23:26:16,C0406,nan,0.97,nan
R023591,P05722,person,EV03473,event,MEETING_ATTENDED,2026-08-24T12:04:20,C0406,nan,0.7,nan
R023592,P00659,person,EV03474,event,MEETING_ATTENDED,2026-08-20T14:45:16,C0407,nan,0.72,nan
R023593,P05738,person,EV03475,event,MEETING_ATTENDED,2026-08-13T01:30:59,C0407,nan,0.91,nan
R023594,P05741,person,EV03476,event,MEETING_ATTENDED,2026-08-28T22:17:57,C0407,nan,0.87,nan
R023595,P05729,person,EV03477,event,MEETING_ATTENDED,2026-08-24T00:51:37,C0407,nan,0.73,nan
R023596,P05731,person,EV03478,event,MEETING_ATTENDED,2026-08-13T15:42:51,C0407,nan,0.84,nan
R023597,P05736,person,EV03479,event,MEETING_ATTENDED,2026-07-29T23:38:27,C0407,nan,0.75,nan
R023598,P00659,person,EV03480,event,MEETING_ATTENDED,2026-08-17T15:26:41,C0407,nan,0.68,nan
R023599,P05765,person,EV03481,event,MEETING_ATTENDED,2026-07-15T13:00:47,C0408,nan,0.66,nan
R023600,P01846,person,EV03482,event,MEETING_ATTENDED,2026-12-23T08:15:13,C0408,nan,0.8,nan
R023601,P05749,person,EV03483,event,MEETING_ATTENDED,2026-01-22T21:59:00,C0408,nan,0.66,nan
R023602,P05749,person,EV03484,event,MEETING_ATTENDED,2026-05-20T16:29:59,C0408,nan,0.61,nan
R023603,P05764,person,EV03485,event,MEETING_ATTENDED,2026-10-31T03:51:07,C0408,nan,0.85,nan
R023604,P05769,person,EV03486,event,MEETING_ATTENDED,2026-10-11T00:56:16,C0408,nan,0.94,nan
R023605,P05743,person,EV03487,event,MEETING_ATTENDED,2026-05-22T04:29:30,C0408,nan,0.93,nan
R023606,P01851,person,EV03488,event,MEETING_ATTENDED,2026-03-17T19:41:14,C0408,nan,0.85,nan
R023607,P05761,person,EV03489,event,MEETING_ATTENDED,2026-06-23T08:03:15,C0408,nan,0.73,nan
R023608,P05742,person,EV03490,event,MEETING_ATTENDED,2026-02-13T01:13:49,C0408,nan,0.96,nan
R023609,P05754,person,EV03491,event,MEETING_ATTENDED,2026-04-23T09:24:52,C0408,nan,0.6,nan
R023610,P05761,person,EV03492,event,MEETING_ATTENDED,2026-07-07T00:47:38,C0408,nan,0.62,nan
R023611,P05755,person,EV03493,event,MEETING_ATTENDED,2026-11-03T21:26:13,C0408,nan,0.73,nan
R023612,P05753,person,EV03494,event,MEETING_ATTENDED,2026-07-10T02:13:41,C0408,nan,0.69,nan
R023613,P05767,person,EV03495,event,MEETING_ATTENDED,2026-11-10T14:09:29,C0408,nan,0.82,nan
R023614,P05781,person,EV03496,event,MEETING_ATTENDED,2026-12-31T06:07:48,C0409,nan,0.93,nan
R023615,P05785,person,EV03497,event,MEETING_ATTENDED,2026-04-22T15:04:25,C0409,nan,0.64,nan
R023616,P05786,person,EV03498,event,MEETING_ATTENDED,2026-06-16T13:15:49,C0409,nan,0.97,nan
R023617,P00104,person,EV03499,event,MEETING_ATTENDED,2026-02-17T08:55:46,C0409,nan,0.74,nan
R023618,P00095,person,EV03500,event,MEETING_ATTENDED,2026-02-10T14:33:49,C0409,nan,0.93,nan
R023619,P00095,person,EV03501,event,MEETING_ATTENDED,2026-03-17T07:51:02,C0409,nan,0.76,nan
R023620,P05782,person,EV03502,event,MEETING_ATTENDED,2026-01-03T20:11:47,C0409,nan,0.7,nan
R023621,P05793,person,EV03503,event,MEETING_ATTENDED,2026-04-08T22:34:09,C0409,nan,0.73,nan
R023622,P05772,person,EV03504,event,MEETING_ATTENDED,2026-02-20T11:48:16,C0409,nan,0.67,nan
R023623,P05784,person,EV03505,event,MEETING_ATTENDED,2026-10-24T02:34:41,C0409,nan,0.86,nan
R023624,P05794,person,EV03506,event,MEETING_ATTENDED,2026-12-23T22:41:24,C0410,nan,0.76,nan
R023625,P02905,person,EV03507,event,MEETING_ATTENDED,2026-08-07T02:44:24,C0410,nan,0.94,nan
R023626,P05806,person,EV03508,event,MEETING_ATTENDED,2026-04-10T13:10:06,C0411,nan,0.83,nan
R023627,P05810,person,EV03509,event,MEETING_ATTENDED,2026-01-23T11:17:24,C0411,nan,0.92,nan
R023628,P00239,person,EV03510,event,MEETING_ATTENDED,2026-07-21T08:52:35,C0411,nan,0.89,nan
R023629,P05805,person,EV03511,event,MEETING_ATTENDED,2026-03-17T21:07:48,C0411,nan,0.8,nan
R023630,P05800,person,EV03512,event,MEETING_ATTENDED,2026-09-29T10:11:16,C0411,nan,0.8,nan
R023631,P05796,person,EV03513,event,MEETING_ATTENDED,2026-07-04T11:49:27,C0411,nan,0.83,nan
R023632,P05801,person,EV03514,event,MEETING_ATTENDED,2026-04-29T02:33:44,C0411,nan,0.8,nan
R023633,P05805,person,EV03515,event,MEETING_ATTENDED,2026-12-26T02:34:25,C0411,nan,0.81,nan
R023634,P05809,person,EV03516,event,MEETING_ATTENDED,2026-07-09T10:42:28,C0411,nan,0.63,nan
R023635,P05812,person,EV03517,event,MEETING_ATTENDED,2026-08-15T22:20:10,C0411,nan,0.79,nan
R023636,P05801,person,EV03518,event,MEETING_ATTENDED,2026-01-02T01:51:19,C0411,nan,0.85,nan
R023637,P05818,person,EV03519,event,MEETING_ATTENDED,2026-03-04T18:19:26,C0412,nan,0.85,nan
R023638,P05818,person,EV03520,event,MEETING_ATTENDED,2026-02-11T11:08:36,C0412,nan,0.77,nan
R023639,P05822,person,EV03521,event,MEETING_ATTENDED,2026-04-26T10:32:27,C0413,nan,0.94,nan
