case_id,entity_id,actual_role,is_relevant,importance_score
CASE-000575,PERSON-001619,suspect,true,1.0
CASE-000575,PERSON-002223,suspect,true,1.0
CASE-000575,PERSON-000556,observed_associate,false,0.3
CASE-000575,PERSON-002205,observed_associate,false,0.29
CASE-000575,PERSON-002964,suspect,true,1.0
CASE-000576,PERSON-000233,suspect,true,1.0
CASE-000576,PERSON-000470,suspect,true,1.0
CASE-000576,PERSON-002082,observed_associate,false,0.59
CASE-000576,PERSON-000305,observed_associate,false,0.4
CASE-000576,PERSON-001830,suspect,true,1.0
CASE-000577,PERSON-001043,suspect,true,1.0
CASE-000577,PERSON-001056,observed_associate,false,0.28
CASE-000577,PERSON-001589,observed_associate,false,0.25
CASE-000577,PERSON-001658,suspect,true,1.0
CASE-000578,PERSON-002039,suspect,true,1.0
CASE-000578,PERSON-000769,observed_associate,false,0.58
CASE-000578,PERSON-000597,observed_associate,false,0.48
CASE-000578,PERSON-000405,observed_associate,false,0.59
CASE-000578,PERSON-000979,observed_associate,false,0.67
CASE-000578,PERSON-000647,suspect,true,1.0
CASE-000578,PERSON-000390,suspect,true,1.0
CASE-000578,PERSON-002660,suspect,true,1.0
CASE-000578,PERSON-002457,suspect,true,1.0
CASE-000578,PERSON-001337,suspect,true,1.0
CASE-000579,PERSON-002980,suspect,true,1.0
CASE-000579,PERSON-000092,observed_associate,false,0.5
CASE-000579,PERSON-000920,observed_associate,false,0.33
CASE-000579,PERSON-000390,observed_associate,false,0.56
CASE-000579,PERSON-001326,observed_associate,false,0.41
CASE-000579,PERSON-002457,observed_associate,false,0.33
CASE-000579,PERSON-001337,suspect,true,1.0
CASE-000580,PERSON-002020,suspect,true,1.0
CASE-000580,PERSON-002517,suspect,true,1.0
CASE-000580,PERSON-001544,suspect,true,1.0
CASE-000580,PERSON-001965,observed_associate,false,0.47
CASE-000580,PERSON-001992,observed_associate,false,0.62
CASE-000580,PERSON-000621,suspect,true,1.0
CASE-000580,PERSON-002393,suspect,true,1.0
CASE-000580,PERSON-000357,suspect,true,1.0
CASE-000581,PERSON-000081,observed_associate,false,0.37
CASE-000581,PERSON-001110,suspect,true,1.0
CASE-000581,PERSON-001259,observed_associate,false,0.68
CASE-000581,PERSON-000850,suspect,true,1.0
CASE-000581,PERSON-001861,observed_associate,false,0.4
CASE-000581,PERSON-000863,observed_associate,false,0.56
CASE-000581,PERSON-002757,observed_associate,false,0.56
CASE-000581,PERSON-001589,observed_associate,false,0.32
CASE-000582,PERSON-000904,observed_associate,false,0.43
CASE-000582,PERSON-000697,suspect,true,1.0
CASE-000582,PERSON-000230,observed_associate,false,0.72
CASE-000582,PERSON-002998,suspect,true,1.0
CASE-000583,PERSON-002558,observed_associate,false,0.47
CASE-000583,PERSON-000784,observed_associate,false,0.54
CASE-000583,PERSON-000667,observed_associate,false,0.45
CASE-000583,PERSON-001131,suspect,true,1.0
CASE-000583,PERSON-000580,observed_associate,false,0.61
CASE-000583,PERSON-001182,observed_associate,false,0.28
CASE-000583,PERSON-002164,observed_associate,false,0.55
CASE-000583,PERSON-002499,suspect,true,1.0
CASE-000584,PERSON-001210,suspect,true,1.0
CASE-000584,PERSON-001667,observed_associate,false,0.68
CASE-000584,PERSON-000351,observed_associate,false,0.36
CASE-000584,PERSON-001041,observed_associate,false,0.48
CASE-000584,PERSON-001670,observed_associate,false,0.33
CASE-000584,PERSON-000634,suspect,true,1.0
CASE-000585,PERSON-001259,suspect,true,1.0
CASE-000585,PERSON-000092,suspect,true,1.0
CASE-000585,PERSON-002574,suspect,true,1.0
CASE-000585,PERSON-000863,suspect,true,1.0
CASE-000585,PERSON-000063,suspect,true,1.0
CASE-000585,PERSON-002757,suspect,true,1.0
CASE-000586,PERSON-002737,suspect,true,1.0
CASE-000586,PERSON-000092,suspect,true,1.0
CASE-000586,PERSON-000414,suspect,true,1.0
CASE-000586,PERSON-002417,suspect,true,1.0
CASE-000586,PERSON-002094,observed_associate,false,0.3
CASE-000586,PERSON-000111,observed_associate,false,0.35
CASE-000586,PERSON-000103,suspect,true,1.0
CASE-000586,PERSON-001869,suspect,true,1.0
CASE-000587,PERSON-001262,suspect,true,1.0
CASE-000587,PERSON-001610,suspect,true,1.0
CASE-000587,PERSON-000180,observed_associate,false,0.52
CASE-000587,PERSON-000267,suspect,true,1.0
CASE-000587,PERSON-002215,suspect,true,1.0
CASE-000587,PERSON-000440,suspect,true,1.0
CASE-000587,PERSON-001757,suspect,true,1.0
CASE-000588,PERSON-000538,suspect,true,1.0
CASE-000588,PERSON-000943,observed_associate,false,0.3
CASE-000588,PERSON-001780,suspect,true,1.0
CASE-000588,PERSON-000825,suspect,true,1.0
CASE-000588,PERSON-002397,suspect,true,1.0
CASE-000588,PERSON-002846,suspect,true,1.0
CASE-000588,PERSON-000374,observed_associate,false,0.49
CASE-000588,PERSON-001691,suspect,true,1.0
CASE-000588,PERSON-001847,observed_associate,false,0.43
CASE-000589,PERSON-000146,suspect,true,1.0
CASE-000589,PERSON-000473,observed_associate,false,0.31
CASE-000589,PERSON-000217,observed_associate,false,0.67
CASE-000589,PERSON-001768,suspect,true,1.0
CASE-000589,PERSON-002205,observed_associate,false,0.44
CASE-000590,PERSON-001558,suspect,true,1.0
CASE-000590,PERSON-000540,observed_associate,false,0.4
CASE-000590,PERSON-002900,observed_associate,false,0.43
CASE-000590,PERSON-000267,observed_associate,false,0.29
CASE-000590,PERSON-000792,observed_associate,false,0.49
CASE-000590,PERSON-001258,suspect,true,1.0
CASE-000590,PERSON-002060,observed_associate,false,0.35
CASE-000590,PERSON-002618,observed_associate,false,0.42
CASE-000590,PERSON-000440,suspect,true,1.0
CASE-000591,PERSON-000449,suspect,true,1.0
CASE-000591,PERSON-001617,observed_associate,false,0.31
CASE-000591,PERSON-000341,observed_associate,false,0.28
CASE-000591,PERSON-002930,observed_associate,false,0.46
CASE-000591,PERSON-002034,suspect,true,1.0
CASE-000591,PERSON-001899,observed_associate,false,0.29
CASE-000591,PERSON-002454,observed_associate,false,0.52
CASE-000591,PERSON-002900,suspect,true,1.0
CASE-000591,PERSON-002246,observed_associate,false,0.7
CASE-000592,PERSON-000233,suspect,true,1.0
CASE-000592,PERSON-001807,suspect,true,1.0
CASE-000592,PERSON-001478,observed_associate,false,0.67
CASE-000592,PERSON-001615,suspect,true,1.0
CASE-000592,PERSON-000886,observed_associate,false,0.39
CASE-000592,PERSON-002082,observed_associate,false,0.58
CASE-000592,PERSON-000302,observed_associate,false,0.71
CASE-000592,PERSON-002122,observed_associate,false,0.31
CASE-000592,PERSON-000489,observed_associate,false,0.63
CASE-000592,PERSON-001830,observed_associate,false,0.35
CASE-000593,PERSON-002675,observed_associate,false,0.6
CASE-000593,PERSON-001596,suspect,true,1.0
CASE-000593,PERSON-001363,observed_associate,false,0.48
CASE-000593,PERSON-000886,observed_associate,false,0.65
CASE-000593,PERSON-002896,observed_associate,false,0.72
CASE-000593,PERSON-002847,suspect,true,1.0
CASE-000593,PERSON-002922,observed_associate,false,0.32
CASE-000594,PERSON-001558,suspect,true,1.0
CASE-000594,PERSON-002821,suspect,true,1.0
CASE-000594,PERSON-002900,observed_associate,false,0.3
CASE-000594,PERSON-001115,observed_associate,false,0.71
CASE-000594,PERSON-000180,suspect,true,1.0
CASE-000594,PERSON-001610,suspect,true,1.0
CASE-000594,PERSON-000267,suspect,true,1.0
CASE-000594,PERSON-002060,observed_associate,false,0.42
CASE-000594,PERSON-002618,suspect,true,1.0
CASE-000594,PERSON-000440,observed_associate,false,0.54
CASE-000595,PERSON-001774,suspect,true,1.0
CASE-000595,PERSON-002737,suspect,true,1.0
CASE-000595,PERSON-000414,observed_associate,false,0.67
CASE-000595,PERSON-002417,suspect,true,1.0
CASE-000595,PERSON-000111,suspect,true,1.0
CASE-000596,PERSON-000804,suspect,true,1.0
CASE-000596,PERSON-000783,observed_associate,false,0.34
CASE-000596,PERSON-002343,suspect,true,1.0
CASE-000596,PERSON-000130,suspect,true,1.0
CASE-000596,PERSON-000628,observed_associate,false,0.45
CASE-000596,PERSON-001007,observed_associate,false,0.54
CASE-000596,PERSON-002703,observed_associate,false,0.35
CASE-000596,PERSON-000524,observed_associate,false,0.59
CASE-000596,PERSON-001654,observed_associate,false,0.72
CASE-000596,PERSON-002114,observed_associate,false,0.7
CASE-000597,PERSON-000233,suspect,true,1.0
CASE-000597,PERSON-000492,observed_associate,false,0.31
CASE-000597,PERSON-001478,suspect,true,1.0
CASE-000597,PERSON-001894,suspect,true,1.0
CASE-000597,PERSON-000920,suspect,true,1.0
CASE-000597,PERSON-002122,observed_associate,false,0.32
CASE-000597,PERSON-000489,observed_associate,false,0.46
CASE-000597,PERSON-001830,observed_associate,false,0.38
CASE-000598,PERSON-001782,suspect,true,1.0
CASE-000598,PERSON-001457,suspect,true,1.0
CASE-000598,PERSON-001994,suspect,true,1.0
CASE-000598,PERSON-002343,observed_associate,false,0.38
CASE-000598,PERSON-001112,observed_associate,false,0.62
CASE-000598,PERSON-000628,observed_associate,false,0.28
CASE-000598,PERSON-001331,observed_associate,false,0.69
CASE-000598,PERSON-000272,observed_associate,false,0.68
CASE-000598,PERSON-002728,observed_associate,false,0.73
CASE-000598,PERSON-000524,observed_associate,false,0.33
CASE-000598,PERSON-001654,suspect,true,1.0
CASE-000599,PERSON-002675,observed_associate,false,0.63
CASE-000599,PERSON-002998,suspect,true,1.0
CASE-000599,PERSON-002835,observed_associate,false,0.4
CASE-000599,PERSON-001315,suspect,true,1.0
CASE-000599,PERSON-000106,observed_associate,false,0.54
CASE-000599,PERSON-000584,observed_associate,false,0.42
CASE-000599,PERSON-002715,suspect,true,1.0
CASE-000600,PERSON-002020,observed_associate,false,0.51
CASE-000600,PERSON-002517,suspect,true,1.0
CASE-000600,PERSON-000538,observed_associate,false,0.66
CASE-000600,PERSON-001544,observed_associate,false,0.6
CASE-000600,PERSON-000921,suspect,true,1.0
CASE-000600,PERSON-001992,observed_associate,false,0.62
CASE-000600,PERSON-000083,observed_associate,false,0.58
CASE-000600,PERSON-000703,suspect,true,1.0
CASE-000600,PERSON-000621,suspect,true,1.0
CASE-000600,PERSON-002999,suspect,true,1.0
CASE-000600,PERSON-001205,suspect,true,1.0
CASE-000601,PERSON-001334,suspect,true,1.0
CASE-000601,PERSON-000245,suspect,true,1.0
CASE-000601,PERSON-000825,suspect,true,1.0
CASE-000601,PERSON-001780,observed_associate,false,0.45
CASE-000601,PERSON-000943,observed_associate,false,0.59
CASE-000601,PERSON-002397,suspect,true,1.0
CASE-000601,PERSON-001747,suspect,true,1.0
CASE-000601,PERSON-002408,observed_associate,false,0.26
CASE-000601,PERSON-001578,observed_associate,false,0.35
CASE-000601,PERSON-001691,suspect,true,1.0
CASE-000602,PERSON-002377,suspect,true,1.0
CASE-000602,PERSON-002653,observed_associate,false,0.47
CASE-000602,PERSON-002764,observed_associate,false,0.61
CASE-000602,PERSON-001478,suspect,true,1.0
CASE-000602,PERSON-001311,observed_associate,false,0.3
CASE-000602,PERSON-001686,suspect,true,1.0
CASE-000602,PERSON-002124,observed_associate,false,0.68
CASE-000602,PERSON-000683,observed_associate,false,0.51
CASE-000602,PERSON-001860,observed_associate,false,0.62
CASE-000603,PERSON-001210,suspect,true,1.0
CASE-000603,PERSON-000146,suspect,true,1.0
CASE-000603,PERSON-001558,observed_associate,false,0.27
CASE-000603,PERSON-000351,suspect,true,1.0
CASE-000603,PERSON-001992,suspect,true,1.0
CASE-000603,PERSON-001041,observed_associate,false,0.3
CASE-000603,PERSON-001589,observed_associate,false,0.56
CASE-000603,PERSON-001670,suspect,true,1.0
CASE-000604,PERSON-001667,suspect,true,1.0
CASE-000604,PERSON-000146,suspect,true,1.0
CASE-000604,PERSON-002750,observed_associate,false,0.6
CASE-000604,PERSON-001041,observed_associate,false,0.63
CASE-000604,PERSON-001589,suspect,true,1.0
CASE-000604,PERSON-001670,observed_associate,false,0.74
CASE-000605,PERSON-001334,observed_associate,false,0.55
CASE-000605,PERSON-000260,suspect,true,1.0
CASE-000605,PERSON-000825,suspect,true,1.0
CASE-000605,PERSON-001610,suspect,true,1.0
CASE-000605,PERSON-002408,suspect,true,1.0
CASE-000605,PERSON-000374,observed_associate,false,0.42
CASE-000605,PERSON-001578,suspect,true,1.0
CASE-000605,PERSON-002393,observed_associate,false,0.32
CASE-000605,PERSON-001029,suspect,true,1.0
CASE-000606,PERSON-002450,suspect,true,1.0
CASE-000606,PERSON-002039,observed_associate,false,0.71
CASE-000606,PERSON-000506,suspect,true,1.0
CASE-000606,PERSON-000769,observed_associate,false,0.31
CASE-000606,PERSON-000405,observed_associate,false,0.26
CASE-000606,PERSON-002879,observed_associate,false,0.47
CASE-000606,PERSON-000063,suspect,true,1.0
CASE-000606,PERSON-001326,suspect,true,1.0
CASE-000606,PERSON-001873,suspect,true,1.0
CASE-000606,PERSON-002457,observed_associate,false,0.66
CASE-000606,PERSON-001894,suspect,true,1.0
CASE-000607,PERSON-000081,observed_associate,false,0.62
CASE-000607,PERSON-001259,suspect,true,1.0
CASE-000607,PERSON-000850,observed_associate,false,0.57
CASE-000607,PERSON-001861,observed_associate,false,0.31
CASE-000607,PERSON-002574,suspect,true,1.0
CASE-000607,PERSON-002757,suspect,true,1.0
CASE-000607,PERSON-001589,observed_associate,false,0.56
CASE-000607,PERSON-000072,suspect,true,1.0
CASE-000608,PERSON-000822,suspect,true,1.0
CASE-000608,PERSON-001780,suspect,true,1.0
CASE-000608,PERSON-001747,suspect,true,1.0
CASE-000608,PERSON-002846,observed_associate,false,0.53
CASE-000608,PERSON-002408,suspect,true,1.0
CASE-000608,PERSON-002304,observed_associate,false,0.64
CASE-000609,PERSON-001334,suspect,true,1.0
CASE-000609,PERSON-000943,observed_associate,false,0.5
CASE-000609,PERSON-001780,suspect,true,1.0
CASE-000609,PERSON-001747,suspect,true,1.0
CASE-000609,PERSON-001691,observed_associate,false,0.58
CASE-000609,PERSON-000374,observed_associate,false,0.37
CASE-000609,PERSON-002304,suspect,true,1.0
CASE-000609,PERSON-002393,suspect,true,1.0
CASE-000609,PERSON-001847,observed_associate,false,0.62
CASE-000610,PERSON-000146,suspect,true,1.0
CASE-000610,PERSON-001210,suspect,true,1.0
CASE-000610,PERSON-001667,suspect,true,1.0
CASE-000610,PERSON-001558,observed_associate,false,0.27
CASE-000610,PERSON-000351,suspect,true,1.0
CASE-000610,PERSON-002750,suspect,true,1.0
CASE-000610,PERSON-001041,observed_associate,false,0.58
CASE-000610,PERSON-001589,suspect,true,1.0
CASE-000610,PERSON-001670,observed_associate,false,0.31
CASE-000611,PERSON-002124,suspect,true,1.0
CASE-000611,PERSON-002517,suspect,true,1.0
CASE-000611,PERSON-002279,suspect,true,1.0
CASE-000611,PERSON-001544,suspect,true,1.0
CASE-000611,PERSON-002873,observed_associate,false,0.54
CASE-000611,PERSON-000120,observed_associate,false,0.55
CASE-000611,PERSON-001898,suspect,true,1.0
CASE-000611,PERSON-000621,observed_associate,false,0.66
CASE-000612,PERSON-002901,observed_associate,false,0.5
CASE-000612,PERSON-000022,suspect,true,1.0
CASE-000612,PERSON-000193,observed_associate,false,0.35
CASE-000612,PERSON-001861,observed_associate,false,0.36
CASE-000612,PERSON-002725,observed_associate,false,0.62
CASE-000612,PERSON-001846,observed_associate,false,0.32
CASE-000612,PERSON-001311,suspect,true,1.0
CASE-000612,PERSON-000072,observed_associate,false,0.52
CASE-000612,PERSON-002160,observed_associate,false,0.58
CASE-000613,PERSON-001334,suspect,true,1.0
CASE-000613,PERSON-000499,suspect,true,1.0
CASE-000613,PERSON-002397,observed_associate,false,0.3
CASE-000613,PERSON-001578,suspect,true,1.0
CASE-000613,PERSON-000488,suspect,true,1.0
CASE-000613,PERSON-002304,suspect,true,1.0
CASE-000614,PERSON-000233,suspect,true,1.0
CASE-000614,PERSON-000492,observed_associate,false,0.68
CASE-000614,PERSON-000144,observed_associate,false,0.67
CASE-000614,PERSON-002122,suspect,true,1.0
CASE-000614,PERSON-002964,suspect,true,1.0
CASE-000614,PERSON-000305,observed_associate,false,0.39
CASE-000615,PERSON-002821,suspect,true,1.0
CASE-000615,PERSON-001558,suspect,true,1.0
CASE-000615,PERSON-001474,observed_associate,false,0.66
CASE-000615,PERSON-001262,observed_associate,false,0.28
CASE-000615,PERSON-000440,observed_associate,false,0.72
CASE-000615,PERSON-000484,suspect,true,1.0
CASE-000615,PERSON-000267,observed_associate,false,0.31
CASE-000615,PERSON-000792,suspect,true,1.0
CASE-000615,PERSON-002060,suspect,true,1.0
CASE-000615,PERSON-001757,observed_associate,false,0.74
CASE-000616,PERSON-001558,observed_associate,false,0.26
CASE-000616,PERSON-002821,observed_associate,false,0.44
CASE-000616,PERSON-001262,observed_associate,false,0.67
CASE-000616,PERSON-000180,observed_associate,false,0.3
CASE-000616,PERSON-000792,suspect,true,1.0
CASE-000616,PERSON-000440,suspect,true,1.0
CASE-000616,PERSON-001757,suspect,true,1.0
CASE-000616,PERSON-001212,suspect,true,1.0
CASE-000617,PERSON-002517,observed_associate,false,0.54
CASE-000617,PERSON-000120,suspect,true,1.0
CASE-000617,PERSON-002873,suspect,true,1.0
CASE-000617,PERSON-001898,observed_associate,false,0.46
CASE-000617,PERSON-001540,suspect,true,1.0
CASE-000617,PERSON-000083,observed_associate,false,0.28
CASE-000617,PERSON-000357,observed_associate,false,0.66
CASE-000617,PERSON-001205,observed_associate,false,0.27
CASE-000617,PERSON-000957,suspect,true,1.0
CASE-000618,PERSON-001664,observed_associate,false,0.28
CASE-000618,PERSON-002675,suspect,true,1.0
CASE-000618,PERSON-001343,observed_associate,false,0.65
CASE-000618,PERSON-000948,observed_associate,false,0.59
CASE-000618,PERSON-000576,observed_associate,false,0.7
CASE-000618,PERSON-002757,observed_associate,false,0.3
CASE-000618,PERSON-000584,observed_associate,false,0.46
CASE-000618,PERSON-002715,suspect,true,1.0
CASE-000619,PERSON-000120,suspect,true,1.0
CASE-000619,PERSON-000921,observed_associate,false,0.45
CASE-000619,PERSON-001540,observed_associate,false,0.58
CASE-000619,PERSON-002745,observed_associate,false,0.41
CASE-000619,PERSON-000440,suspect,true,1.0
CASE-000620,PERSON-002408,suspect,true,1.0
CASE-000620,PERSON-001747,observed_associate,false,0.59
CASE-000620,PERSON-002846,suspect,true,1.0
CASE-000620,PERSON-001029,observed_associate,false,0.5
CASE-000621,PERSON-000604,observed_associate,false,0.56
CASE-000621,PERSON-002704,suspect,true,1.0
CASE-000621,PERSON-001908,observed_associate,false,0.46
CASE-000621,PERSON-000647,observed_associate,false,0.58
CASE-000621,PERSON-000997,suspect,true,1.0
CASE-000621,PERSON-001258,observed_associate,false,0.39
CASE-000621,PERSON-000599,observed_associate,false,0.3
CASE-000622,PERSON-001259,suspect,true,1.0
CASE-000622,PERSON-000850,observed_associate,false,0.63
CASE-000622,PERSON-001861,suspect,true,1.0
CASE-000622,PERSON-002574,suspect,true,1.0
CASE-000622,PERSON-000063,observed_associate,false,0.41
CASE-000622,PERSON-000863,suspect,true,1.0
CASE-000622,PERSON-002757,suspect,true,1.0
CASE-000622,PERSON-001589,observed_associate,false,0.3
CASE-000622,PERSON-000049,suspect,true,1.0
CASE-000623,PERSON-001664,suspect,true,1.0
